year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2021,"COSHOCTON-WESTMORELAND,C15-25SMW","COSHOCTON-WESTMORELAND,C",,15-25,S,MW,indx_59,350,350,350
2021,"COSHOCTON,VERY STONYSIL12-25SMW","COSHOCTON,VERY STONY",SIL,12-25,S,MW,indx_49,350,350,350
2021,"COSHOCTON,VERY STONYSIL15-25SMW","COSHOCTON,VERY STONY",SIL,15-25,S,MW,indx_49,350,350,350
2021,"COSHOCTON,VERY STONYSIL6-15SMW","COSHOCTON,VERY STONY",SIL,6-15,S,MW,indx_49,350,350,350
2021,COSHOCTONL15-25SMW,COSHOCTON,L,15-25,S,MW,indx_59,350,350,350
2021,COSHOCTONL2-6SMW,COSHOCTON,L,2-6,S,MW,indx_79,730,350,960
2021,COSHOCTONL6-15SMW,COSHOCTON,L,6-15,S,MW,indx_69,350,350,460
2021,COSHOCTONSIL1-7SMW,COSHOCTON,SIL,1-7,S,MW,indx_79,760,360,1000
2021,COSHOCTONSIL12-18MMW,COSHOCTON,SIL,12-18,M,MW,indx_69,350,350,350
2021,COSHOCTONSIL12-18SMW,COSHOCTON,SIL,12-18,S,MW,indx_69,350,350,380
2021,COSHOCTONSIL15-25MMW,COSHOCTON,SIL,15-25,M,MW,indx_59,350,350,350
2021,COSHOCTONSIL15-25SMW,COSHOCTON,SIL,15-25,S,MW,indx_59,350,350,350
2021,COSHOCTONSIL18-25MMW,COSHOCTON,SIL,18-25,M,MW,indx_59,350,350,350
2021,COSHOCTONSIL2-6SMW,COSHOCTON,SIL,2-6,S,MW,indx_79,760,360,1000
2021,COSHOCTONSIL3-8SMW,COSHOCTON,SIL,3-8,S,MW,indx_79,610,350,830
2021,COSHOCTONSIL6-12MMW,COSHOCTON,SIL,6-12,M,MW,indx_69,410,350,620
2021,COSHOCTONSIL6-12SMW,COSHOCTON,SIL,6-12,S,MW,indx_69,510,350,730
2021,COSHOCTONSIL6-15MMW,COSHOCTON,SIL,6-15,M,MW,indx_69,410,350,620
2021,COSHOCTONSIL6-15SMW,COSHOCTON,SIL,6-15,S,MW,indx_69,490,350,710
2021,COSHOCTONSIL8-15MMW,COSHOCTON,SIL,8-15,M,MW,indx_69,390,350,600
2021,COSHOCTONSIL8-15SMW,COSHOCTON,SIL,8-15,S,MW,indx_69,470,350,680
2021,CRANESIL0-2SSWP,CRANE,SIL,0-2,S,SWP,indx_79,1730,1270,2010
2021,CRANESIL1-4SSWP,CRANE,SIL,1-4,S,SWP,indx_79,1730,1270,2010
2021,CRIDERSIL1-6SW,CRIDER,SIL,1-6,S,W,indx_79,1620,1160,1890
2021,CRIDERSIL2-6SW,CRIDER,SIL,2-6,S,W,indx_79,1620,1160,1890
2021,CROSBY-CELINASIL0-2SSWP,CROSBY-CELINA,SIL,0-2,S,SWP,indx_89,1520,1060,1780
2021,CROSBY-CELINASIL2-4SSWP,CROSBY-CELINA,SIL,2-4,S,SWP,indx_89,1430,980,1690
2021,CROSBY-CELINASIL2-6SSWP,CROSBY-CELINA,SIL,2-6,S,SWP,indx_79,1350,900,1600
2021,CROSBY-FINCASTLESIL0-2SSWP,CROSBY-FINCASTLE,SIL,0-2,S,SWP,indx_89,2020,1540,2310
2021,CROSBY-FINCASTLESIL2-6SSWP,CROSBY-FINCASTLE,SIL,2-6,S,SWP,indx_89,1940,1470,2220
2021,CROSBY-LEWISBURGSIL0-2SSWP,CROSBY-LEWISBURG,SIL,0-2,S,SWP,indx_79,1360,910,1610
2021,CROSBY-LEWISBURGSIL2-6SSWP,CROSBY-LEWISBURG,SIL,2-6,S,SWP,indx_79,1040,620,1280
2021,"CROSBY,LM-SUBSTSIL0-2SSWP","CROSBY,LM-SUBST",SIL,0-2,S,SWP,indx_79,1480,1030,1740
2021,CROSBYBY-SIL0-2SSWP,CROSBY,BY-SIL,0-2,S,SWP,indx_69,660,350,890
2021,CROSBYBY-SIL0-6SSWP,CROSBY,BY-SIL,0-6,S,SWP,indx_69,560,350,780
2021,CROSBYBY-SIL2-6SSWP,CROSBY,BY-SIL,2-6,S,SWP,indx_69,400,350,620
2021,CROSBYSIL0-2SSWP,CROSBY,SIL,0-2,S,SWP,indx_89,1540,1080,1800
2021,CROSBYSIL2-6MSWP,CROSBY,SIL,2-6,M,SWP,indx_79,1110,680,1350
2021,CROSBYSIL2-6SSWP,CROSBY,SIL,2-6,S,SWP,indx_79,1350,900,1600
2021,CROUSE-MIAMIANSIL12-18MMW,CROUSE-MIAMIAN,SIL,12-18,M,MW,indx_69,760,370,990
2021,CROUSE-MIAMIANSIL6-12MMW,CROUSE-MIAMIAN,SIL,6-12,M,MW,indx_79,1040,620,1280
2021,CRUZESIL12-20SMW,CRUZE,SIL,12-20,S,MW,indx_59,350,350,350
2021,CRUZESIL6-12MMW,CRUZE,SIL,6-12,M,MW,indx_69,370,350,580
2021,CRUZESIL8-15SMW,CRUZE,SIL,8-15,S,MW,indx_69,360,350,570
2021,"CUBA,FF-PHSIL0-2SW","CUBA,FF-PH",SIL,0-2,S,W,indx_79,520,350,720
2021,"CUBA,OF-PHSIL0-2SW","CUBA,OF-PH",SIL,0-2,S,W,indx_79,740,350,960
2021,CULLEOKASIL3-8SW,CULLEOKA,SIL,3-8,S,W,indx_69,840,430,1070
2021,CULLEOKASIL8-15SW,CULLEOKA,SIL,8-15,S,W,indx_69,380,350,590
2021,CYCLONEL0-2SVP,CYCLONE,L,0-2,S,VP,indx_89,2290,1780,2590
2021,CYGNETL0-2SMW,CYGNET,L,0-2,S,MW,indx_79,1260,840,1510
2021,CYGNETL0-3SMW,CYGNET,L,0-3,S,MW,indx_79,1240,820,1490
2021,"DAMASCUS,T-SUBSTL0-2SP","DAMASCUS,T-SUBST",L,0-2,S,P,indx_59,350,350,350
2021,DAMASCUSL0-2SP,DAMASCUS,L,0-2,S,P,indx_59,350,350,350
2021,DAMASCUSSIL0-2SP,DAMASCUS,SIL,0-2,S,P,indx_59,350,350,350
2021,"DANA,BR-SUBSTSIL2-8SMW","DANA,BR-SUBST",SIL,2-8,S,MW,indx_79,2000,1510,2280
2021,DANASIL0-2SMW,DANA,SIL,0-2,S,MW,indx_89,2270,1760,2560
2021,DANASIL0-4SMW,DANA,SIL,0-4,S,MW,indx_89,2100,1610,2390
2021,DANASIL2-6SMW,DANA,SIL,2-6,S,MW,indx_89,2000,1520,2290
2021,"DARIEN-HORNELL,CSIL2-6SSWP","DARIEN-HORNELL,C",SIL,2-6,S,SWP,indx_59,350,350,480
2021,DARIEN-PLATEASIL6-12MSWP,DARIEN-PLATEA,SIL,6-12,M,SWP,indx_59,350,350,350
2021,DARIEN-PLATEASIL6-12SSWP,DARIEN-PLATEA,SIL,6-12,S,SWP,indx_59,350,350,390
2021,"DARIEN,BR-SUBSTSIL0-2SSWP","DARIEN,BR-SUBST",SIL,0-2,S,SWP,indx_69,560,350,780
2021,"DARIEN,BR-SUBSTSIL2-6SSWP","DARIEN,BR-SUBST",SIL,2-6,S,SWP,indx_69,350,350,560
2021,DARIENSIL0-1SSWP,DARIEN,SIL,0-1,S,SWP,indx_69,570,350,800
2021,DARIENSIL0-2SSWP,DARIEN,SIL,0-2,S,SWP,indx_69,570,350,800
2021,DARIENSIL1-4SSWP,DARIEN,SIL,1-4,S,SWP,indx_69,420,350,630
2021,DARIENSIL2-6SSWP,DARIEN,SIL,2-6,S,SWP,indx_69,350,350,560
2021,DARIENSIL6-12SSWP,DARIEN,SIL,6-12,S,SWP,indx_59,350,350,390
2021,"DARROCH,V,CO-SUBSLFSL0-2SSWP","DARROCH,V,CO-SUBSL",FSL,0-2,S,SWP,indx_89,2190,1700,2490
2021,DARROCHL0-2SSWP,DARROCH,L,0-2,S,SWP,indx_89,2390,1880,2690
2021,DARROCHSIL0-2SSWP,DARROCH,SIL,0-2,S,SWP,indx_89,2390,1880,2690
2021,"DEFIANCE,FF-PHSIC0-2SSWP","DEFIANCE,FF-PH",SIC,0-2,S,SWP,indx_59,350,350,440
2021,"DEFIANCE,FF-PHSICL0-2SSWP","DEFIANCE,FF-PH",SICL,0-2,S,SWP,indx_59,410,350,610
2021,"DEFIANCE,OF-PHSICL0-2SSWP","DEFIANCE,OF-PH",SICL,0-2,S,SWP,indx_69,780,380,1010
2021,DEFIANCESIC0-2SSWP,DEFIANCE,SIC,0-2,S,SWP,indx_69,350,350,490
2021,DEFIANCESICL0-2SSWP,DEFIANCE,SICL,0-2,S,SWP,indx_69,460,350,670
2021,DEFIANCESIL0-2SSWP,DEFIANCE,SIL,0-2,S,SWP,indx_69,570,350,780
2021,"DEKALB-WESTMORELAND,C15-25SW","DEKALB-WESTMORELAND,C",,15-25,S,W,indx_59,350,350,350
2021,"DEKALB,STONYCN-SL6-15SW","DEKALB,STONY",CN-SL,6-15,S,W,indx_49,350,350,350
2021,DEKALBCN-L12-18SW,DEKALB,CN-L,12-18,S,W,indx_59,350,350,350
2021,DEKALBCN-L12-25SW,DEKALB,CN-L,12-25,S,W,indx_59,350,350,350
2021,DEKALBCN-L15-25SW,DEKALB,CN-L,15-25,S,W,indx_49,350,350,350
2021,DEKALBCN-L18-25SW,DEKALB,CN-L,18-25,S,W,indx_49,350,350,350
2021,DEKALBCN-L2-6SW,DEKALB,CN-L,2-6,S,W,indx_69,440,350,660
2021,DEKALBCN-L6-12SW,DEKALB,CN-L,6-12,S,W,indx_69,350,350,390
2021,DEKALBCN-L6-15SW,DEKALB,CN-L,6-15,S,W,indx_49,350,350,350
2021,DEKALBCN-L8-15SW,DEKALB,CN-L,8-15,S,W,indx_49,350,350,350
2021,DEKALBCN-SL6-15SW,DEKALB,CN-SL,6-15,S,W,indx_49,350,350,350
2021,DEKALBCNV-L1-6SW,DEKALB,CNV-L,1-6,S,W,indx_59,350,350,350
2021,DEKALBFSL0-2SW,DEKALB,FSL,0-2,S,W,indx_69,550,350,770
2021,DEKALBFSL2-6SW,DEKALB,FSL,2-6,S,W,indx_69,440,350,660
2021,DEKALBL10-15MW,DEKALB,L,10-15,M,W,indx_59,350,350,350
2021,DEKALBL12-18MW,DEKALB,L,12-18,M,W,indx_59,350,350,350
2021,DEKALBL12-18SW,DEKALB,L,12-18,S,W,indx_59,350,350,350
2021,DEKALBL15-20MW,DEKALB,L,15-20,M,W,indx_59,350,350,350
2021,DEKALBL15-25SW,DEKALB,L,15-25,S,W,indx_59,350,350,350
2021,DEKALBL18-25SW,DEKALB,L,18-25,S,W,indx_49,350,350,350
2021,DEKALBL2-5SW,DEKALB,L,2-5,S,W,indx_69,550,350,770
2021,DEKALBL3-8SW,DEKALB,L,3-8,S,W,indx_69,470,350,690
2021,DEKALBL5-10MW,DEKALB,L,5-10,M,W,indx_69,350,350,410
2021,DEKALBL5-10SW,DEKALB,L,5-10,S,W,indx_69,350,350,530
2021,DEKALBL6-12MW,DEKALB,L,6-12,M,W,indx_69,350,350,410
2021,DEKALBL6-12SW,DEKALB,L,6-12,S,W,indx_69,350,350,530
2021,DEKALBL8-15SW,DEKALB,L,8-15,S,W,indx_69,350,350,380
2021,DEKALBSL12-18SW,DEKALB,SL,12-18,S,W,indx_59,350,350,350
2021,DEKALBSL12-25MW,DEKALB,SL,12-25,M,W,indx_59,350,350,350
2021,DEKALBSL18-25SW,DEKALB,SL,18-25,S,W,indx_49,350,350,350
2021,DEKALBSL2-6SW,DEKALB,SL,2-6,S,W,indx_69,440,350,660
2021,DEKALBSL6-12SW,DEKALB,SL,6-12,S,W,indx_69,350,350,390
2021,DEKALBST-L5-20SW,DEKALB,ST-L,5-20,S,W,indx_59,350,350,350
2021,DEKALBSTV-L12-25SW,DEKALB,STV-L,12-25,S,W,indx_49,350,350,350
2021,DEKALBSTV-L2-12SW,DEKALB,STV-L,2-12,S,W,indx_49,350,350,350
2021,"DEL REY-BLOUNT,C0-3SSWP","DEL REY-BLOUNT,C",,0-3,S,SWP,indx_79,1380,930,1630
2021,DEL REY-FULTONSIL1-6SSWP,DEL REY-FULTON,SIL,1-6,S,SWP,indx_69,610,350,830
2021,"DEL REY,S-SUBSTL0-2SSWP","DEL REY,S-SUBST",L,0-2,S,SWP,indx_79,960,550,1200
2021,"DEL REY,T-SUBSTSIL0-3SSWP","DEL REY,T-SUBST",SIL,0-3,S,SWP,indx_79,1290,860,1550
2021,"DEL REY,VSIL0-3SSWP","DEL REY,V",SIL,0-3,S,SWP,indx_79,1440,1000,1700
2021,DEL REYL0-2SSWP,DEL REY,L,0-2,S,SWP,indx_79,1290,860,1550
2021,DEL REYL0-3SSWP,DEL REY,L,0-3,S,SWP,indx_79,1290,860,1550
2021,DEL REYL2-6SSWP,DEL REY,L,2-6,S,SWP,indx_79,1040,620,1280
2021,DEL REYSICL0-2SSWP,DEL REY,SICL,0-2,S,SWP,indx_79,1110,690,1360
2021,DEL REYSICL2-6SSWP,DEL REY,SICL,2-6,S,SWP,indx_79,990,580,1230
2021,DEL REYSIL0-2SSWP,DEL REY,SIL,0-2,S,SWP,indx_79,1290,860,1550
2021,DEL REYSIL0-3SSWP,DEL REY,SIL,0-3,S,SWP,indx_79,1290,860,1550
2021,DEL REYSIL1-3SSWP,DEL REY,SIL,1-3,S,SWP,indx_79,1140,710,1380
2021,DEL REYSIL1-4SSWP,DEL REY,SIL,1-4,S,SWP,indx_79,1140,710,1380
2021,DEL REYSIL2-6SSWP,DEL REY,SIL,2-6,S,SWP,indx_79,1040,620,1280
2021,DELMARSIL0-2SP,DELMAR,SIL,0-2,S,P,indx_59,350,350,350
2021,"DIGBY,VL0-2SSWP","DIGBY,V",L,0-2,S,SWP,indx_69,350,350,450
2021,"DIGBY,VSIL0-2SSWP","DIGBY,V",SIL,0-2,S,SWP,indx_79,1600,1150,1870
2021,DIGBYFSL0-2SSWP,DIGBY,FSL,0-2,S,SWP,indx_79,1530,1080,1790
2021,DIGBYFSL2-6SSWP,DIGBY,FSL,2-6,S,SWP,indx_79,1270,840,1530
2021,DIGBYL0-2SSWP,DIGBY,L,0-2,S,SWP,indx_79,1630,1180,1900
2021,DIGBYL0-3SSWP,DIGBY,L,0-3,S,SWP,indx_79,1630,1180,1900
2021,DIGBYL1-4SSWP,DIGBY,L,1-4,S,SWP,indx_79,1540,1090,1800
2021,DIGBYL2-6SSWP,DIGBY,L,2-6,S,SWP,indx_79,1370,930,1630
2021,DIGBYSIL0-2SSWP,DIGBY,SIL,0-2,S,SWP,indx_79,1630,1180,1900
2021,DIGBYSIL2-6SSWP,DIGBY,SIL,2-6,S,SWP,indx_79,1370,930,1630
2021,DIGBYSL0-2SSWP,DIGBY,SL,0-2,S,SWP,indx_79,1530,1080,1790
2021,DIGBYSL0-3SSWP,DIGBY,SL,0-3,S,SWP,indx_79,1530,1080,1790
2021,DIGBYSL2-6SSWP,DIGBY,SL,2-6,S,SWP,indx_79,1270,840,1530
2021,"DIXBORO-KIBBIE,C0-2SSWP","DIXBORO-KIBBIE,C",,0-2,S,SWP,indx_89,2040,1550,2330
2021,DIXBOROFSL0-2SSWP,DIXBORO,FSL,0-2,S,SWP,indx_69,890,480,1120
2021,DIXBOROFSL0-3SSWP,DIXBORO,FSL,0-3,S,SWP,indx_69,890,480,1120
2021,DOLESSIL0-2SSWP,DOLES,SIL,0-2,S,SWP,indx_69,810,420,1040
2021,DOLESSIL0-3SSWP,DOLES,SIL,0-3,S,SWP,indx_69,810,420,1040
2021,"DRUMMER,GR-SUBSTSICL0-2SVP","DRUMMER,GR-SUBST",SICL,0-2,S,VP,indx_89,2670,2130,2980
2021,DUBOISSIL0-2SSWP,DUBOIS,SIL,0-2,S,SWP,indx_69,850,450,1080
2021,DUBOISSIL2-6SSWP,DUBOIS,SIL,2-6,S,SWP,indx_69,720,350,950
2021,"DUNBRIDGE-SPINKS,C,DEEP TO LMLFS0-2SW","DUNBRIDGE-SPINKS,C,DEEP TO LM",LFS,0-2,S,W,indx_59,350,350,350
2021,"DUNBRIDGE-SPINKS,C,DEEP TO LMLFS2-6SW","DUNBRIDGE-SPINKS,C,DEEP TO LM",LFS,2-6,S,W,indx_59,350,350,350
2021,"DUNBRIDGE-SPINKS,OVER LMLFS0-2SW","DUNBRIDGE-SPINKS,OVER LM",LFS,0-2,S,W,indx_59,350,350,350
2021,"DUNBRIDGE-SPINKS,OVER LMLFS2-6SW","DUNBRIDGE-SPINKS,OVER LM",LFS,2-6,S,W,indx_59,350,350,350
2021,"DUNBRIDGE-SPINKS,OVER LMST-LFS0-2SW","DUNBRIDGE-SPINKS,OVER LM",ST-LFS,0-2,S,W,indx_49,350,350,350
2021,DUNBRIDGEFSL2-6SW,DUNBRIDGE,FSL,2-6,S,W,indx_59,350,350,350
2021,DUNBRIDGELFS1-4SW,DUNBRIDGE,LFS,1-4,S,W,indx_59,350,350,350
2021,DUNBRIDGELFS2-6SW,DUNBRIDGE,LFS,2-6,S,W,indx_59,350,350,350
2021,DUNBRIDGELS0-2SW,DUNBRIDGE,LS,0-2,S,W,indx_59,350,350,350
2021,DUNBRIDGELS2-6SW,DUNBRIDGE,LS,2-6,S,W,indx_59,350,350,350
2021,DUNBRIDGESL0-2SW,DUNBRIDGE,SL,0-2,S,W,indx_69,350,350,510
2021,DUNBRIDGESL0-4SW,DUNBRIDGE,SL,0-4,S,W,indx_59,350,350,410
2021,DUNBRIDGESL1-4SW,DUNBRIDGE,SL,1-4,S,W,indx_59,350,350,410
2021,"DUNCANNON-LAKIN,C12-18SW","DUNCANNON-LAKIN,C",,12-18,S,W,indx_59,350,350,350
2021,"DUNCANNON-LAKIN,C18-25SW","DUNCANNON-LAKIN,C",,18-25,S,W,indx_59,350,350,350
2021,DUNCANNONSIL0-2SW,DUNCANNON,SIL,0-2,S,W,indx_79,1000,580,1240
2021,DUNCANNONSIL2-6SW,DUNCANNON,SIL,2-6,S,W,indx_79,830,430,1070
2021,DUNCANNONSIL6-12SW,DUNCANNON,SIL,6-12,S,W,indx_69,560,350,780
2021,"DUNHAM,OV-PHSIL0-2SP","DUNHAM,OV-PH",SIL,0-2,S,P,indx_89,2550,2020,2860
2021,DUNHAMSICL0-2SP,DUNHAM,SICL,0-2,S,P,indx_89,2670,2130,2980
2021,"EDEN,C12-18MW","EDEN,C",,12-18,M,W,indx_49,350,350,350
2021,"EDEN,C18-25MW","EDEN,C",,18-25,M,W,indx_49,350,350,350
2021,"EDEN,C2-6MW","EDEN,C",,2-6,M,W,indx_69,350,350,350
2021,"EDEN,C6-12MW","EDEN,C",,6-12,M,W,indx_69,350,350,350
2021,EDENFL-SICL12-18MW,EDEN,FL-SICL,12-18,M,W,indx_49,350,350,350
2021,EDENFL-SICL18-25MW,EDEN,FL-SICL,18-25,M,W,indx_49,350,350,350
2021,EDENSICL15-25MW,EDEN,SICL,15-25,M,W,indx_49,350,350,350
2021,EDENSICL15-25SW,EDEN,SICL,15-25,S,W,indx_49,350,350,350
2021,EDENSICL3-8MW,EDEN,SICL,3-8,M,W,indx_69,350,350,350
2021,EDENSICL8-15MW,EDEN,SICL,8-15,M,W,indx_59,350,350,350
2021,EDENTON-FAIRMONTSOILS18-25MW,EDENTON-FAIRMONT,SOILS,18-25,M,W,indx_49,350,350,350
2021,EDENTON-FAIRMONTSOILS18-25SEW,EDENTON-FAIRMONT,SOILS,18-25,SE,W,indx_49,350,350,350
2021,EDENTONCL12-25SEW,EDENTON,CL,12-25,SE,W,indx_49,350,350,350
2021,EDENTONL12-18MW,EDENTON,L,12-18,M,W,indx_59,350,350,350
2021,EDENTONL18-25MW,EDENTON,L,18-25,M,W,indx_59,350,350,350
2021,EDENTONL6-12MW,EDENTON,L,6-12,M,W,indx_69,470,350,690
2021,EDENTONSIL12-18MW,EDENTON,SIL,12-18,M,W,indx_59,350,350,350
2021,EDENTONSIL2-6MW,EDENTON,SIL,2-6,M,W,indx_69,700,350,930
2021,EDENTONSIL2-6SW,EDENTON,SIL,2-6,S,W,indx_69,830,440,1070
2021,EDENTONSIL6-12MW,EDENTON,SIL,6-12,M,W,indx_69,350,350,560
2021,EDENTONSOILS12-18SEW,EDENTON,SOILS,12-18,SE,W,indx_59,350,350,350
2021,EDENTONSOILS6-12SEW,EDENTON,SOILS,6-12,SE,W,indx_59,350,350,350
2021,EDWARDSMUCK0-1SVP,EDWARDS,MUCK,0-1,S,VP,indx_89,1420,940,1670
2021,EDWARDSMUCK0-2SVP,EDWARDS,MUCK,0-2,S,VP,indx_89,1420,940,1670
2021,"EEL,FF-PHL0-2SMW","EEL,FF-PH",L,0-2,S,MW,indx_69,880,450,1100
2021,"EEL,FF-PHSIL0-2SMW","EEL,FF-PH",SIL,0-2,S,MW,indx_69,880,450,1100
2021,"EEL,GR-SUBST,OF-PHSIL0-1SMW","EEL,GR-SUBST,OF-PH",SIL,0-1,S,MW,indx_79,1330,900,1590
2021,"EEL,GR-SUBST,OF-PHSIL0-2SMW","EEL,GR-SUBST,OF-PH",SIL,0-2,S,MW,indx_79,1330,900,1590
2021,"EEL,MOD DEEP TO LM,FF-PHSIL0-2SMW","EEL,MOD DEEP TO LM,FF-PH",SIL,0-2,S,MW,indx_59,350,350,350
2021,"EEL,OF-PHSIL0-2SMW","EEL,OF-PH",SIL,0-2,S,MW,indx_79,1330,900,1590
2021,"EEL,OVER LMSIL0-2SMW","EEL,OVER LM",SIL,0-2,S,MW,indx_59,350,350,350
2021,"EEL,V,OF-PHSIL0-2SMW","EEL,V,OF-PH",SIL,0-2,S,MW,indx_89,1970,1490,2250
2021,EELL0-2SMW,EEL,L,0-2,S,MW,indx_79,1330,900,1590
2021,EELSIL0-2SMW,EEL,SIL,0-2,S,MW,indx_79,1330,900,1590
2021,"ELBA-BELPRE,C12-18SW","ELBA-BELPRE,C",,12-18,S,W,indx_69,350,350,350
2021,"ELBA-BELPRE,C18-25MW","ELBA-BELPRE,C",,18-25,M,W,indx_59,350,350,350
2021,ELBA-GUERNSEYSICL15-25MW,ELBA-GUERNSEY,SICL,15-25,M,W,indx_59,350,350,350
2021,ELBA-UPSHURSICL15-25MW,ELBA-UPSHUR,SICL,15-25,M,W,indx_59,350,350,350
2021,ELBASICL15-25MW,ELBA,SICL,15-25,M,W,indx_59,350,350,350
2021,ELBASICL15-25SW,ELBA,SICL,15-25,S,W,indx_59,350,350,350
2021,ELBASICL3-8SW,ELBA,SICL,3-8,S,W,indx_69,480,350,700
2021,ELBASICL8-15MW,ELBA,SICL,8-15,M,W,indx_69,350,350,350
2021,ELBASICL8-15SW,ELBA,SICL,8-15,S,W,indx_69,350,350,480
2021,"ELDEAN-CASCO,C6-12MW","ELDEAN-CASCO,C",,6-12,M,W,indx_59,350,350,350
2021,"ELDEAN-CASCO,C6-15MW","ELDEAN-CASCO,C",,6-15,M,W,indx_59,350,350,350
2021,"ELDEAN-CASCO,C6-18SEW","ELDEAN-CASCO,C",,6-18,SE,W,indx_49,350,350,350
2021,ELDEAN-CASCOGR-L12-18MW,ELDEAN-CASCO,GR-L,12-18,M,W,indx_49,350,350,350
2021,ELDEAN-CASCOGR-L6-12MW,ELDEAN-CASCO,GR-L,6-12,M,W,indx_59,350,350,350
2021,ELDEAN-KENDALLVILLEL0-2SW,ELDEAN-KENDALLVILLE,L,0-2,S,W,indx_79,1030,610,1270
2021,ELDEAN-KENDALLVILLEL2-6SW,ELDEAN-KENDALLVILLE,L,2-6,S,W,indx_79,930,520,1170
2021,ELDEAN-KENDALLVILLEL6-12MW,ELDEAN-KENDALLVILLE,L,6-12,M,W,indx_69,350,350,350
2021,"ELDEAN-MIAMIAN,C12-18MW","ELDEAN-MIAMIAN,C",,12-18,M,W,indx_69,350,350,350
2021,"ELDEAN-MIAMIAN,C12-18SEW","ELDEAN-MIAMIAN,C",,12-18,SE,W,indx_49,350,350,350
2021,"ELDEAN-MIAMIAN,C2-6MW","ELDEAN-MIAMIAN,C",,2-6,M,W,indx_69,350,350,480
2021,"ELDEAN-MIAMIAN,C2-6SW","ELDEAN-MIAMIAN,C",,2-6,S,W,indx_79,470,350,680
2021,"ELDEAN-MIAMIAN,C6-12MW","ELDEAN-MIAMIAN,C",,6-12,M,W,indx_69,350,350,350
2021,"ELDEAN-MIAMIAN,C6-12SEW","ELDEAN-MIAMIAN,C",,6-12,SE,W,indx_49,350,350,350
2021,"ELDEAN-MIAMIAN,C6-12SW","ELDEAN-MIAMIAN,C",,6-12,S,W,indx_69,350,350,550
2021,"ELDEAN-MORLEY,C2-6MW","ELDEAN-MORLEY,C",,2-6,M,W,indx_69,810,410,1040
2021,"ELDEAN-MORLEY,C6-15MW","ELDEAN-MORLEY,C",,6-15,M,W,indx_59,350,350,400
2021,ELDEANCL6-12SEW,ELDEAN,CL,6-12,SE,W,indx_49,350,350,350
2021,ELDEANGR-CL12-18SEW,ELDEAN,GR-CL,12-18,SE,W,indx_49,350,350,350
2021,ELDEANGR-CL6-12SEW,ELDEAN,GR-CL,6-12,SE,W,indx_49,350,350,350
2021,ELDEANGR-L0-2SW,ELDEAN,GR-L,0-2,S,W,indx_69,800,390,1030
2021,ELDEANGR-L2-6MW,ELDEAN,GR-L,2-6,M,W,indx_69,570,350,790
2021,ELDEANGR-L2-6SW,ELDEAN,GR-L,2-6,S,W,indx_69,630,350,850
2021,ELDEANGR-L6-12MW,ELDEAN,GR-L,6-12,M,W,indx_69,400,350,610
2021,ELDEANL0-2SW,ELDEAN,L,0-2,S,W,indx_79,1090,660,1330
2021,ELDEANL2-6MW,ELDEAN,L,2-6,M,W,indx_69,710,350,940
2021,ELDEANL2-6SW,ELDEAN,L,2-6,S,W,indx_69,830,430,1070
2021,ELDEANL6-12MW,ELDEAN,L,6-12,M,W,indx_69,510,350,730
2021,ELDEANL6-12SW,ELDEAN,L,6-12,S,W,indx_69,690,350,920
2021,ELDEANSIL0-2SW,ELDEAN,SIL,0-2,S,W,indx_79,1090,660,1330
2021,ELDEANSIL0-3SW,ELDEAN,SIL,0-3,S,W,indx_79,1090,660,1330
2021,ELDEANSIL1-4SW,ELDEAN,SIL,1-4,S,W,indx_79,1060,640,1310
2021,ELDEANSIL12-18MW,ELDEAN,SIL,12-18,M,W,indx_59,350,350,350
2021,ELDEANSIL2-6MW,ELDEAN,SIL,2-6,M,W,indx_69,710,350,940
2021,ELDEANSIL2-6SW,ELDEAN,SIL,2-6,S,W,indx_69,830,430,1070
2021,ELDEANSIL6-12MW,ELDEAN,SIL,6-12,M,W,indx_69,510,350,730
2021,"ELKINSVILLE,RF-PHSIL0-2SW","ELKINSVILLE,RF-PH",SIL,0-2,S,W,indx_79,1730,1270,2010
2021,ELKINSVILLESIL0-2SW,ELKINSVILLE,SIL,0-2,S,W,indx_79,1740,1270,2010
2021,ELKINSVILLESIL0-3SW,ELKINSVILLE,SIL,0-3,S,W,indx_79,1740,1270,2010
2021,ELKINSVILLESIL1-6SW,ELKINSVILLE,SIL,1-6,S,W,indx_79,1670,1210,1940
2021,ELKINSVILLESIL1-8SW,ELKINSVILLE,SIL,1-8,S,W,indx_79,1670,1210,1940
2021,ELKINSVILLESIL15-25SW,ELKINSVILLE,SIL,15-25,S,W,indx_59,350,350,350
2021,ELKINSVILLESIL2-6SW,ELKINSVILLE,SIL,2-6,S,W,indx_79,1670,1210,1940
2021,ELKINSVILLESIL3-8SW,ELKINSVILLE,SIL,3-8,S,W,indx_79,1420,980,1680
2021,ELKINSVILLESIL6-12MW,ELKINSVILLE,SIL,6-12,M,W,indx_69,1000,590,1240
2021,ELKINSVILLESIL6-12SW,ELKINSVILLE,SIL,6-12,S,W,indx_69,1220,790,1470
2021,ELKINSVILLESIL8-15SW,ELKINSVILLE,SIL,8-15,S,W,indx_69,1000,590,1240
2021,"ELLIOTT,BR-SUBSTSIL0-2SSWP","ELLIOTT,BR-SUBST",SIL,0-2,S,SWP,indx_79,1440,1000,1700
