year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2019,ALEXANDRIASIL6-12MW,ALEXANDRIA,SIL,6-12,M,W,indx_69,350,350,990
2019,ALEXANDRIASIL6-12SW,ALEXANDRIA,SIL,6-12,S,W,indx_69,380,350,1150
2019,ALEXANDRIASIL6-18SW,ALEXANDRIA,SIL,6-18,S,W,indx_69,350,350,980
2019,"ALFORD,T-SUBSTSIL1-4SW","ALFORD,T-SUBST",SIL,1-4,S,W,indx_79,2000,1600,3010
2019,ALFORDSIL0-2SW,ALFORD,SIL,0-2,S,W,indx_89,2250,1850,3290
2019,ALFORDSIL1-8SW,ALFORD,SIL,1-8,S,W,indx_79,2000,1600,3010
2019,ALFORDSIL10-25SW,ALFORD,SIL,10-25,S,W,indx_59,350,350,350
2019,ALFORDSIL15-25SW,ALFORD,SIL,15-25,S,W,indx_49,350,350,350
2019,ALFORDSIL2-6SW,ALFORD,SIL,2-6,S,W,indx_79,2000,1600,3010
2019,ALFORDSIL2-8SW,ALFORD,SIL,2-8,S,W,indx_79,2000,1600,3010
2019,ALFORDSIL6-12MW,ALFORD,SIL,6-12,M,W,indx_69,1190,810,2070
2019,ALFORDSIL6-12SW,ALFORD,SIL,6-12,S,W,indx_79,1730,1340,2690
2019,ALFORDSIL6-15MW,ALFORD,SIL,6-15,M,W,indx_69,1120,740,1990
2019,ALFORDSIL8-15MW,ALFORD,SIL,8-15,M,W,indx_69,810,440,1620
2019,ALFORDSIL8-15SW,ALFORD,SIL,8-15,S,W,indx_69,1050,670,1890
2019,"ALGANSEE,OF-PHFS0-2SSWP","ALGANSEE,OF-PH",FS,0-2,S,SWP,indx_79,1790,1400,2770
2019,"ALGIERS,FF-PHSIL0-2SSWP","ALGIERS,FF-PH",SIL,0-2,S,SWP,indx_69,850,460,1770
2019,"ALGIERS,OF-PHSIL0-2SSWP","ALGIERS,OF-PH",SIL,0-2,S,SWP,indx_79,1610,1210,2570
2019,ALGIERSSICL0-2SSWP,ALGIERS,SICL,0-2,S,SWP,indx_79,1570,1180,2520
2019,ALGIERSSIL0-2SSWP,ALGIERS,SIL,0-2,S,SWP,indx_79,1610,1210,2570
2019,ALLEGHENY-MONONGAHELASIL2-5MW,ALLEGHENY-MONONGAHELA,SIL,2-5,M,W,indx_69,680,350,1460
2019,ALLEGHENY-MONONGAHELASIL2-5SW,ALLEGHENY-MONONGAHELA,SIL,2-5,S,W,indx_69,930,560,1750
2019,"ALLEGHENY,SS-SUBSTSIL5-10SW","ALLEGHENY,SS-SUBST",SIL,5-10,S,W,indx_69,640,350,1440
2019,"ALLEGHENY,VL15-25SW","ALLEGHENY,V",L,15-25,S,W,indx_59,350,350,350
2019,"ALLEGHENY,VL8-15SW","ALLEGHENY,V",L,8-15,S,W,indx_69,850,480,1680
2019,ALLEGHENYL15-25SW,ALLEGHENY,L,15-25,S,W,indx_59,350,350,350
2019,ALLEGHENYL2-6SW,ALLEGHENY,L,2-6,S,W,indx_79,910,530,1750
2019,ALLEGHENYL3-8SW,ALLEGHENY,L,3-8,S,W,indx_79,800,420,1630
2019,ALLEGHENYL6-12SW,ALLEGHENY,L,6-12,S,W,indx_69,640,350,1440
2019,ALLEGHENYL8-15SW,ALLEGHENY,L,8-15,S,W,indx_69,490,350,1270
2019,ALLEGHENYSIL10-15MW,ALLEGHENY,SIL,10-15,M,W,indx_69,350,350,1050
2019,ALLEGHENYSIL10-15SW,ALLEGHENY,SIL,10-15,S,W,indx_69,490,350,1270
2019,ALLEGHENYSIL12-18SW,ALLEGHENY,SIL,12-18,S,W,indx_69,350,350,1050
2019,ALLEGHENYSIL2-6SW,ALLEGHENY,SIL,2-6,S,W,indx_79,910,530,1750
2019,ALLEGHENYSIL5-10MW,ALLEGHENY,SIL,5-10,M,W,indx_69,500,350,1280
2019,ALLEGHENYSIL5-10SW,ALLEGHENY,SIL,5-10,S,W,indx_69,640,350,1440
2019,ALLEGHENYSIL6-12SW,ALLEGHENY,SIL,6-12,S,W,indx_69,640,350,1440
2019,ALLISCL0-2SP,ALLIS,CL,0-2,S,P,indx_59,350,350,350
2019,ALLISL0-2SP,ALLIS,L,0-2,S,P,indx_59,350,350,350
2019,ALLISSICL0-2SP,ALLIS,SICL,0-2,S,P,indx_59,350,350,350
2019,ALLISSICL2-6SP,ALLIS,SICL,2-6,S,P,indx_59,350,350,350
2019,ALLISSIL0-2SP,ALLIS,SIL,0-2,S,P,indx_59,350,350,350
2019,ALLISST-SIL0-2SP,ALLIS,ST-SIL,0-2,S,P,indx_49,350,350,350
2019,ALVADAL0-1SVP,ALVADA,L,0-1,S,VP,indx_99,2350,1940,3440
2019,ALVADASICL0-1SVP,ALVADA,SICL,0-1,S,VP,indx_99,2240,1830,3310
2019,"AMANDA-LOUDONVILLE,C12-20MW","AMANDA-LOUDONVILLE,C",,12-20,M,W,indx_59,350,350,510
2019,"AMANDA-LOUDONVILLE,C2-6MW","AMANDA-LOUDONVILLE,C",,2-6,M,W,indx_69,550,350,1330
2019,"AMANDA-LOUDONVILLE,C6-12MW","AMANDA-LOUDONVILLE,C",,6-12,M,W,indx_69,350,350,1030
2019,"AMANDA-OCKLEY,C12-20MW","AMANDA-OCKLEY,C",,12-20,M,W,indx_69,350,350,970
2019,"AMANDA-OCKLEY,C6-12MW","AMANDA-OCKLEY,C",,6-12,M,W,indx_69,780,410,1600
2019,"AMANDA-WOOSTER,C12-18MW","AMANDA-WOOSTER,C",,12-18,M,W,indx_59,350,350,350
2019,"AMANDA-WOOSTER,C2-6SW","AMANDA-WOOSTER,C",,2-6,S,W,indx_79,510,350,1320
2019,"AMANDA-WOOSTER,C6-12MW","AMANDA-WOOSTER,C",,6-12,M,W,indx_69,350,350,590
2019,"AMANDA,VSIL12-18MW","AMANDA,V",SIL,12-18,M,W,indx_59,350,350,350
2019,"AMANDA,VSIL6-12MW","AMANDA,V",SIL,6-12,M,W,indx_69,1090,720,1940
2019,AMANDAL12-18MW,AMANDA,L,12-18,M,W,indx_69,350,350,570
2019,AMANDAL18-25SW,AMANDA,L,18-25,S,W,indx_59,350,350,350
2019,AMANDASICL12-20SEW,AMANDA,SICL,12-20,SE,W,indx_59,350,350,350
2019,AMANDASICL6-12SEW,AMANDA,SICL,6-12,SE,W,indx_69,350,350,780
2019,AMANDASIL12-18MW,AMANDA,SIL,12-18,M,W,indx_69,350,350,570
2019,AMANDASIL12-20MW,AMANDA,SIL,12-20,M,W,indx_69,350,350,560
2019,AMANDASIL18-25MW,AMANDA,SIL,18-25,M,W,indx_59,350,350,350
2019,AMANDASIL18-25SW,AMANDA,SIL,18-25,S,W,indx_59,350,350,350
2019,AMANDASIL2-6MW,AMANDA,SIL,2-6,M,W,indx_79,610,350,1410
2019,AMANDASIL2-6SW,AMANDA,SIL,2-6,S,W,indx_79,850,470,1680
2019,AMANDASIL6-12MW,AMANDA,SIL,6-12,M,W,indx_69,350,350,1100
2019,"AQUENTS,CLAYEY0-1SVP","AQUENTS,CLAYEY",,0-1,S,VP,indx_49,350,350,350
2019,"AQUENTS,NEARLY LEVEL0-2SVP","AQUENTS,NEARLY LEVEL",,0-2,S,VP,indx_49,350,350,350
2019,"ARKPORT,V.LFS0-2SW","ARKPORT,V.",LFS,0-2,S,W,indx_69,350,350,970
2019,"ARKPORT,V.LFS2-6SW","ARKPORT,V.",LFS,2-6,S,W,indx_69,350,350,590
2019,ARKPORTFS2-6SW,ARKPORT,FS,2-6,S,W,indx_69,600,350,1360
2019,ARKPORTFS6-12SW,ARKPORT,FS,6-12,S,W,indx_69,470,350,1210
2019,ARKPORTFSL0-6SW,ARKPORT,FSL,0-6,S,W,indx_69,860,490,1660
2019,ARKPORTFSL12-18SW,ARKPORT,FSL,12-18,S,W,indx_59,350,350,350
2019,ARKPORTFSL6-12SW,ARKPORT,FSL,6-12,S,W,indx_69,590,350,1350
2019,ARKPORTLFS0-2SW,ARKPORT,LFS,0-2,S,W,indx_69,860,490,1660
2019,ARKPORTLFS12-18SW,ARKPORT,LFS,12-18,S,W,indx_59,350,350,350
2019,ARKPORTLFS2-6SW,ARKPORT,LFS,2-6,S,W,indx_69,600,350,1360
2019,ARKPORTLFS6-12SW,ARKPORT,LFS,6-12,S,W,indx_69,470,350,1210
2019,"ASHTON,OF-PHSIL0-2SW","ASHTON,OF-PH",SIL,0-2,S,W,indx_89,1190,800,2110
2019,ASHTONSIL0-2SW,ASHTON,SIL,0-2,S,W,indx_89,1190,800,2110
2019,ASHTONSIL0-3SW,ASHTON,SIL,0-3,S,W,indx_89,1190,800,2110
2019,ASHTONSIL2-6SW,ASHTON,SIL,2-6,S,W,indx_79,1040,660,1940
2019,ATHERTONSIL0-2SVP,ATHERTON,SIL,0-2,S,VP,indx_69,830,470,1620
2019,ATLASSICL6-12MSWP,ATLAS,SICL,6-12,M,SWP,indx_59,350,350,780
2019,ATLASSIL2-6MSWP,ATLAS,SIL,2-6,M,SWP,indx_69,430,350,1200
2019,ATLASSIL2-6SSWP,ATLAS,SIL,2-6,S,SWP,indx_69,570,350,1360
2019,ATLASSIL6-12MSWP,ATLAS,SIL,6-12,M,SWP,indx_69,350,350,910
2019,ATLASSIL6-12SESWP,ATLAS,SIL,6-12,SE,SWP,indx_49,350,350,350
2019,AURANDFSL0-2SSWP,AURAND,FSL,0-2,S,SWP,indx_99,2240,1830,3310
2019,AURANDL0-2SSWP,AURAND,L,0-2,S,SWP,indx_99,2350,1940,3440
2019,AURANDL0-3SSWP,AURAND,L,0-3,S,SWP,indx_99,2350,1940,3440
2019,AURANDSIL0-3SSWP,AURAND,SIL,0-3,S,SWP,indx_99,2350,1940,3440
2019,AVASIL0-3SMW,AVA,SIL,0-3,S,MW,indx_79,1380,1000,2280
2019,AVASIL3-8MMW,AVA,SIL,3-8,M,MW,indx_69,900,530,1720
2019,AVASIL8-15MMW,AVA,SIL,8-15,M,MW,indx_69,600,350,1360
2019,AVERYSIL2-6SMW,AVERY,SIL,2-6,S,MW,indx_79,1230,850,2110
2019,"AVONBURG-ATLAS,C.2-6MSWP","AVONBURG-ATLAS,C.",,2-6,M,SWP,indx_69,700,350,1500
2019,AVONBURGSIL0-2SSWP,AVONBURG,SIL,0-2,S,SWP,indx_79,1080,700,1940
2019,AVONBURGSIL2-6MSWP,AVONBURG,SIL,2-6,M,SWP,indx_69,700,350,1500
2019,AVONBURGSIL2-6SSWP,AVONBURG,SIL,2-6,S,SWP,indx_69,880,500,1710
2019,"BARKCAMP,VERY STONYCN-SL0-8SW","BARKCAMP,VERY STONY",CN-SL,0-8,S,W,indx_49,350,350,350
2019,"BARKCAMP,VERY STONYFLV-SL0-8SW","BARKCAMP,VERY STONY",FLV-SL,0-8,S,W,indx_49,350,350,350
2019,"BARKCAMP,VERY STONYFLV-SL8-25SW","BARKCAMP,VERY STONY",FLV-SL,8-25,S,W,indx_49,350,350,350
2019,BARKCAMPCL0-8SW,BARKCAMP,CL,0-8,S,W,indx_59,350,350,350
2019,BARKCAMPCL8-25SW,BARKCAMP,CL,8-25,S,W,indx_49,350,350,350
2019,BARKCAMPGR-LS8-25SW,BARKCAMP,GR-LS,8-25,S,W,indx_49,350,350,350
2019,BARKCAMPGR-SL0-8SW,BARKCAMP,GR-SL,0-8,S,W,indx_49,350,350,350
2019,BARKCAMPL8-25SW,BARKCAMP,L,8-25,S,W,indx_49,350,350,350
2019,BEASLEYSIL12-18MW,BEASLEY,SIL,12-18,M,W,indx_69,350,350,610
2019,BEASLEYSIL6-12MW,BEASLEY,SIL,6-12,M,W,indx_69,350,350,900
2019,"BEAUCOUP,OF-PHSICL0-2SVP","BEAUCOUP,OF-PH",SICL,0-2,S,VP,indx_79,1920,1520,2900
2019,"BELMORE,T-SUBSTL2-6SW","BELMORE,T-SUBST",L,2-6,S,W,indx_69,350,350,870
2019,BELMOREL0-2SW,BELMORE,L,0-2,S,W,indx_69,350,350,1030
2019,BELMOREL1-4SW,BELMORE,L,1-4,S,W,indx_69,350,350,910
2019,BELMOREL12-18MW,BELMORE,L,12-18,M,W,indx_59,350,350,350
2019,BELMOREL12-18SW,BELMORE,L,12-18,S,W,indx_59,350,350,350
2019,BELMOREL2-6SW,BELMORE,L,2-6,S,W,indx_69,350,350,870
2019,BELMOREL6-12MW,BELMORE,L,6-12,M,W,indx_59,350,350,500
2019,BELMOREL6-12SW,BELMORE,L,6-12,S,W,indx_69,350,350,710
2019,BELMORESL0-2SW,BELMORE,SL,0-2,S,W,indx_69,350,350,890
2019,BELMORESL1-4SW,BELMORE,SL,1-4,S,W,indx_69,350,350,910
2019,BELMORESL1-6SW,BELMORE,SL,1-6,S,W,indx_69,350,350,760
2019,BELMORESL2-6SW,BELMORE,SL,2-6,S,W,indx_69,350,350,740
2019,BELMORESL6-12SW,BELMORE,SL,6-12,S,W,indx_69,350,350,510
2019,BELPREC12-18SW,BELPRE,C,12-18,S,W,indx_59,350,350,350
2019,BELPREC18-25SW,BELPRE,C,18-25,S,W,indx_49,350,350,350
2019,BELPREC6-12SW,BELPRE,C,6-12,S,W,indx_69,350,350,770
2019,BENNINGTON-FITCHVILLESIL2-6SSWP,BENNINGTON-FITCHVILLE,SIL,2-6,S,SWP,indx_69,720,350,1510
2019,"BENNINGTON-PYRMONT,LM-SUBSTSIL0-2SSWP","BENNINGTON-PYRMONT,LM-SUBST",SIL,0-2,S,SWP,indx_69,350,350,860
2019,BENNINGTON-TIROSIL0-2SSWP,BENNINGTON-TIRO,SIL,0-2,S,SWP,indx_69,860,490,1660
2019,"BENNINGTON,SH-SUBSTSIL0-2SSWP","BENNINGTON,SH-SUBST",SIL,0-2,S,SWP,indx_69,780,410,1580
2019,"BENNINGTON,SH-SUBSTSIL2-6SSWP","BENNINGTON,SH-SUBST",SIL,2-6,S,SWP,indx_69,350,350,1000
2019,BENNINGTONL0-2SSWP,BENNINGTON,L,0-2,S,SWP,indx_69,1000,620,1840
2019,BENNINGTONSIL0-2SSWP,BENNINGTON,SIL,0-2,S,SWP,indx_69,1000,620,1840
2019,BENNINGTONSIL0-3SSWP,BENNINGTON,SIL,0-3,S,SWP,indx_69,1000,620,1840
2019,BENNINGTONSIL2-4SSWP,BENNINGTON,SIL,2-4,S,SWP,indx_69,820,450,1640
2019,BENNINGTONSIL2-6MSWP,BENNINGTON,SIL,2-6,M,SWP,indx_69,490,350,1250
2019,BENNINGTONSIL2-6SSWP,BENNINGTON,SIL,2-6,S,SWP,indx_69,750,380,1550
2019,"BERKS-AARON,C6-15SW","BERKS-AARON,C",,6-15,S,W,indx_59,350,350,350
2019,"BERKS-GUERNSEY,C.15-25SW","BERKS-GUERNSEY,C.",,15-25,S,W,indx_49,350,350,350
2019,"BERKS-GUERNSEY,C.8-15SW","BERKS-GUERNSEY,C.",,8-15,S,W,indx_59,350,350,350
2019,BERKS-MUSKINGUM-NEOTOMACN-SIL6-18SW,BERKS-MUSKINGUM-NEOTOMA,CN-SIL,6-18,S,W,indx_49,350,350,350
2019,"BERKS-TARHOLLOW,C6-15SW","BERKS-TARHOLLOW,C",,6-15,S,W,indx_59,350,350,830
2019,BERKS-WESTMORELANDSIL15-25SW,BERKS-WESTMORELAND,SIL,15-25,S,W,indx_49,350,350,350
2019,BERKSCH-SIL2-8SW,BERKS,CH-SIL,2-8,S,W,indx_59,350,350,350
2019,BERKSCN-SIL0-6SW,BERKS,CN-SIL,0-6,S,W,indx_59,350,350,350
2019,BERKSCN-SIL12-18SW,BERKS,CN-SIL,12-18,S,W,indx_49,350,350,350
2019,BERKSCN-SIL12-20SW,BERKS,CN-SIL,12-20,S,W,indx_49,350,350,350
2019,BERKSCN-SIL15-25MW,BERKS,CN-SIL,15-25,M,W,indx_49,350,350,350
2019,BERKSCN-SIL15-25SW,BERKS,CN-SIL,15-25,S,W,indx_49,350,350,350
2019,BERKSCN-SIL2-6SW,BERKS,CN-SIL,2-6,S,W,indx_59,350,350,350
2019,BERKSCN-SIL2-8SW,BERKS,CN-SIL,2-8,S,W,indx_59,350,350,350
2019,BERKSCN-SIL6-12SW,BERKS,CN-SIL,6-12,S,W,indx_59,350,350,350
2019,BERKSCN-SIL6-15SW,BERKS,CN-SIL,6-15,S,W,indx_59,350,350,350
2019,BERKSCN-SIL6-18SW,BERKS,CN-SIL,6-18,S,W,indx_59,350,350,350
2019,BERKSCN-SIL8-15SW,BERKS,CN-SIL,8-15,S,W,indx_59,350,350,350
2019,BERKSSH-SIL15-25SW,BERKS,SH-SIL,15-25,S,W,indx_49,350,350,350
2019,BERKSSH-SIL3-8SW,BERKS,SH-SIL,3-8,S,W,indx_59,350,350,350
2019,BERKSSH-SIL8-15SW,BERKS,SH-SIL,8-15,S,W,indx_59,350,350,350
2019,BERKSSIL12-18SW,BERKS,SIL,12-18,S,W,indx_49,350,350,350
2019,BERKSSIL15-25SW,BERKS,SIL,15-25,S,W,indx_49,350,350,350
2019,BERKSSIL18-25SW,BERKS,SIL,18-25,S,W,indx_49,350,350,350
2019,BERKSSIL3-8SW,BERKS,SIL,3-8,S,W,indx_59,350,350,350
2019,BERKSSTV-SIL15-25MW,BERKS,STV-SIL,15-25,M,W,indx_49,350,350,350
2019,BETHESDACL0-8SW,BETHESDA,CL,0-8,S,W,indx_49,350,350,350
2019,BETHESDACL8-25SW,BETHESDA,CL,8-25,S,W,indx_49,350,350,350
2019,BETHESDACN-CL0-8SW,BETHESDA,CN-CL,0-8,S,W,indx_49,350,350,350
2019,BETHESDACN-CL15-25SW,BETHESDA,CN-CL,15-25,S,W,indx_49,350,350,350
2019,BETHESDACN-CL8-15SW,BETHESDA,CN-CL,8-15,S,W,indx_49,350,350,350
2019,BETHESDACN-CL8-20SW,BETHESDA,CN-CL,8-20,S,W,indx_49,350,350,350
2019,BETHESDACN-CL8-25SW,BETHESDA,CN-CL,8-25,S,W,indx_49,350,350,350
2019,BETHESDACN-L0-8SW,BETHESDA,CN-L,0-8,S,W,indx_49,350,350,350
2019,BETHESDACN-L8-20SW,BETHESDA,CN-L,8-20,S,W,indx_49,350,350,350
2019,BETHESDACN-L8-25SW,BETHESDA,CN-L,8-25,S,W,indx_49,350,350,350
2019,BETHESDACN-SICL0-8SW,BETHESDA,CN-SICL,0-8,S,W,indx_49,350,350,350
2019,BETHESDACN-SICL8-25SW,BETHESDA,CN-SICL,8-25,S,W,indx_49,350,350,350
2019,BETHESDACNV-CL0-8SW,BETHESDA,CNV-CL,0-8,S,W,indx_49,350,350,350
2019,BETHESDACNV-CL3-15SW,BETHESDA,CNV-CL,3-15,S,W,indx_49,350,350,350
2019,BETHESDACNV-CL8-20SW,BETHESDA,CNV-CL,8-20,S,W,indx_49,350,350,350
2019,BETHESDAL0-8SW,BETHESDA,L,0-8,S,W,indx_49,350,350,350
2019,BETHESDAL8-25SW,BETHESDA,L,8-25,S,W,indx_49,350,350,350
2019,BETHESDASH-CL0-8SW,BETHESDA,SH-CL,0-8,S,W,indx_49,350,350,350
2019,BETHESDASH-CL8-25SW,BETHESDA,SH-CL,8-25,S,W,indx_49,350,350,350
2019,BETHESDASH-SICL0-8SW,BETHESDA,SH-SICL,0-8,S,W,indx_49,350,350,350
2019,BETHESDASH-SICL8-25SW,BETHESDA,SH-SICL,8-25,S,W,indx_49,350,350,350
2019,BETHESDASH-SIL1-15SW,BETHESDA,SH-SIL,1-15,S,W,indx_49,350,350,350
2019,BETHESDASH-SIL15-25SW,BETHESDA,SH-SIL,15-25,S,W,indx_49,350,350,350
2019,BETHESDASHV-CL3-15SW,BETHESDA,SHV-CL,3-15,S,W,indx_49,350,350,350
2019,BETHESDASHV-CL8-25SW,BETHESDA,SHV-CL,8-25,S,W,indx_49,350,350,350
2019,BETHESDASHV-SIC0-8SW,BETHESDA,SHV-SIC,0-8,S,W,indx_49,350,350,350
2019,BETHESDASICL0-8SW,BETHESDA,SICL,0-8,S,W,indx_49,350,350,350
2019,BETHESDASICL15-25SW,BETHESDA,SICL,15-25,S,W,indx_49,350,350,350
2019,BETHESDASICL2-12SW,BETHESDA,SICL,2-12,S,W,indx_49,350,350,350
2019,BETHESDASICL8-20SW,BETHESDA,SICL,8-20,S,W,indx_49,350,350,350
2019,BETHESDASIL0-8SW,BETHESDA,SIL,0-8,S,W,indx_49,350,350,350
2019,BETHESDASIL8-20SW,BETHESDA,SIL,8-20,S,W,indx_49,350,350,350
2019,BETHESDASIL8-25SW,BETHESDA,SIL,8-25,S,W,indx_49,350,350,350
2019,"BIGLICK-MILTON,C0-2SW","BIGLICK-MILTON,C",,0-2,S,W,indx_59,350,350,350
2019,"BIGLICK-MILTON,C2-6SW","BIGLICK-MILTON,C",,2-6,S,W,indx_59,350,350,350
2019,BIRKBECKSIL0-2SMW,BIRKBECK,SIL,0-2,S,MW,indx_89,1780,1390,2760
2019,BIRKBECKSIL1-4SMW,BIRKBECK,SIL,1-4,S,MW,indx_89,1680,1290,2640
2019,BIRKBECKSIL2-6MMW,BIRKBECK,SIL,2-6,M,MW,indx_79,1240,860,2130
2019,BIRKBECKSIL2-6SMW,BIRKBECK,SIL,2-6,S,MW,indx_79,1510,1120,2440
2019,"BIXLER,C-SUBSTLS0-2SSWP","BIXLER,C-SUBST",LS,0-2,S,SWP,indx_69,660,350,1450
2019,BIXLERLFS0-2SSWP,BIXLER,LFS,0-2,S,SWP,indx_69,890,520,1710
2019,BIXLERLFS0-3SSWP,BIXLER,LFS,0-3,S,SWP,indx_69,890,520,1710
2019,BIXLERLFS2-6SSWP,BIXLER,LFS,2-6,S,SWP,indx_69,640,350,1420
2019,"BLAIRTON-RARDEN-GILPIN,AS5-20SMW","BLAIRTON-RARDEN-GILPIN,AS",,5-20,S,MW,indx_59,350,350,370
2019,BLAKESLEESIL0-2SMW,BLAKESLEE,SIL,0-2,S,MW,indx_79,1020,650,1870
2019,BLAKESLEESIL2-6SMW,BLAKESLEE,SIL,2-6,S,MW,indx_69,850,480,1680
2019,BLAKESLEESIL6-12SMW,BLAKESLEE,SIL,6-12,S,MW,indx_69,560,350,1330
2019,BLANCHESTERSICL0-1SVP,BLANCHESTER,SICL,0-1,S,VP,indx_79,1350,970,2250
2019,BLANCHESTERSIL0-1SVP,BLANCHESTER,SIL,0-1,S,VP,indx_79,1350,970,2250
2019,BLANCHESTERSIL0-2SVP,BLANCHESTER,SIL,0-2,S,VP,indx_79,1460,1070,2370
2019,BLOUNT-DEL REYSIL1-6SSWP,BLOUNT-DEL REY,SIL,1-6,S,SWP,indx_69,970,590,1800
2019,"BLOUNT-HOUCKTOWN,C0-3SSWP","BLOUNT-HOUCKTOWN,C",,0-3,S,SWP,indx_79,1550,1170,2470
2019,"BLOUNT-JENERA,C0-3SSWP","BLOUNT-JENERA,C",,0-3,S,SWP,indx_79,1400,1010,2300
2019,"BLOUNT-RIMER,C.2-6SSWP","BLOUNT-RIMER,C.",,2-6,S,SWP,indx_69,480,350,1240
2019,"BLOUNT,L-SUBSTL0-2SSWP","BLOUNT,L-SUBST",L,0-2,S,SWP,indx_79,1470,1080,2390
2019,"BLOUNT,L-SUBSTL2-6SSWP","BLOUNT,L-SUBST",L,2-6,S,SWP,indx_79,1200,820,2070
2019,"BLOUNT,LM-SUBSTSIL0-3SSWP","BLOUNT,LM-SUBST",SIL,0-3,S,SWP,indx_79,1470,1080,2390
2019,BLOUNTL0-2SSWP,BLOUNT,L,0-2,S,SWP,indx_79,1470,1080,2390
2019,BLOUNTL0-3SSWP,BLOUNT,L,0-3,S,SWP,indx_79,1470,1080,2390
2019,BLOUNTL2-6MSWP,BLOUNT,L,2-6,M,SWP,indx_79,1000,630,1850
2019,BLOUNTL2-6SSWP,BLOUNT,L,2-6,S,SWP,indx_79,1200,820,2070
2019,BLOUNTSIL0-2SSWP,BLOUNT,SIL,0-2,S,SWP,indx_79,1470,1080,2390
2019,BLOUNTSIL0-4SSWP,BLOUNT,SIL,0-4,S,SWP,indx_79,1370,990,2270
2019,BLOUNTSIL2-4SSWP,BLOUNT,SIL,2-4,S,SWP,indx_79,1210,830,2090
