year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2016,AVASIL8-15MMW,AVA,SIL,8-15,M,MW,indx_69,1330,1030,2440
2016,AVERYSIL2-6SMW,AVERY,SIL,2-6,S,MW,indx_79,2300,1960,3530
2016,"AVONBURG-ATLAS,C.2-6MSWP","AVONBURG-ATLAS,C.",,2-6,M,SWP,indx_69,1520,1200,2660
2016,AVONBURGSIL0-2SSWP,AVONBURG,SIL,0-2,S,SWP,indx_79,2090,1760,3310
2016,AVONBURGSIL2-6MSWP,AVONBURG,SIL,2-6,M,SWP,indx_69,1520,1200,2660
2016,AVONBURGSIL2-6SSWP,AVONBURG,SIL,2-6,S,SWP,indx_69,1790,1470,2970
2016,"BARKCAMP,VERY STONYCN-SL0-8SW","BARKCAMP,VERY STONY",CN-SL,0-8,S,W,indx_49,350,350,350
2016,"BARKCAMP,VERY STONYFLV-SL0-8SW","BARKCAMP,VERY STONY",FLV-SL,0-8,S,W,indx_49,350,350,350
2016,"BARKCAMP,VERY STONYFLV-SL8-25SW","BARKCAMP,VERY STONY",FLV-SL,8-25,S,W,indx_49,350,350,350
2016,BARKCAMPCL0-8SW,BARKCAMP,CL,0-8,S,W,indx_59,350,350,350
2016,BARKCAMPCL8-25SW,BARKCAMP,CL,8-25,S,W,indx_49,350,350,350
2016,BARKCAMPGR-LS8-25SW,BARKCAMP,GR-LS,8-25,S,W,indx_49,350,350,350
2016,BARKCAMPGR-SL0-8SW,BARKCAMP,GR-SL,0-8,S,W,indx_49,350,350,350
2016,BARKCAMPL8-25SW,BARKCAMP,L,8-25,S,W,indx_49,350,350,350
2016,BEASLEYSIL12-18MW,BEASLEY,SIL,12-18,M,W,indx_69,390,350,1380
2016,BEASLEYSIL6-12MW,BEASLEY,SIL,6-12,M,W,indx_69,840,540,1890
2016,"BEAUCOUP,OF-PHSICL0-2SVP","BEAUCOUP,OF-PH",SICL,0-2,S,VP,indx_79,3190,2840,4530
2016,"BELMORE,T-SUBSTL2-6SW","BELMORE,T-SUBST",L,2-6,S,W,indx_69,820,520,1870
2016,BELMOREL0-2SW,BELMORE,L,0-2,S,W,indx_69,1010,710,2090
2016,BELMOREL1-4SW,BELMORE,L,1-4,S,W,indx_69,860,560,1920
2016,BELMOREL12-18MW,BELMORE,L,12-18,M,W,indx_59,350,350,350
2016,BELMOREL12-18SW,BELMORE,L,12-18,S,W,indx_59,350,350,950
2016,BELMOREL2-6SW,BELMORE,L,2-6,S,W,indx_69,820,520,1870
2016,BELMOREL6-12MW,BELMORE,L,6-12,M,W,indx_59,350,350,1330
2016,BELMOREL6-12SW,BELMORE,L,6-12,S,W,indx_69,520,350,1540
2016,BELMORESL0-2SW,BELMORE,SL,0-2,S,W,indx_69,840,540,1900
2016,BELMORESL1-4SW,BELMORE,SL,1-4,S,W,indx_69,860,560,1920
2016,BELMORESL1-6SW,BELMORE,SL,1-6,S,W,indx_69,590,350,1620
2016,BELMORESL2-6SW,BELMORE,SL,2-6,S,W,indx_69,560,350,1590
2016,BELMORESL6-12SW,BELMORE,SL,6-12,S,W,indx_69,380,350,1370
2016,BELPREC12-18SW,BELPRE,C,12-18,S,W,indx_59,350,350,350
2016,BELPREC18-25SW,BELPRE,C,18-25,S,W,indx_49,350,350,350
2016,BELPREC6-12SW,BELPRE,C,6-12,S,W,indx_69,680,390,1710
2016,BENNINGTON-FITCHVILLESIL2-6SSWP,BENNINGTON-FITCHVILLE,SIL,2-6,S,SWP,indx_69,1520,1210,2660
2016,"BENNINGTON-PYRMONT,LM-SUBSTSIL0-2SSWP","BENNINGTON-PYRMONT,LM-SUBST",SIL,0-2,S,SWP,indx_69,790,500,1840
2016,BENNINGTON-TIROSIL0-2SSWP,BENNINGTON-TIRO,SIL,0-2,S,SWP,indx_69,1690,1380,2830
2016,"BENNINGTON,SH-SUBSTSIL0-2SSWP","BENNINGTON,SH-SUBST",SIL,0-2,S,SWP,indx_69,1610,1290,2750
2016,"BENNINGTON,SH-SUBSTSIL2-6SSWP","BENNINGTON,SH-SUBST",SIL,2-6,S,SWP,indx_69,990,690,2070
2016,BENNINGTONL0-2SSWP,BENNINGTON,L,0-2,S,SWP,indx_69,1940,1620,3140
2016,BENNINGTONSIL0-2SSWP,BENNINGTON,SIL,0-2,S,SWP,indx_69,1940,1620,3140
2016,BENNINGTONSIL0-3SSWP,BENNINGTON,SIL,0-3,S,SWP,indx_69,1940,1620,3140
2016,BENNINGTONSIL2-4SSWP,BENNINGTON,SIL,2-4,S,SWP,indx_69,1690,1370,2850
2016,BENNINGTONSIL2-6MSWP,BENNINGTON,SIL,2-6,M,SWP,indx_69,1220,920,2330
2016,BENNINGTONSIL2-6SSWP,BENNINGTON,SIL,2-6,S,SWP,indx_69,1580,1270,2730
2016,"BERKS-AARON,C6-15SW","BERKS-AARON,C",,6-15,S,W,indx_59,350,350,860
2016,"BERKS-GUERNSEY,C.15-25SW","BERKS-GUERNSEY,C.",,15-25,S,W,indx_49,350,350,350
2016,"BERKS-GUERNSEY,C.8-15SW","BERKS-GUERNSEY,C.",,8-15,S,W,indx_59,350,350,350
2016,BERKS-MUSKINGUM-NEOTOMACN-SIL6-18SW,BERKS-MUSKINGUM-NEOTOMA,CN-SIL,6-18,S,W,indx_49,350,350,350
2016,"BERKS-TARHOLLOW,C6-15SW","BERKS-TARHOLLOW,C",,6-15,S,W,indx_59,650,370,1660
2016,BERKS-WESTMORELANDSIL15-25SW,BERKS-WESTMORELAND,SIL,15-25,S,W,indx_49,350,350,350
2016,BERKSCH-SIL2-8SW,BERKS,CH-SIL,2-8,S,W,indx_59,350,350,350
2016,BERKSCN-SIL0-6SW,BERKS,CN-SIL,0-6,S,W,indx_59,350,350,350
2016,BERKSCN-SIL12-18SW,BERKS,CN-SIL,12-18,S,W,indx_49,350,350,350
2016,BERKSCN-SIL12-20SW,BERKS,CN-SIL,12-20,S,W,indx_49,350,350,350
2016,BERKSCN-SIL15-25MW,BERKS,CN-SIL,15-25,M,W,indx_49,350,350,350
2016,BERKSCN-SIL15-25SW,BERKS,CN-SIL,15-25,S,W,indx_49,350,350,350
2016,BERKSCN-SIL2-6SW,BERKS,CN-SIL,2-6,S,W,indx_59,350,350,350
2016,BERKSCN-SIL2-8SW,BERKS,CN-SIL,2-8,S,W,indx_59,350,350,350
2016,BERKSCN-SIL6-12SW,BERKS,CN-SIL,6-12,S,W,indx_59,350,350,350
2016,BERKSCN-SIL6-15SW,BERKS,CN-SIL,6-15,S,W,indx_59,350,350,350
2016,BERKSCN-SIL6-18SW,BERKS,CN-SIL,6-18,S,W,indx_59,350,350,350
2016,BERKSCN-SIL8-15SW,BERKS,CN-SIL,8-15,S,W,indx_59,350,350,350
2016,BERKSSH-SIL15-25SW,BERKS,SH-SIL,15-25,S,W,indx_49,350,350,350
2016,BERKSSH-SIL3-8SW,BERKS,SH-SIL,3-8,S,W,indx_59,350,350,350
2016,BERKSSH-SIL8-15SW,BERKS,SH-SIL,8-15,S,W,indx_59,350,350,350
2016,BERKSSIL12-18SW,BERKS,SIL,12-18,S,W,indx_49,350,350,350
2016,BERKSSIL15-25SW,BERKS,SIL,15-25,S,W,indx_49,350,350,350
2016,BERKSSIL18-25SW,BERKS,SIL,18-25,S,W,indx_49,350,350,350
2016,BERKSSIL3-8SW,BERKS,SIL,3-8,S,W,indx_59,350,350,350
2016,BERKSSTV-SIL15-25MW,BERKS,STV-SIL,15-25,M,W,indx_49,350,350,350
2016,BETHESDACL0-8SW,BETHESDA,CL,0-8,S,W,indx_49,350,350,350
2016,BETHESDACL8-25SW,BETHESDA,CL,8-25,S,W,indx_49,350,350,350
2016,BETHESDACN-CL0-8SW,BETHESDA,CN-CL,0-8,S,W,indx_49,350,350,350
2016,BETHESDACN-CL15-25SW,BETHESDA,CN-CL,15-25,S,W,indx_49,350,350,350
2016,BETHESDACN-CL8-15SW,BETHESDA,CN-CL,8-15,S,W,indx_49,350,350,350
2016,BETHESDACN-CL8-20SW,BETHESDA,CN-CL,8-20,S,W,indx_49,350,350,350
2016,BETHESDACN-CL8-25SW,BETHESDA,CN-CL,8-25,S,W,indx_49,350,350,350
2016,BETHESDACN-L0-8SW,BETHESDA,CN-L,0-8,S,W,indx_49,350,350,350
2016,BETHESDACN-L8-20SW,BETHESDA,CN-L,8-20,S,W,indx_49,350,350,350
2016,BETHESDACN-L8-25SW,BETHESDA,CN-L,8-25,S,W,indx_49,350,350,350
2016,BETHESDACN-SICL0-8SW,BETHESDA,CN-SICL,0-8,S,W,indx_49,350,350,350
2016,BETHESDACN-SICL8-25SW,BETHESDA,CN-SICL,8-25,S,W,indx_49,350,350,350
2016,BETHESDACNV-CL0-8SW,BETHESDA,CNV-CL,0-8,S,W,indx_49,350,350,350
2016,BETHESDACNV-CL3-15SW,BETHESDA,CNV-CL,3-15,S,W,indx_49,350,350,350
2016,BETHESDACNV-CL8-20SW,BETHESDA,CNV-CL,8-20,S,W,indx_49,350,350,350
2016,BETHESDAL0-8SW,BETHESDA,L,0-8,S,W,indx_49,350,350,350
2016,BETHESDAL8-25SW,BETHESDA,L,8-25,S,W,indx_49,350,350,350
2016,BETHESDASH-CL0-8SW,BETHESDA,SH-CL,0-8,S,W,indx_49,350,350,350
2016,BETHESDASH-CL8-25SW,BETHESDA,SH-CL,8-25,S,W,indx_49,350,350,350
2016,BETHESDASH-SICL0-8SW,BETHESDA,SH-SICL,0-8,S,W,indx_49,350,350,350
2016,BETHESDASH-SICL8-25SW,BETHESDA,SH-SICL,8-25,S,W,indx_49,350,350,350
2016,BETHESDASH-SIL1-15SW,BETHESDA,SH-SIL,1-15,S,W,indx_49,350,350,350
2016,BETHESDASH-SIL15-25SW,BETHESDA,SH-SIL,15-25,S,W,indx_49,350,350,350
2016,BETHESDASHV-CL3-15SW,BETHESDA,SHV-CL,3-15,S,W,indx_49,350,350,350
2016,BETHESDASHV-CL8-25SW,BETHESDA,SHV-CL,8-25,S,W,indx_49,350,350,350
2016,BETHESDASHV-SIC0-8SW,BETHESDA,SHV-SIC,0-8,S,W,indx_49,350,350,350
2016,BETHESDASICL0-8SW,BETHESDA,SICL,0-8,S,W,indx_49,350,350,350
2016,BETHESDASICL15-25SW,BETHESDA,SICL,15-25,S,W,indx_49,350,350,350
2016,BETHESDASICL2-12SW,BETHESDA,SICL,2-12,S,W,indx_49,350,350,350
2016,BETHESDASICL8-20SW,BETHESDA,SICL,8-20,S,W,indx_49,350,350,350
2016,BETHESDASIL0-8SW,BETHESDA,SIL,0-8,S,W,indx_49,350,350,350
2016,BETHESDASIL8-20SW,BETHESDA,SIL,8-20,S,W,indx_49,350,350,350
2016,BETHESDASIL8-25SW,BETHESDA,SIL,8-25,S,W,indx_49,350,350,350
2016,"BIGLICK-MILTON,C0-2SW","BIGLICK-MILTON,C",,0-2,S,W,indx_59,350,350,350
2016,"BIGLICK-MILTON,C2-6SW","BIGLICK-MILTON,C",,2-6,S,W,indx_59,350,350,350
2016,BIRKBECKSIL0-2SMW,BIRKBECK,SIL,0-2,S,MW,indx_89,3000,2650,4340
2016,BIRKBECKSIL1-4SMW,BIRKBECK,SIL,1-4,S,MW,indx_89,2870,2520,4190
2016,BIRKBECKSIL2-6MMW,BIRKBECK,SIL,2-6,M,MW,indx_79,2310,1970,3550
2016,BIRKBECKSIL2-6SMW,BIRKBECK,SIL,2-6,S,MW,indx_79,2710,2360,4000
2016,"BIXLER,C-SUBSTLS0-2SSWP","BIXLER,C-SUBST",LS,0-2,S,SWP,indx_69,1460,1150,2590
2016,BIXLERLFS0-2SSWP,BIXLER,LFS,0-2,S,SWP,indx_69,1760,1450,2920
2016,BIXLERLFS0-3SSWP,BIXLER,LFS,0-3,S,SWP,indx_69,1760,1450,2920
2016,BIXLERLFS2-6SSWP,BIXLER,LFS,2-6,S,SWP,indx_69,1400,1090,2520
2016,"BLAIRTON-RARDEN-GILPIN,AS5-20SMW","BLAIRTON-RARDEN-GILPIN,AS",,5-20,S,MW,indx_59,350,350,1090
2016,BLAKESLEESIL0-2SMW,BLAKESLEE,SIL,0-2,S,MW,indx_79,1990,1670,3200
2016,BLAKESLEESIL2-6SMW,BLAKESLEE,SIL,2-6,S,MW,indx_69,1750,1430,2920
2016,BLAKESLEESIL6-12SMW,BLAKESLEE,SIL,6-12,S,MW,indx_69,1300,990,2400
2016,BLANCHESTERSICL0-1SVP,BLANCHESTER,SICL,0-1,S,VP,indx_79,2360,2030,3610
2016,BLANCHESTERSIL0-1SVP,BLANCHESTER,SIL,0-1,S,VP,indx_79,2360,2030,3610
2016,BLANCHESTERSIL0-2SVP,BLANCHESTER,SIL,0-2,S,VP,indx_79,2610,2280,3890
2016,BLOUNT-DEL REYSIL1-6SSWP,BLOUNT-DEL REY,SIL,1-6,S,SWP,indx_69,1900,1580,3080
2016,"BLOUNT-HOUCKTOWN,C0-3SSWP","BLOUNT-HOUCKTOWN,C",,0-3,S,SWP,indx_79,2640,2300,3910
2016,"BLOUNT-JENERA,C0-3SSWP","BLOUNT-JENERA,C",,0-3,S,SWP,indx_79,2450,2120,3710
2016,"BLOUNT-RIMER,C.2-6SSWP","BLOUNT-RIMER,C.",,2-6,S,SWP,indx_69,1190,890,2290
2016,"BLOUNT,L-SUBSTL0-2SSWP","BLOUNT,L-SUBST",L,0-2,S,SWP,indx_79,2630,2290,3900
2016,"BLOUNT,L-SUBSTL2-6SSWP","BLOUNT,L-SUBST",L,2-6,S,SWP,indx_79,2230,1900,3450
2016,"BLOUNT,LM-SUBSTSIL0-3SSWP","BLOUNT,LM-SUBST",SIL,0-3,S,SWP,indx_79,2630,2290,3900
2016,BLOUNTL0-2SSWP,BLOUNT,L,0-2,S,SWP,indx_79,2630,2290,3900
2016,BLOUNTL0-3SSWP,BLOUNT,L,0-3,S,SWP,indx_79,2630,2290,3900
2016,BLOUNTL2-6MSWP,BLOUNT,L,2-6,M,SWP,indx_79,1950,1630,3140
2016,BLOUNTL2-6SSWP,BLOUNT,L,2-6,S,SWP,indx_79,2230,1900,3450
