year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2011,COOLVILLESIL1-6SMW,COOLVILLE,SIL,1-6,S,MW,indx_69,730,NA,NA
2011,COOLVILLESIL1-8SMW,COOLVILLE,SIL,1-8,S,MW,indx_69,620,NA,NA
2011,COOLVILLESIL2-6SMW,COOLVILLE,SIL,2-6,S,MW,indx_69,730,NA,NA
2011,COOLVILLESIL3-8SMW,COOLVILLE,SIL,3-8,S,MW,indx_69,620,NA,NA
2011,COOLVILLESIL6-12MMW,COOLVILLE,SIL,6-12,M,MW,indx_69,420,NA,NA
2011,COOLVILLESIL8-15SMW,COOLVILLE,SIL,8-15,S,MW,indx_69,440,NA,NA
2011,CORWINSIL0-2SMW,CORWIN,SIL,0-2,S,MW,indx_89,1530,NA,NA
2011,CORWINSIL2-6SMW,CORWIN,SIL,2-6,S,MW,indx_79,1360,NA,NA
2011,COSHOCTON-GUERNSEYSIL15-25SMW,COSHOCTON-GUERNSEY,SIL,15-25,S,MW,indx_59,300,300,300
2011,COSHOCTON-GUERNSEYSIL8-15SMW,COSHOCTON-GUERNSEY,SIL,8-15,S,MW,indx_69,450,NA,NA
2011,COSHOCTON-GUERNSEYSTV-SIL15-25SMW,COSHOCTON-GUERNSEY,STV-SIL,15-25,S,MW,indx_49,300,300,300
2011,COSHOCTON-GUERNSEYSTV-SIL8-15SMW,COSHOCTON-GUERNSEY,STV-SIL,8-15,S,MW,indx_49,300,300,300
2011,COSHOCTON-KEENESIL3-8SMW,COSHOCTON-KEENE,SIL,3-8,S,MW,indx_79,1020,NA,NA
2011,"COSHOCTON-RIGLEY,C15-25SMW","COSHOCTON-RIGLEY,C",,15-25,S,MW,indx_59,300,300,300
2011,"COSHOCTON-WESTMORELAND,C15-25SMW","COSHOCTON-WESTMORELAND,C",,15-25,S,MW,indx_59,300,300,300
2011,"COSHOCTON,VERY STONYSIL12-25SMW","COSHOCTON,VERY STONY",SIL,12-25,S,MW,indx_49,300,300,300
2011,"COSHOCTON,VERY STONYSIL15-25SMW","COSHOCTON,VERY STONY",SIL,15-25,S,MW,indx_49,300,300,300
2011,"COSHOCTON,VERY STONYSIL6-15SMW","COSHOCTON,VERY STONY",SIL,6-15,S,MW,indx_49,300,300,300
2011,COSHOCTONL15-25SMW,COSHOCTON,L,15-25,S,MW,indx_59,300,300,300
2011,COSHOCTONL2-6SMW,COSHOCTON,L,2-6,S,MW,indx_79,760,NA,NA
2011,COSHOCTONL6-15SMW,COSHOCTON,L,6-15,S,MW,indx_69,470,NA,NA
2011,COSHOCTONSIL1-7SMW,COSHOCTON,SIL,1-7,S,MW,indx_79,780,NA,NA
2011,COSHOCTONSIL12-18MMW,COSHOCTON,SIL,12-18,M,MW,indx_69,360,NA,NA
2011,COSHOCTONSIL12-18SMW,COSHOCTON,SIL,12-18,S,MW,indx_69,410,NA,NA
2011,COSHOCTONSIL15-25MMW,COSHOCTON,SIL,15-25,M,MW,indx_59,300,300,300
2011,COSHOCTONSIL15-25SMW,COSHOCTON,SIL,15-25,S,MW,indx_59,300,300,300
2011,COSHOCTONSIL18-25MMW,COSHOCTON,SIL,18-25,M,MW,indx_59,300,300,300
2011,COSHOCTONSIL2-6SMW,COSHOCTON,SIL,2-6,S,MW,indx_79,780,NA,NA
2011,COSHOCTONSIL3-8SMW,COSHOCTON,SIL,3-8,S,MW,indx_79,710,NA,NA
2011,COSHOCTONSIL6-12MMW,COSHOCTON,SIL,6-12,M,MW,indx_69,550,NA,NA
2011,COSHOCTONSIL6-12SMW,COSHOCTON,SIL,6-12,S,MW,indx_69,630,NA,NA
2011,COSHOCTONSIL6-15MMW,COSHOCTON,SIL,6-15,M,MW,indx_69,550,NA,NA
2011,COSHOCTONSIL6-15SMW,COSHOCTON,SIL,6-15,S,MW,indx_69,610,NA,NA
2011,COSHOCTONSIL8-15MMW,COSHOCTON,SIL,8-15,M,MW,indx_69,530,NA,NA
2011,COSHOCTONSIL8-15SMW,COSHOCTON,SIL,8-15,S,MW,indx_69,590,NA,NA
2011,CRANESIL0-2SSWP,CRANE,SIL,0-2,S,SWP,indx_79,1460,NA,NA
2011,CRANESIL1-4SSWP,CRANE,SIL,1-4,S,SWP,indx_79,1460,NA,NA
2011,CRIDERSIL1-6SW,CRIDER,SIL,1-6,S,W,indx_79,1430,NA,NA
2011,CRIDERSIL2-6SW,CRIDER,SIL,2-6,S,W,indx_79,1430,NA,NA
2011,CROSBY-CELINASIL0-2SSWP,CROSBY-CELINA,SIL,0-2,S,SWP,indx_89,1350,NA,NA
2011,CROSBY-CELINASIL2-4SSWP,CROSBY-CELINA,SIL,2-4,S,SWP,indx_89,1230,NA,NA
2011,CROSBY-CELINASIL2-6SSWP,CROSBY-CELINA,SIL,2-6,S,SWP,indx_79,1170,NA,NA
2011,CROSBY-FINCASTLESIL0-2SSWP,CROSBY-FINCASTLE,SIL,0-2,S,SWP,indx_89,1610,NA,NA
2011,CROSBY-FINCASTLESIL2-6SSWP,CROSBY-FINCASTLE,SIL,2-6,S,SWP,indx_89,1530,NA,NA
2011,CROSBY-LEWISBURGSIL0-2SSWP,CROSBY-LEWISBURG,SIL,0-2,S,SWP,indx_79,1170,NA,NA
2011,CROSBY-LEWISBURGSIL2-6SSWP,CROSBY-LEWISBURG,SIL,2-6,S,SWP,indx_79,980,NA,NA
2011,"CROSBY,LM-SUBSTSIL0-2SSWP","CROSBY,LM-SUBST",SIL,0-2,S,SWP,indx_79,1300,NA,NA
2011,CROSBYBY-SIL0-2SSWP,CROSBY,BY-SIL,0-2,S,SWP,indx_69,700,NA,NA
2011,CROSBYBY-SIL0-6SSWP,CROSBY,BY-SIL,0-6,S,SWP,indx_69,570,NA,NA
2011,CROSBYBY-SIL2-6SSWP,CROSBY,BY-SIL,2-6,S,SWP,indx_69,510,NA,NA
2011,CROSBYSIL0-2SSWP,CROSBY,SIL,0-2,S,SWP,indx_89,1370,NA,NA
2011,CROSBYSIL2-6MSWP,CROSBY,SIL,2-6,M,SWP,indx_79,1020,NA,NA
2011,CROSBYSIL2-6SSWP,CROSBY,SIL,2-6,S,SWP,indx_79,1170,NA,NA
2011,CROUSE-MIAMIANSIL12-18MMW,CROUSE-MIAMIAN,SIL,12-18,M,MW,indx_69,800,NA,NA
2011,CROUSE-MIAMIANSIL6-12MMW,CROUSE-MIAMIAN,SIL,6-12,M,MW,indx_79,980,NA,NA
2011,CRUZESIL12-20SMW,CRUZE,SIL,12-20,S,MW,indx_59,300,NA,NA
2011,CRUZESIL6-12MMW,CRUZE,SIL,6-12,M,MW,indx_69,490,NA,NA
2011,CRUZESIL8-15SMW,CRUZE,SIL,8-15,S,MW,indx_69,480,NA,NA
2011,"CUBA,FF-PHSIL0-2SW","CUBA,FF-PH",SIL,0-2,S,W,indx_79,680,NA,NA
2011,"CUBA,OF-PHSIL0-2SW","CUBA,OF-PH",SIL,0-2,S,W,indx_79,800,NA,NA
2011,CULLEOKASIL3-8SW,CULLEOKA,SIL,3-8,S,W,indx_69,870,NA,NA
2011,CULLEOKASIL8-15SW,CULLEOKA,SIL,8-15,S,W,indx_69,510,NA,NA
2011,CYCLONEL0-2SVP,CYCLONE,L,0-2,S,VP,indx_89,1860,NA,NA
2011,CYGNETL0-2SMW,CYGNET,L,0-2,S,MW,indx_79,1130,NA,NA
2011,CYGNETL0-3SMW,CYGNET,L,0-3,S,MW,indx_79,1120,NA,NA
2011,"DAMASCUS,T-SUBSTL0-2SP","DAMASCUS,T-SUBST",L,0-2,S,P,indx_59,370,NA,NA
2011,DAMASCUSL0-2SP,DAMASCUS,L,0-2,S,P,indx_59,370,NA,NA
2011,DAMASCUSSIL0-2SP,DAMASCUS,SIL,0-2,S,P,indx_59,370,NA,NA
2011,"DANA,BR-SUBSTSIL2-8SMW","DANA,BR-SUBST",SIL,2-8,S,MW,indx_79,1620,NA,NA
2011,DANASIL0-2SMW,DANA,SIL,0-2,S,MW,indx_89,1850,NA,NA
2011,DANASIL0-4SMW,DANA,SIL,0-4,S,MW,indx_89,1710,NA,NA
2011,DANASIL2-6SMW,DANA,SIL,2-6,S,MW,indx_89,1640,NA,NA
2011,"DARIEN-HORNELL,CSIL2-6SSWP","DARIEN-HORNELL,C",SIL,2-6,S,SWP,indx_59,400,NA,NA
2011,DARIEN-PLATEASIL6-12MSWP,DARIEN-PLATEA,SIL,6-12,M,SWP,indx_59,300,300,300
2011,DARIEN-PLATEASIL6-12SSWP,DARIEN-PLATEA,SIL,6-12,S,SWP,indx_59,350,NA,NA
2011,"DARIEN,BR-SUBSTSIL0-2SSWP","DARIEN,BR-SUBST",SIL,0-2,S,SWP,indx_69,600,NA,NA
2011,"DARIEN,BR-SUBSTSIL2-6SSWP","DARIEN,BR-SUBST",SIL,2-6,S,SWP,indx_69,470,NA,NA
2011,DARIENSIL0-1SSWP,DARIEN,SIL,0-1,S,SWP,indx_69,620,NA,NA
2011,DARIENSIL0-2SSWP,DARIEN,SIL,0-2,S,SWP,indx_69,620,NA,NA
2011,DARIENSIL1-4SSWP,DARIEN,SIL,1-4,S,SWP,indx_69,540,NA,NA
2011,DARIENSIL2-6SSWP,DARIEN,SIL,2-6,S,SWP,indx_69,470,NA,NA
2011,DARIENSIL6-12SSWP,DARIEN,SIL,6-12,S,SWP,indx_59,350,NA,NA
2011,"DARROCH,V,CO-SUBSLFSL0-2SSWP","DARROCH,V,CO-SUBSL",FSL,0-2,S,SWP,indx_89,1760,NA,NA
2011,DARROCHL0-2SSWP,DARROCH,L,0-2,S,SWP,indx_89,1870,NA,NA
2011,DARROCHSIL0-2SSWP,DARROCH,SIL,0-2,S,SWP,indx_89,1870,NA,NA
2011,"DEFIANCE,FF-PHSIC0-2SSWP","DEFIANCE,FF-PH",SIC,0-2,S,SWP,indx_59,510,NA,NA
2011,"DEFIANCE,FF-PHSICL0-2SSWP","DEFIANCE,FF-PH",SICL,0-2,S,SWP,indx_59,600,NA,NA
2011,"DEFIANCE,OF-PHSICL0-2SSWP","DEFIANCE,OF-PH",SICL,0-2,S,SWP,indx_69,780,NA,NA
2011,DEFIANCESIC0-2SSWP,DEFIANCE,SIC,0-2,S,SWP,indx_69,480,NA,NA
2011,DEFIANCESICL0-2SSWP,DEFIANCE,SICL,0-2,S,SWP,indx_69,580,NA,NA
2011,DEFIANCESIL0-2SSWP,DEFIANCE,SIL,0-2,S,SWP,indx_69,660,NA,NA
2011,"DEKALB-WESTMORELAND,C15-25SW","DEKALB-WESTMORELAND,C",,15-25,S,W,indx_59,300,300,300
2011,"DEKALB,STONYCN-SL6-15SW","DEKALB,STONY",CN-SL,6-15,S,W,indx_49,300,300,300
2011,DEKALBCN-L12-18SW,DEKALB,CN-L,12-18,S,W,indx_59,300,NA,NA
2011,DEKALBCN-L12-25SW,DEKALB,CN-L,12-25,S,W,indx_59,300,300,300
2011,DEKALBCN-L15-25SW,DEKALB,CN-L,15-25,S,W,indx_49,300,300,300
2011,DEKALBCN-L18-25SW,DEKALB,CN-L,18-25,S,W,indx_49,300,300,300
2011,DEKALBCN-L2-6SW,DEKALB,CN-L,2-6,S,W,indx_69,500,NA,NA
2011,DEKALBCN-L6-12SW,DEKALB,CN-L,6-12,S,W,indx_69,350,NA,NA
2011,DEKALBCN-L6-15SW,DEKALB,CN-L,6-15,S,W,indx_49,300,300,300
2011,DEKALBCN-L8-15SW,DEKALB,CN-L,8-15,S,W,indx_49,300,300,300
2011,DEKALBCN-SL6-15SW,DEKALB,CN-SL,6-15,S,W,indx_49,300,300,300
2011,DEKALBCNV-L1-6SW,DEKALB,CNV-L,1-6,S,W,indx_59,300,300,300
2011,DEKALBFSL0-2SW,DEKALB,FSL,0-2,S,W,indx_69,630,NA,NA
2011,DEKALBFSL2-6SW,DEKALB,FSL,2-6,S,W,indx_69,500,NA,NA
2011,DEKALBL10-15MW,DEKALB,L,10-15,M,W,indx_59,300,NA,NA
2011,DEKALBL12-18MW,DEKALB,L,12-18,M,W,indx_59,300,300,300
2011,DEKALBL12-18SW,DEKALB,L,12-18,S,W,indx_59,300,NA,NA
2011,DEKALBL15-20MW,DEKALB,L,15-20,M,W,indx_59,300,300,300
2011,DEKALBL15-25SW,DEKALB,L,15-25,S,W,indx_59,300,300,300
2011,DEKALBL18-25SW,DEKALB,L,18-25,S,W,indx_49,300,300,300
2011,DEKALBL2-5SW,DEKALB,L,2-5,S,W,indx_69,630,NA,NA
2011,DEKALBL3-8SW,DEKALB,L,3-8,S,W,indx_69,530,NA,NA
2011,DEKALBL5-10MW,DEKALB,L,5-10,M,W,indx_69,360,NA,NA
2011,DEKALBL5-10SW,DEKALB,L,5-10,S,W,indx_69,450,NA,NA
2011,DEKALBL6-12MW,DEKALB,L,6-12,M,W,indx_69,360,NA,NA
2011,DEKALBL6-12SW,DEKALB,L,6-12,S,W,indx_69,450,NA,NA
2011,DEKALBL8-15SW,DEKALB,L,8-15,S,W,indx_69,340,NA,NA
2011,DEKALBSL12-18SW,DEKALB,SL,12-18,S,W,indx_59,300,NA,NA
2011,DEKALBSL12-25MW,DEKALB,SL,12-25,M,W,indx_59,300,300,300
2011,DEKALBSL18-25SW,DEKALB,SL,18-25,S,W,indx_49,300,300,300
2011,DEKALBSL2-6SW,DEKALB,SL,2-6,S,W,indx_69,500,NA,NA
2011,DEKALBSL6-12SW,DEKALB,SL,6-12,S,W,indx_69,350,NA,NA
2011,DEKALBST-L5-20SW,DEKALB,ST-L,5-20,S,W,indx_59,300,300,300
2011,DEKALBSTV-L12-25SW,DEKALB,STV-L,12-25,S,W,indx_49,300,300,300
2011,DEKALBSTV-L2-12SW,DEKALB,STV-L,2-12,S,W,indx_49,300,300,300
2011,"DEL REY-BLOUNT,C0-3SSWP","DEL REY-BLOUNT,C",,0-3,S,SWP,indx_79,1200,NA,NA
2011,DEL REY-FULTONSIL1-6SSWP,DEL REY-FULTON,SIL,1-6,S,SWP,indx_69,620,NA,NA
2011,"DEL REY,S-SUBSTL0-2SSWP","DEL REY,S-SUBST",L,0-2,S,SWP,indx_79,920,NA,NA
2011,"DEL REY,T-SUBSTSIL0-3SSWP","DEL REY,T-SUBST",SIL,0-3,S,SWP,indx_79,1120,NA,NA
2011,"DEL REY,VSIL0-3SSWP","DEL REY,V",SIL,0-3,S,SWP,indx_79,1290,NA,NA
2011,DEL REYL0-2SSWP,DEL REY,L,0-2,S,SWP,indx_79,1120,NA,NA
2011,DEL REYL0-3SSWP,DEL REY,L,0-3,S,SWP,indx_79,1120,NA,NA
2011,DEL REYL2-6SSWP,DEL REY,L,2-6,S,SWP,indx_79,970,NA,NA
2011,DEL REYSICL0-2SSWP,DEL REY,SICL,0-2,S,SWP,indx_79,1030,NA,NA
2011,DEL REYSICL2-6SSWP,DEL REY,SICL,2-6,S,SWP,indx_79,930,NA,NA
2011,DEL REYSIL0-2SSWP,DEL REY,SIL,0-2,S,SWP,indx_79,1120,NA,NA
2011,DEL REYSIL0-3SSWP,DEL REY,SIL,0-3,S,SWP,indx_79,1120,NA,NA
2011,DEL REYSIL1-3SSWP,DEL REY,SIL,1-3,S,SWP,indx_79,1050,NA,NA
2011,DEL REYSIL1-4SSWP,DEL REY,SIL,1-4,S,SWP,indx_79,1050,NA,NA
2011,DEL REYSIL2-6SSWP,DEL REY,SIL,2-6,S,SWP,indx_79,970,NA,NA
2011,DELMARSIL0-2SP,DELMAR,SIL,0-2,S,P,indx_59,300,300,300
2011,"DIGBY,VL0-2SSWP","DIGBY,V",L,0-2,S,SWP,indx_69,400,NA,NA
2011,"DIGBY,VSIL0-2SSWP","DIGBY,V",SIL,0-2,S,SWP,indx_79,1350,NA,NA
2011,DIGBYFSL0-2SSWP,DIGBY,FSL,0-2,S,SWP,indx_79,1280,NA,NA
2011,DIGBYFSL2-6SSWP,DIGBY,FSL,2-6,S,SWP,indx_79,1090,NA,NA
2011,DIGBYL0-2SSWP,DIGBY,L,0-2,S,SWP,indx_79,1370,NA,NA
2011,DIGBYL0-3SSWP,DIGBY,L,0-3,S,SWP,indx_79,1370,NA,NA
2011,DIGBYL1-4SSWP,DIGBY,L,1-4,S,SWP,indx_79,1300,NA,NA
2011,DIGBYL2-6SSWP,DIGBY,L,2-6,S,SWP,indx_79,1210,NA,NA
2011,DIGBYSIL0-2SSWP,DIGBY,SIL,0-2,S,SWP,indx_79,1370,NA,NA
2011,DIGBYSIL2-6SSWP,DIGBY,SIL,2-6,S,SWP,indx_79,1210,NA,NA
2011,DIGBYSL0-2SSWP,DIGBY,SL,0-2,S,SWP,indx_79,1280,NA,NA
2011,DIGBYSL0-3SSWP,DIGBY,SL,0-3,S,SWP,indx_79,1280,NA,NA
2011,DIGBYSL2-6SSWP,DIGBY,SL,2-6,S,SWP,indx_79,1090,NA,NA
2011,"DIXBORO-KIBBIE,C0-2SSWP","DIXBORO-KIBBIE,C",,0-2,S,SWP,indx_89,1670,NA,NA
2011,DIXBOROFSL0-2SSWP,DIXBORO,FSL,0-2,S,SWP,indx_69,850,NA,NA
2011,DIXBOROFSL0-3SSWP,DIXBORO,FSL,0-3,S,SWP,indx_69,850,NA,NA
2011,DOLESSIL0-2SSWP,DOLES,SIL,0-2,S,SWP,indx_69,790,NA,NA
2011,DOLESSIL0-3SSWP,DOLES,SIL,0-3,S,SWP,indx_69,790,NA,NA
2011,"DRUMMER,GR-SUBSTSICL0-2SVP","DRUMMER,GR-SUBST",SICL,0-2,S,VP,indx_89,2110,NA,NA
2011,DUBOISSIL0-2SSWP,DUBOIS,SIL,0-2,S,SWP,indx_69,810,NA,NA
2011,DUBOISSIL2-6SSWP,DUBOIS,SIL,2-6,S,SWP,indx_69,710,NA,NA
2011,"DUNBRIDGE-SPINKS,C,DEEP TO LMLFS0-2SW","DUNBRIDGE-SPINKS,C,DEEP TO LM",LFS,0-2,S,W,indx_59,300,300,300
2011,"DUNBRIDGE-SPINKS,C,DEEP TO LMLFS2-6SW","DUNBRIDGE-SPINKS,C,DEEP TO LM",LFS,2-6,S,W,indx_59,300,300,300
2011,"DUNBRIDGE-SPINKS,OVER LMLFS0-2SW","DUNBRIDGE-SPINKS,OVER LM",LFS,0-2,S,W,indx_59,300,300,300
2011,"DUNBRIDGE-SPINKS,OVER LMLFS2-6SW","DUNBRIDGE-SPINKS,OVER LM",LFS,2-6,S,W,indx_59,300,300,300
2011,"DUNBRIDGE-SPINKS,OVER LMST-LFS0-2SW","DUNBRIDGE-SPINKS,OVER LM",ST-LFS,0-2,S,W,indx_49,300,300,300
2011,DUNBRIDGEFSL2-6SW,DUNBRIDGE,FSL,2-6,S,W,indx_59,300,NA,NA
2011,DUNBRIDGELFS1-4SW,DUNBRIDGE,LFS,1-4,S,W,indx_59,300,NA,NA
2011,DUNBRIDGELFS2-6SW,DUNBRIDGE,LFS,2-6,S,W,indx_59,300,NA,NA
2011,DUNBRIDGELS0-2SW,DUNBRIDGE,LS,0-2,S,W,indx_59,300,NA,NA
2011,DUNBRIDGELS2-6SW,DUNBRIDGE,LS,2-6,S,W,indx_59,300,NA,NA
2011,DUNBRIDGESL0-2SW,DUNBRIDGE,SL,0-2,S,W,indx_69,430,NA,NA
2011,DUNBRIDGESL0-4SW,DUNBRIDGE,SL,0-4,S,W,indx_59,350,NA,NA
2011,DUNBRIDGESL1-4SW,DUNBRIDGE,SL,1-4,S,W,indx_59,350,NA,NA
2011,"DUNCANNON-LAKIN,C12-18SW","DUNCANNON-LAKIN,C",,12-18,S,W,indx_59,300,NA,NA
2011,"DUNCANNON-LAKIN,C18-25SW","DUNCANNON-LAKIN,C",,18-25,S,W,indx_59,300,300,300
2011,DUNCANNONSIL0-2SW,DUNCANNON,SIL,0-2,S,W,indx_79,960,NA,NA
2011,DUNCANNONSIL2-6SW,DUNCANNON,SIL,2-6,S,W,indx_79,880,NA,NA
2011,DUNCANNONSIL6-12SW,DUNCANNON,SIL,6-12,S,W,indx_69,650,NA,NA
2011,"DUNHAM,OV-PHSIL0-2SP","DUNHAM,OV-PH",SIL,0-2,S,P,indx_89,2010,NA,NA
2011,DUNHAMSICL0-2SP,DUNHAM,SICL,0-2,S,P,indx_89,2110,NA,NA
2011,"EDEN,C12-18MW","EDEN,C",,12-18,M,W,indx_49,300,300,300
2011,"EDEN,C18-25MW","EDEN,C",,18-25,M,W,indx_49,300,300,300
2011,"EDEN,C2-6MW","EDEN,C",,2-6,M,W,indx_69,300,NA,NA
2011,"EDEN,C6-12MW","EDEN,C",,6-12,M,W,indx_69,300,NA,NA
2011,EDENFL-SICL12-18MW,EDEN,FL-SICL,12-18,M,W,indx_49,300,300,300
2011,EDENFL-SICL18-25MW,EDEN,FL-SICL,18-25,M,W,indx_49,300,300,300
2011,EDENSICL15-25MW,EDEN,SICL,15-25,M,W,indx_49,300,300,300
2011,EDENSICL15-25SW,EDEN,SICL,15-25,S,W,indx_49,300,300,300
2011,EDENSICL3-8MW,EDEN,SICL,3-8,M,W,indx_69,300,NA,NA
2011,EDENSICL8-15MW,EDEN,SICL,8-15,M,W,indx_59,300,NA,NA
2011,EDENTON-FAIRMONTSOILS18-25MW,EDENTON-FAIRMONT,SOILS,18-25,M,W,indx_49,300,300,300
2011,EDENTON-FAIRMONTSOILS18-25SEW,EDENTON-FAIRMONT,SOILS,18-25,SE,W,indx_49,300,300,300
2011,EDENTONCL12-25SEW,EDENTON,CL,12-25,SE,W,indx_49,300,300,300
2011,EDENTONL12-18MW,EDENTON,L,12-18,M,W,indx_59,300,NA,NA
2011,EDENTONL18-25MW,EDENTON,L,18-25,M,W,indx_59,300,300,300
2011,EDENTONL6-12MW,EDENTON,L,6-12,M,W,indx_69,520,NA,NA
2011,EDENTONSIL12-18MW,EDENTON,SIL,12-18,M,W,indx_59,300,NA,NA
2011,EDENTONSIL2-6MW,EDENTON,SIL,2-6,M,W,indx_69,690,NA,NA
2011,EDENTONSIL2-6SW,EDENTON,SIL,2-6,S,W,indx_69,790,NA,NA
2011,EDENTONSIL6-12MW,EDENTON,SIL,6-12,M,W,indx_69,480,NA,NA
2011,EDENTONSOILS12-18SEW,EDENTON,SOILS,12-18,SE,W,indx_59,300,300,300
2011,EDENTONSOILS6-12SEW,EDENTON,SOILS,6-12,SE,W,indx_59,300,300,300
2011,EDWARDSMUCK0-1SVP,EDWARDS,MUCK,0-1,S,VP,indx_89,1350,NA,NA
2011,EDWARDSMUCK0-2SVP,EDWARDS,MUCK,0-2,S,VP,indx_89,1350,NA,NA
2011,"EEL,FF-PHL0-2SMW","EEL,FF-PH",L,0-2,S,MW,indx_69,940,NA,NA
2011,"EEL,FF-PHSIL0-2SMW","EEL,FF-PH",SIL,0-2,S,MW,indx_69,940,NA,NA
2011,"EEL,GR-SUBST,OF-PHSIL0-1SMW","EEL,GR-SUBST,OF-PH",SIL,0-1,S,MW,indx_79,1180,NA,NA
2011,"EEL,GR-SUBST,OF-PHSIL0-2SMW","EEL,GR-SUBST,OF-PH",SIL,0-2,S,MW,indx_79,1180,NA,NA
2011,"EEL,MOD DEEP TO LM,FF-PHSIL0-2SMW","EEL,MOD DEEP TO LM,FF-PH",SIL,0-2,S,MW,indx_59,300,NA,NA
2011,"EEL,OF-PHSIL0-2SMW","EEL,OF-PH",SIL,0-2,S,MW,indx_79,1180,NA,NA
2011,"EEL,OVER LMSIL0-2SMW","EEL,OVER LM",SIL,0-2,S,MW,indx_59,300,NA,NA
2011,"EEL,V,OF-PHSIL0-2SMW","EEL,V,OF-PH",SIL,0-2,S,MW,indx_89,1580,NA,NA
2011,EELL0-2SMW,EEL,L,0-2,S,MW,indx_79,1180,NA,NA
2011,EELSIL0-2SMW,EEL,SIL,0-2,S,MW,indx_79,1180,NA,NA
2011,"ELBA-BELPRE,C12-18SW","ELBA-BELPRE,C",,12-18,S,W,indx_69,380,NA,NA
2011,"ELBA-BELPRE,C18-25MW","ELBA-BELPRE,C",,18-25,M,W,indx_59,300,300,300
2011,ELBA-GUERNSEYSICL15-25MW,ELBA-GUERNSEY,SICL,15-25,M,W,indx_59,300,300,300
2011,ELBA-UPSHURSICL15-25MW,ELBA-UPSHUR,SICL,15-25,M,W,indx_59,300,300,300
2011,ELBASICL15-25MW,ELBA,SICL,15-25,M,W,indx_59,300,300,300
2011,ELBASICL15-25SW,ELBA,SICL,15-25,S,W,indx_59,300,300,300
2011,ELBASICL3-8SW,ELBA,SICL,3-8,S,W,indx_69,610,NA,NA
2011,ELBASICL8-15MW,ELBA,SICL,8-15,M,W,indx_69,390,NA,NA
2011,ELBASICL8-15SW,ELBA,SICL,8-15,S,W,indx_69,490,NA,NA
2011,"ELDEAN-CASCO,C6-12MW","ELDEAN-CASCO,C",,6-12,M,W,indx_59,300,300,300
2011,"ELDEAN-CASCO,C6-15MW","ELDEAN-CASCO,C",,6-15,M,W,indx_59,300,300,300
2011,"ELDEAN-CASCO,C6-18SEW","ELDEAN-CASCO,C",,6-18,SE,W,indx_49,300,300,300
2011,ELDEAN-CASCOGR-L12-18MW,ELDEAN-CASCO,GR-L,12-18,M,W,indx_49,300,300,300
2011,ELDEAN-CASCOGR-L6-12MW,ELDEAN-CASCO,GR-L,6-12,M,W,indx_59,300,300,300
2011,ELDEAN-KENDALLVILLEL0-2SW,ELDEAN-KENDALLVILLE,L,0-2,S,W,indx_79,960,NA,NA
2011,ELDEAN-KENDALLVILLEL2-6SW,ELDEAN-KENDALLVILLE,L,2-6,S,W,indx_79,890,NA,NA
2011,ELDEAN-KENDALLVILLEL6-12MW,ELDEAN-KENDALLVILLE,L,6-12,M,W,indx_69,360,NA,NA
2011,"ELDEAN-MIAMIAN,C12-18MW","ELDEAN-MIAMIAN,C",,12-18,M,W,indx_69,300,NA,NA
2011,"ELDEAN-MIAMIAN,C12-18SEW","ELDEAN-MIAMIAN,C",,12-18,SE,W,indx_49,300,300,300
2011,"ELDEAN-MIAMIAN,C2-6MW","ELDEAN-MIAMIAN,C",,2-6,M,W,indx_69,490,NA,NA
2011,"ELDEAN-MIAMIAN,C2-6SW","ELDEAN-MIAMIAN,C",,2-6,S,W,indx_79,590,NA,NA
2011,"ELDEAN-MIAMIAN,C6-12MW","ELDEAN-MIAMIAN,C",,6-12,M,W,indx_69,350,NA,NA
2011,"ELDEAN-MIAMIAN,C6-12SEW","ELDEAN-MIAMIAN,C",,6-12,SE,W,indx_49,300,300,300
2011,"ELDEAN-MIAMIAN,C6-12SW","ELDEAN-MIAMIAN,C",,6-12,S,W,indx_69,470,NA,NA
2011,"ELDEAN-MORLEY,C2-6MW","ELDEAN-MORLEY,C",,2-6,M,W,indx_69,780,NA,NA
2011,"ELDEAN-MORLEY,C6-15MW","ELDEAN-MORLEY,C",,6-15,M,W,indx_59,330,NA,NA
2011,ELDEANCL6-12SEW,ELDEAN,CL,6-12,SE,W,indx_49,300,300,300
2011,ELDEANGR-CL12-18SEW,ELDEAN,GR-CL,12-18,SE,W,indx_49,300,300,300
2011,ELDEANGR-CL6-12SEW,ELDEAN,GR-CL,6-12,SE,W,indx_49,300,300,300
2011,ELDEANGR-L0-2SW,ELDEAN,GR-L,0-2,S,W,indx_69,800,NA,NA
2011,ELDEANGR-L2-6MW,ELDEAN,GR-L,2-6,M,W,indx_69,650,NA,NA
2011,ELDEANGR-L2-6SW,ELDEAN,GR-L,2-6,S,W,indx_69,700,NA,NA
2011,ELDEANGR-L6-12MW,ELDEAN,GR-L,6-12,M,W,indx_69,520,NA,NA
2011,ELDEANL0-2SW,ELDEAN,L,0-2,S,W,indx_79,1020,NA,NA
2011,ELDEANL2-6MW,ELDEAN,L,2-6,M,W,indx_69,730,NA,NA
2011,ELDEANL2-6SW,ELDEAN,L,2-6,S,W,indx_69,880,NA,NA
2011,ELDEANL6-12MW,ELDEAN,L,6-12,M,W,indx_69,610,NA,NA
