year,cauv_projected_low,soil_series,texture,slope,erosion,drainage,indx,id,val_2018,unadjusted
2019,920,ROSSMOYNE,SIL,2-6,M,MW,indx_79,ROSSMOYNESIL2-6MMW,1340,500
2019,1180,ROSSMOYNE,SIL,2-6,S,MW,indx_79,ROSSMOYNESIL2-6SMW,1620,740
2019,925,ROSSMOYNE,SIL,3-8,M,MW,indx_79,ROSSMOYNESIL3-8MMW,1340,510
2019,570,ROSSMOYNE,SIL,6-12,M,MW,indx_69,ROSSMOYNESIL6-12MMW,790,350
2019,465,ROSSMOYNE,SIL,6-15,M,MW,indx_69,ROSSMOYNESIL6-15MMW,580,350
2019,465,ROSSMOYNE,SIL,8-15,M,MW,indx_69,ROSSMOYNESIL8-15MMW,580,350
2019,355,ROSSMOYNE,SOILS,6-12,SE,MW,indx_59,ROSSMOYNESOILS6-12SEMW,360,350
2019,2565,"ROSS,OF-PH",L,0-1,S,W,indx_99,"ROSS,OF-PHL0-1SW",3120,2010
2019,2565,"ROSS,OF-PH",L,0-2,S,W,indx_99,"ROSS,OF-PHL0-2SW",3120,2010
2019,2565,"ROSS,OF-PH",SIL,0-2,S,W,indx_99,"ROSS,OF-PHSIL0-2SW",3120,2010
2019,2090,"ROSS,OV-PH,FF-PH",SIL,0-2,S,W,indx_89,"ROSS,OV-PH,FF-PHSIL0-2SW",2710,1470
2019,2565,"ROSS,RF-PH",L,0-2,S,W,indx_99,"ROSS,RF-PHL0-2SW",3120,2010
2019,2375,"ROSS,RF-PH",SICL,0-2,S,W,indx_89,"ROSS,RF-PHSICL0-2SW",2920,1830
2019,2565,ROSS,SIL,0-2,S,W,indx_99,ROSSSIL0-2SW,3120,2010
2019,350,"ROSS,V,SHALLOW",SIL,0-2,S,W,indx_49,"ROSS,V,SHALLOWSIL0-2SW",350,350
2019,2025,"ROUNDHEAD,L-SUBST",MUCK,0-1,S,VP,indx_89,"ROUNDHEAD,L-SUBSTMUCK0-1SVP",2600,1450
2019,2025,ROUNDHEAD,MUCK,0-2,S,VP,indx_89,ROUNDHEADMUCK0-2SVP,2600,1450
2019,2190,RUSH,SIL,0-2,S,W,indx_89,RUSHSIL0-2SW,2680,1700
2019,2190,RUSH,SIL,0-3,S,W,indx_89,RUSHSIL0-3SW,2680,1700
2019,1915,RUSH,SIL,2-6,S,W,indx_79,RUSHSIL2-6SW,2390,1440
2019,1035,"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,M,W,indx_69,"RUSSELL-MIAMIAN,BR-SUBSTSIL2-6MW",1450,620
2019,1170,"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,S,W,indx_79,"RUSSELL-MIAMIAN,BR-SUBSTSIL2-6SW",1610,730
2019,1365,RUSSELL-MIAMIAN,SIL,0-2,S,W,indx_79,RUSSELL-MIAMIANSIL0-2SW,1800,930
2019,350,RUSSELL-MIAMIAN,SIL,12-18,M,W,indx_49,RUSSELL-MIAMIANSIL12-18MW,350,350
2019,1035,RUSSELL-MIAMIAN,SIL,2-6,M,W,indx_69,RUSSELL-MIAMIANSIL2-6MW,1450,620
2019,1170,RUSSELL-MIAMIAN,SIL,2-6,S,W,indx_79,RUSSELL-MIAMIANSIL2-6SW,1610,730
2019,410,RUSSELL-MIAMIAN,SIL,6-12,M,W,indx_59,RUSSELL-MIAMIANSIL6-12MW,470,350
2019,1625,RUSSELL,SIL,0-2,S,W,indx_89,RUSSELLSIL0-2SW,2110,1140
2019,580,RUSSELL,SIL,12-18,M,W,indx_69,RUSSELLSIL12-18MW,810,350
2019,740,RUSSELL,SIL,12-18,S,W,indx_69,RUSSELLSIL12-18SW,1130,350
2019,350,RUSSELL,SIL,18-25,M,W,indx_59,RUSSELLSIL18-25MW,350,350
2019,350,RUSSELL,SIL,18-25,S,W,indx_69,RUSSELLSIL18-25SW,350,350
2019,1145,RUSSELL,SIL,2-6,M,W,indx_79,RUSSELLSIL2-6MW,1580,710
2019,1390,RUSSELL,SIL,2-6,S,W,indx_79,RUSSELLSIL2-6SW,1830,950
2019,1085,RUSSELL,SIL,3-8,M,W,indx_79,RUSSELLSIL3-8MW,1510,660
2019,670,RUSSELL,SIL,6-12,M,W,indx_69,RUSSELLSIL6-12MW,990,350
2019,875,RUSSELL,SIL,6-12,S,W,indx_79,RUSSELLSIL6-12SW,1290,460
2019,350,RUSSELL,SOILS,12-18,SE,W,indx_49,RUSSELLSOILS12-18SEW,350,350
2019,350,RUSSELL,SOILS,18-25,SE,W,indx_49,RUSSELLSOILS18-25SEW,350,350
2019,350,RUSSELL,SOILS,2-6,SE,W,indx_49,RUSSELLSOILS2-6SEW,350,350
2019,350,RUSSELL,SOILS,6-12,SE,W,indx_49,RUSSELLSOILS6-12SEW,350,350
2019,1120,RUSSELL-XENIA,SIL,2-6,M,W,indx_79,RUSSELL-XENIASIL2-6MW,1550,690
2019,1470,SANDUSKY,GR-COSL,0-2,S,VP,indx_79,SANDUSKYGR-COSL0-2SVP,2010,930
2019,1470,SANDUSKY,L,0-1,S,VP,indx_79,SANDUSKYL0-1SVP,2010,930
2019,1470,SANDUSKY,L,0-2,S,VP,indx_79,SANDUSKYL0-2SVP,2010,930
2019,400,"SARAHSVILLE,FF-PH",SIC,0-2,S,SWP,indx_59,"SARAHSVILLE,FF-PHSIC0-2SSWP",450,350
2019,450,"SARAHSVILLE,FF-PH",SICL,0-2,S,SWP,indx_59,"SARAHSVILLE,FF-PHSICL0-2SSWP",550,350
2019,1140,"SARANAC,FF-PH",SIC,0-2,S,VP,indx_79,"SARANAC,FF-PHSIC0-2SVP",1620,660
2019,765,"SARANAC,FF-PH",SICL,0-2,S,VP,indx_69,"SARANAC,FF-PHSICL0-2SVP",1180,350
2019,1640,"SARANAC,OF-PH",SICL,0-2,S,VP,indx_79,"SARANAC,OF-PHSICL0-2SVP",2130,1150
2019,2090,"SARANAC,RF-PH",SICL,0-1,S,VP,indx_89,"SARANAC,RF-PHSICL0-1SVP",2630,1550
2019,765,"SARANAC,T-SUBST,FF-PH",SICL,0-1,S,VP,indx_69,"SARANAC,T-SUBST,FF-PHSICL0-1SVP",1180,350
2019,1305,SARDINIA,SIL,0-2,S,MW,indx_79,SARDINIASIL0-2SMW,1720,890
2019,1055,SARDINIA,SIL,1-6,S,MW,indx_69,SARDINIASIL1-6SMW,1470,640
2019,1055,SARDINIA,SIL,1-8,S,MW,indx_69,SARDINIASIL1-8SMW,1470,640
2019,840,SARDINIA,SIL,2-6,M,MW,indx_69,SARDINIASIL2-6MMW,1240,440
2019,1055,SARDINIA,SIL,2-6,S,MW,indx_69,SARDINIASIL2-6SMW,1470,640
2019,670,SARDINIA,SIL,6-12,M,MW,indx_69,SARDINIASIL6-12MMW,990,350
2019,2250,SAVONA,SIL,0-2,S,SWP,indx_79,SAVONASIL0-2SSWP,2780,1720
2019,390,SAYLESVILLE,SICL,6-12,M,W,indx_69,SAYLESVILLESICL6-12MW,430,350
2019,350,SCHAFFENAKER,LS,12-18,S,W,indx_49,SCHAFFENAKERLS12-18SW,350,350
2019,350,SCHAFFENAKER,LS,12-25,S,W,indx_49,SCHAFFENAKERLS12-25SW,350,350
2019,350,SCHAFFENAKER,LS,2-12,S,W,indx_49,SCHAFFENAKERLS2-12SW,350,350
2019,605,"SCIOTO,RF-PH",SIL,0-2,S,W,indx_79,"SCIOTO,RF-PHSIL0-2SW",860,350
2019,350,SCIOTO,SICL,6-12,M,W,indx_59,SCIOTOSICL6-12MW,350,350
2019,605,SCIOTO,SIL,0-2,S,W,indx_79,SCIOTOSIL0-2SW,860,350
2019,480,SCIOTO,SIL,2-6,S,W,indx_69,SCIOTOSIL2-6SW,610,350
2019,1370,SCIOTOVILLE,SIL,0-2,S,MW,indx_79,SCIOTOVILLESIL0-2SMW,1800,940
2019,1240,SCIOTOVILLE,SIL,0-4,S,MW,indx_79,SCIOTOVILLESIL0-4SMW,1690,790
2019,1125,SCIOTOVILLE,SIL,1-6,S,MW,indx_79,SCIOTOVILLESIL1-6SMW,1550,700
2019,1125,SCIOTOVILLE,SIL,1-8,S,MW,indx_79,SCIOTOVILLESIL1-8SMW,1550,700
2019,525,"SEBRING,RF-PH",SIL,0-2,S,P,indx_59,"SEBRING,RF-PHSIL0-2SP",700,350
2019,440,SEBRING,SICL,0-2,S,P,indx_59,SEBRINGSICL0-2SP,530,350
2019,525,SEBRING,SIL,0-2,S,P,indx_59,SEBRINGSIL0-2SP,700,350
2019,525,"SEBRING,SS-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,SS-SUBSTSIL0-2SP",700,350
2019,525,"SEBRING,T-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,T-SUBSTSIL0-2SP",700,350
2019,525,"SEBRING,V,DARK SURFACE",SIL,0-2,S,P,indx_59,"SEBRING,V,DARK SURFACESIL0-2SP",700,350
2019,1765,"SECONDCREEK,OV-PH",SIL,0-1,S,VP,indx_79,"SECONDCREEK,OV-PHSIL0-1SVP",2230,1300
2019,1930,SECONDCREEK,SICL,0-1,S,VP,indx_79,SECONDCREEKSICL0-1SVP,2440,1420
2019,610,SEES,SICL,12-18,M,MW,indx_69,SEESSICL12-18MMW,870,350
2019,1235,SEES,SICL,2-6,S,MW,indx_79,SEESSICL2-6SMW,1650,820
2019,935,SEES,SICL,4-12,M,MW,indx_69,SEESSICL4-12MMW,1330,540
2019,350,SEES-WOOLPER,SIL,12-18,S,MW,indx_59,SEES-WOOLPERSIL12-18SMW,350,350
2019,910,SENECAVILLE,SIL,0-2,S,MW,indx_79,SENECAVILLESIL0-2SMW,1330,490
2019,465,"SEWARD,DEEP-PH",LFS,0-5,S,MW,indx_69,"SEWARD,DEEP-PHLFS0-5SMW",580,350
2019,475,SEWARD,FSL,2-6,S,MW,indx_69,SEWARDFSL2-6SMW,600,350
2019,535,SEWARD,LFS,0-2,S,MW,indx_69,SEWARDLFS0-2SMW,720,350
2019,350,SEWARD,LFS,12-18,S,MW,indx_59,SEWARDLFS12-18SMW,350,350
2019,455,SEWARD,LFS,1-6,S,MW,indx_69,SEWARDLFS1-6SMW,560,350
2019,445,SEWARD,LFS,2-6,S,MW,indx_69,SEWARDLFS2-6SMW,540,350
2019,365,SEWARD,LFS,6-12,S,MW,indx_59,SEWARDLFS6-12SMW,380,350
2019,535,"SEWARD-OTTOKEE,OVER CLAY",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS0-2SMW",720,350
2019,445,"SEWARD-OTTOKEE,OVER CLAY",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS2-6SMW",540,350
2019,535,"SEWARD-OTTOKEE,T-SUBST",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS0-2SMW",720,350
2019,445,"SEWARD-OTTOKEE,T-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS2-6SMW",540,350
2019,445,"SEWARD,ST-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD,ST-SUBSTLFS2-6SMW",540,350
2019,365,"SEWARD,ST-SUBST",LFS,6-12,S,MW,indx_59,"SEWARD,ST-SUBSTLFS6-12SMW",380,350
2019,515,SHAWTOWN,L,0-2,S,W,indx_69,SHAWTOWNL0-2SW,680,350
2019,430,SHAWTOWN,L,2-6,S,W,indx_69,SHAWTOWNL2-6SW,510,350
2019,420,SHEFFIELD,SIL,0-2,S,P,indx_59,SHEFFIELDSIL0-2SP,490,350
2019,420,"SHEFFIELD,STRAT-SUBST",SIL,0-2,S,P,indx_59,"SHEFFIELD,STRAT-SUBSTSIL0-2SP",490,350
2019,350,"SHELOCTA-CRUZE,C",,15-25,S,W,indx_59,"SHELOCTA-CRUZE,C15-25SW",350,350
2019,350,SHELOCTA-CRUZE,SIL,15-25,S,W,indx_59,SHELOCTA-CRUZESIL15-25SW,350,350
2019,350,"SHELOCTA-MUSE,AS,HILLY",,15-25,S,W,indx_49,"SHELOCTA-MUSE,AS,HILLY15-25SW",350,350
2019,350,"SHELOCTA-MUSE,C",,15-25,S,W,indx_59,"SHELOCTA-MUSE,C15-25SW",350,350
2019,350,SHELOCTA,SIL,12-20,S,W,indx_59,SHELOCTASIL12-20SW,350,350
2019,350,SHELOCTA,SIL,15-25,S,W,indx_59,SHELOCTASIL15-25SW,350,350
2019,810,SHELOCTA,SIL,1-6,S,W,indx_69,SHELOCTASIL1-6SW,1200,420
2019,810,SHELOCTA,SIL,2-6,S,W,indx_69,SHELOCTASIL2-6SW,1200,420
2019,810,SHELOCTA,SIL,3-8,S,W,indx_69,SHELOCTASIL3-8SW,1200,420
2019,495,SHELOCTA,SIL,6-15,S,W,indx_69,SHELOCTASIL6-15SW,640,350
2019,495,SHELOCTA,SIL,8-15,S,W,indx_69,SHELOCTASIL8-15SW,640,350
2019,600,SHINROCK,CL,6-12,M,MW,indx_69,SHINROCKCL6-12MMW,850,350
2019,1370,SHINROCK,L,0-2,S,MW,indx_79,SHINROCKL0-2SMW,1800,940
2019,350,"SHINROCK-MARTINSVILLE,C",,12-18,M,MW,indx_59,"SHINROCK-MARTINSVILLE,C12-18MMW",350,350
2019,1195,"SHINROCK-MARTINSVILLE,C",,6-12,M,MW,indx_69,"SHINROCK-MARTINSVILLE,C6-12MMW",1590,800
2019,410,SHINROCK,SICL,12-18,M,MW,indx_69,SHINROCKSICL12-18MMW,470,350
2019,780,SHINROCK,SICL,2-6,M,MW,indx_79,SHINROCKSICL2-6MMW,1170,390
2019,600,SHINROCK,SICL,6-12,M,MW,indx_69,SHINROCKSICL6-12MMW,850,350
2019,350,SHINROCK,SICL,8-20,SE,MW,indx_49,SHINROCKSICL8-20SEMW,350,350
2019,1370,SHINROCK,SIL,0-2,S,MW,indx_79,SHINROCKSIL0-2SMW,1800,940
2019,465,SHINROCK,SIL,12-18,M,MW,indx_69,SHINROCKSIL12-18MMW,580,350
2019,910,SHINROCK,SIL,2-6,M,MW,indx_79,SHINROCKSIL2-6MMW,1320,500
2019,1165,SHINROCK,SIL,2-6,S,MW,indx_79,SHINROCKSIL2-6SMW,1600,730
2019,705,SHINROCK,SIL,6-12,M,MW,indx_69,SHINROCKSIL6-12MMW,1060,350
2019,910,SHINROCK,SIL,6-12,S,MW,indx_79,SHINROCKSIL6-12SMW,1320,500
2019,350,SHINROCK,SOILS,18-25,S,MW,indx_59,SHINROCKSOILS18-25SMW,350,350
2019,975,"SHINROCK,T-SUB-GLYNWOOD,C",,1-4,S,MW,indx_79,"SHINROCK,T-SUB-GLYNWOOD,C1-4SMW",1400,550
2019,505,"SHINROCK-TUSCOLA,C",,3-8,M,MW,indx_69,"SHINROCK-TUSCOLA,C3-8MMW",660,350
2019,1370,"SHINROCK,V,S-SUBSL",SIL,0-2,S,MW,indx_79,"SHINROCK,V,S-SUBSLSIL0-2SMW",1800,940
2019,835,"SHOALS,FF-PH",L,0-2,S,SWP,indx_69,"SHOALS,FF-PHL0-2SSWP",1320,350
2019,760,"SHOALS,FF-PH",SICL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSICL0-2SSWP",1170,350
2019,835,"SHOALS,FF-PH",SIL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSIL0-2SSWP",1320,350
2019,1620,SHOALS,L,0-2,S,SWP,indx_79,SHOALSL0-2SSWP,2100,1140
2019,1620,"SHOALS,OF-PH",L,0-2,S,SWP,indx_79,"SHOALS,OF-PHL0-2SSWP",2100,1140
2019,1620,"SHOALS,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,OF-PHSIL0-1SSWP",2100,1140
2019,1620,"SHOALS,OF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,OF-PHSIL0-2SSWP",2100,1140
2019,2175,"SHOALS,RF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,RF-PHSIL0-2SSWP",2660,1690
2019,1465,SHOALS,SICL,0-2,S,SWP,indx_79,SHOALSSICL0-2SSWP,1920,1010
2019,1620,SHOALS,SIL,0-2,S,SWP,indx_79,SHOALSSIL0-2SSWP,2100,1140
2019,350,"SHOALS-SLOAN,C,MOD TO LM,FF-PH",,0-2,S,SWP,indx_49,"SHOALS-SLOAN,C,MOD TO LM,FF-PH0-2SSWP",350,350
2019,1415,"SHOALS-SLOAN,OVER LM",SOILS,0-2,S,SWP,indx_79,"SHOALS-SLOAN,OVER LMSOILS0-2SSWP",1860,970
2019,1620,"SHOALS,T-SUBST,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,T-SUBST,OF-PHSIL0-1SSWP",2100,1140
2019,385,"SHOALS,V,CO-SUBSL",L,0-2,S,SWP,indx_69,"SHOALS,V,CO-SUBSLL0-2SSWP",420,350
2019,350,"SHOALS,V,MOD.SHALLOW",SIL,0-2,S,SWP,indx_59,"SHOALS,V,MOD.SHALLOWSIL0-2SSWP",350,350
2019,1620,"SHOALS,V,T-SUBST",SIL,0-2,S,SWP,indx_79,"SHOALS,V,T-SUBSTSIL0-2SSWP",2100,1140
2019,895,SISSON,FSL,2-6,S,W,indx_79,SISSONFSL2-6SW,1310,480
2019,585,SISSON,FSL,6-12,M,W,indx_69,SISSONFSL6-12MW,820,350
2019,570,SISSON,L,12-18,S,W,indx_69,SISSONL12-18SW,790,350
2019,1315,SISSON,L,2-6,S,W,indx_89,SISSONL2-6SW,1780,850
2019,880,SISSON,L,6-12,S,W,indx_79,SISSONL6-12SW,1290,470
2019,760,SISSON,LFS,2-6,S,W,indx_79,SISSONLFS2-6SW,1150,370
2019,475,SISSON,SIL,12-18,M,W,indx_69,SISSONSIL12-18MW,600,350
2019,350,SISSON,SIL,12-18,SE,W,indx_49,SISSONSIL12-18SEW,350,350
2019,350,SISSON,SIL,18-25,M,W,indx_59,SISSONSIL18-25MW,350,350
2019,1315,SISSON,SIL,2-6,S,W,indx_89,SISSONSIL2-6SW,1780,850
2019,720,SISSON,SIL,6-12,M,W,indx_79,SISSONSIL6-12MW,1090,350
2019,350,"SKIDMORE,0F-PH",CB-SIL,0-2,S,W,indx_49,"SKIDMORE,0F-PHCB-SIL0-2SW",350,350
2019,350,"SKIDMORE,0F-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,0F-PHGR-L0-2SW",350,350
2019,350,"SKIDMORE,FF-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,FF-PHGR-L0-2SW",350,350
2019,350,"SKIDMORE,OF-PH",CN-SIL,2-6,S,W,indx_59,"SKIDMORE,OF-PHCN-SIL2-6SW",350,350
2019,350,"SKIDMORE,OF-PH",SIL,0-2,S,W,indx_59,"SKIDMORE,OF-PHSIL0-2SW",350,350
2019,665,"SKIDMORE,V",GR-L,0-3,S,W,indx_69,"SKIDMORE,VGR-L0-3SW",980,350
2019,510,"SKIDMORE,V",GR-L,3-8,S,W,indx_59,"SKIDMORE,VGR-L3-8SW",670,350
2019,1810,SLEETH,L,0-3,S,SWP,indx_79,SLEETHL0-3SSWP,2290,1330
2019,1810,"SLEETH,L-SUBST",SIL,0-3,S,SWP,indx_79,"SLEETH,L-SUBSTSIL0-3SSWP",2290,1330
2019,1810,"SLEETH,M-SUBST",SIL,0-2,S,SWP,indx_79,"SLEETH,M-SUBSTSIL0-2SSWP",2290,1330
2019,1455,"SLEETH,M-SUBST",SIL,2-6,S,SWP,indx_79,"SLEETH,M-SUBSTSIL2-6SSWP",1910,1000
2019,1810,SLEETH,SIL,0-2,S,SWP,indx_79,SLEETHSIL0-2SSWP,2290,1330
2019,1810,SLEETH,SIL,0-3,S,SWP,indx_79,SLEETHSIL0-3SSWP,2290,1330
2019,1455,SLEETH,SIL,2-6,S,SWP,indx_79,SLEETHSIL2-6SSWP,1910,1000
2019,1375,"SLIGO,OF-PH",SIL,0-1,S,MW,indx_79,"SLIGO,OF-PHSIL0-1SMW",1810,940
2019,1615,"SLOAN,FF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,FF-PHSICL0-1SVP",2150,1080
2019,1615,"SLOAN,FF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,FF-PHSICL0-2SVP",2150,1080
2019,1740,"SLOAN,FF-PH",SIL,0-1,S,VP,indx_89,"SLOAN,FF-PHSIL0-1SVP",2290,1190
2019,1740,"SLOAN,FF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,FF-PHSIL0-2SVP",2290,1190
2019,1740,SLOAN,L,0-2,S,VP,indx_89,SLOANL0-2SVP,2290,1190
2019,2005,"SLOAN,LM-SUBST,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,LM-SUBST,OF-PHSICL0-1SVP",2500,1510
2019,2135,"SLOAN,OF-PH",L,0-1,S,VP,indx_89,"SLOAN,OF-PHL0-1SVP",2640,1630
2019,2135,"SLOAN,OF-PH",L,0-2,S,VP,indx_89,"SLOAN,OF-PHL0-2SVP",2640,1630
2019,2005,"SLOAN,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,OF-PHSICL0-1SVP",2500,1510
2019,2005,"SLOAN,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,OF-PHSICL0-2SVP",2500,1510
2019,2135,"SLOAN,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OF-PHSIL0-2SVP",2640,1630
2019,1455,"SLOAN,OVER LM",SICL,0-2,S,VP,indx_79,"SLOAN,OVER LMSICL0-2SVP",1910,1000
2019,1740,"SLOAN,OV-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OV-PHSIL0-2SVP",2290,1190
2019,1615,SLOAN,SICL,0-2,S,VP,indx_79,SLOANSICL0-2SVP,2150,1080
2019,1740,SLOAN,SIL,0-2,S,VP,indx_89,SLOANSIL0-2SVP,2290,1190
2019,1495,"SLOAN,S-SUBST,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,S-SUBST,OF-PHSICL0-2SVP",1920,1070
2019,1600,"SLOAN,S-SUBST,OF-PH",SIL,0-1,S,VP,indx_89,"SLOAN,S-SUBST,OF-PHSIL0-1SVP",2050,1150
2019,2135,"SLOAN,S-SUBST,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,S-SUBST,OF-PHSIL0-2SVP",2640,1630
2019,1615,"SLOAN,T-SUBST,FF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,T-SUBST,FF-PHSICL0-1SVP",2150,1080
2019,2005,"SLOAN,T-SUBST,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,T-SUBST,OF-PHSICL0-2SVP",2500,1510
2019,2135,"SLOAN,T-SUBST,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,T-SUBST,OF-PHSIL0-2SVP",2640,1630
2019,1160,"SLOAN,V,GRAV-SUBSL",SIL,0-2,S,VP,indx_69,"SLOAN,V,GRAV-SUBSLSIL0-2SVP",1600,720
2019,1035,SMOTHERS,SIL,0-2,S,SWP,indx_79,SMOTHERSSIL0-2SSWP,1450,620
2019,855,SMOTHERS,SIL,2-4,S,SWP,indx_69,SMOTHERSSIL2-4SSWP,1260,450
2019,810,SPARGUS,CN-SIL,2-6,S,W,indx_69,SPARGUSCN-SIL2-6SW,1200,420
2019,350,SPARTA,LFS,0-3,S,E,indx_49,SPARTALFS0-3SE,350,350
2019,350,SPARTA,LS,0-6,S,E,indx_49,SPARTALS0-6SE,350,350
2019,350,SPINKS,FS,12-18,S,W,indx_49,SPINKSFS12-18SW,350,350
2019,350,SPINKS,FS,1-6,S,W,indx_59,SPINKSFS1-6SW,350,350
2019,350,SPINKS,FS,2-6,S,W,indx_59,SPINKSFS2-6SW,350,350
2019,350,SPINKS,FS,6-12,S,W,indx_59,SPINKSFS6-12SW,350,350
2019,350,SPINKS,FS,6-18,S,W,indx_59,SPINKSFS6-18SW,350,350
2019,350,SPINKS,LFS,0-6,S,W,indx_59,SPINKSLFS0-6SW,350,350
2019,350,SPINKS,LFS,12-18,S,W,indx_49,SPINKSLFS12-18SW,350,350
2019,350,SPINKS,LFS,2-6,S,W,indx_59,SPINKSLFS2-6SW,350,350
2019,350,SPINKS,LFS,6-12,S,W,indx_59,SPINKSLFS6-12SW,350,350
2019,350,SPINKS,LS,2-6,S,W,indx_59,SPINKSLS2-6SW,350,350
2019,550,STAFFORD,FSL,0-2,S,SWP,indx_69,STAFFORDFSL0-2SSWP,750,350
2019,470,STAFFORD,LFS,0-2,S,SWP,indx_69,STAFFORDLFS0-2SSWP,590,350
2019,550,"STAFFORD,V",SL,0-2,S,SWP,indx_69,"STAFFORD,VSL0-2SSWP",750,350
2019,360,"STANHOPE,FF-PH",SIL,0-2,S,P,indx_59,"STANHOPE,FF-PHSIL0-2SP",370,350
2019,350,ST. CLAIR,C,12-18,SE,MW,indx_49,ST. CLAIRC12-18SEMW,350,350
2019,400,ST. CLAIR,L,2-6,S,MW,indx_69,ST. CLAIRL2-6SMW,450,350
2019,350,ST. CLAIR,L,6-12,M,MW,indx_59,ST. CLAIRL6-12MMW,350,350
2019,350,ST. CLAIR,SIC,12-18,SE,MW,indx_49,ST. CLAIRSIC12-18SEMW,350,350
2019,350,ST. CLAIR,SIC,12-25,SE,MW,indx_49,ST. CLAIRSIC12-25SEMW,350,350
2019,350,ST. CLAIR,SIC,18-25,SE,MW,indx_49,ST. CLAIRSIC18-25SEMW,350,350
2019,350,ST. CLAIR,SIC,6-12,SE,MW,indx_49,ST. CLAIRSIC6-12SEMW,350,350
2019,350,ST. CLAIR,SICL,12-18,M,MW,indx_49,ST. CLAIRSICL12-18MMW,350,350
2019,350,ST. CLAIR,SICL,12-25,M,MW,indx_49,ST. CLAIRSICL12-25MMW,350,350
2019,350,ST. CLAIR,SICL,12-25,SE,MW,indx_49,ST. CLAIRSICL12-25SEMW,350,350
2019,350,ST. CLAIR,SICL,18-25,M,MW,indx_49,ST. CLAIRSICL18-25MMW,350,350
2019,350,ST. CLAIR,SICL,2-6,M,MW,indx_59,ST. CLAIRSICL2-6MMW,350,350
2019,350,ST. CLAIR,SICL,4-12,M,MW,indx_59,ST. CLAIRSICL4-12MMW,350,350
2019,350,ST. CLAIR,SICL,6-12,M,MW,indx_59,ST. CLAIRSICL6-12MMW,350,350
2019,350,ST. CLAIR,SIL,12-18,M,MW,indx_59,ST. CLAIRSIL12-18MMW,350,350
2019,350,ST. CLAIR,SIL,12-25,M,MW,indx_49,ST. CLAIRSIL12-25MMW,350,350
2019,360,ST. CLAIR,SIL,2-6,M,MW,indx_59,ST. CLAIRSIL2-6MMW,370,350
2019,400,ST. CLAIR,SIL,2-6,S,MW,indx_69,ST. CLAIRSIL2-6SMW,450,350
2019,350,ST. CLAIR,SIL,6-12,M,MW,indx_59,ST. CLAIRSIL6-12MMW,350,350
2019,360,ST. CLAIR,SIL,6-12,S,MW,indx_59,ST. CLAIRSIL6-12SMW,370,350
2019,350,"STEINSBURG-RIGLEY,V",FSL,15-25,S,W,indx_59,"STEINSBURG-RIGLEY,VFSL15-25SW",350,350
2019,1210,"STEINSBURG-RIGLEY,V",FSL,3-8,S,W,indx_79,"STEINSBURG-RIGLEY,VFSL3-8SW",1610,810
2019,935,"STEINSBURG-RIGLEY,V",FSL,8-15,S,W,indx_69,"STEINSBURG-RIGLEY,VFSL8-15SW",1330,540
2019,350,STEINSBURG,SL,15-25,S,W,indx_49,STEINSBURGSL15-25SW,350,350
2019,465,"STENDAL,FF-PH",SIL,0-2,S,SWP,indx_59,"STENDAL,FF-PHSIL0-2SSWP",580,350
2019,510,"STENDAL,OF-PH",SIL,0-2,S,SWP,indx_69,"STENDAL,OF-PHSIL0-2SSWP",670,350
2019,505,"STONELICK,FF-PH",FSL,0-2,S,W,indx_69,"STONELICK,FF-PHFSL0-2SW",660,350
2019,505,STONELICK,FSL,0-2,S,W,indx_69,STONELICKFSL0-2SW,660,350
