year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2014,ALLEGHENYL15-25SW,ALLEGHENY,L,15-25,S,W,indx_59,350,350,350
2014,ALLEGHENYL2-6SW,ALLEGHENY,L,2-6,S,W,indx_79,2410,1300,3210
2014,ALLEGHENYL3-8SW,ALLEGHENY,L,3-8,S,W,indx_79,2240,1170,3040
2014,ALLEGHENYL6-12SW,ALLEGHENY,L,6-12,S,W,indx_69,2020,980,2800
2014,ALLEGHENYL8-15SW,ALLEGHENY,L,8-15,S,W,indx_69,1810,810,2580
2014,ALLEGHENYSIL10-15MW,ALLEGHENY,SIL,10-15,M,W,indx_69,1620,650,2380
2014,ALLEGHENYSIL10-15SW,ALLEGHENY,SIL,10-15,S,W,indx_69,1810,810,2580
2014,ALLEGHENYSIL12-18SW,ALLEGHENY,SIL,12-18,S,W,indx_69,1620,650,2380
2014,ALLEGHENYSIL2-6SW,ALLEGHENY,SIL,2-6,S,W,indx_79,2410,1300,3210
2014,ALLEGHENYSIL5-10MW,ALLEGHENY,SIL,5-10,M,W,indx_69,1830,830,2600
2014,ALLEGHENYSIL5-10SW,ALLEGHENY,SIL,5-10,S,W,indx_69,2020,980,2800
2014,ALLEGHENYSIL6-12SW,ALLEGHENY,SIL,6-12,S,W,indx_69,2020,980,2800
2014,ALLISCL0-2SP,ALLIS,CL,0-2,S,P,indx_59,350,350,350
2014,ALLISL0-2SP,ALLIS,L,0-2,S,P,indx_59,350,350,350
2014,ALLISSICL0-2SP,ALLIS,SICL,0-2,S,P,indx_59,350,350,350
2014,ALLISSICL2-6SP,ALLIS,SICL,2-6,S,P,indx_59,350,350,350
2014,ALLISSIL0-2SP,ALLIS,SIL,0-2,S,P,indx_59,350,350,350
2014,ALLISST-SIL0-2SP,ALLIS,ST-SIL,0-2,S,P,indx_49,350,350,350
2014,ALVADAL0-1SVP,ALVADA,L,0-1,S,VP,indx_99,4270,2850,5170
2014,ALVADASICL0-1SVP,ALVADA,SICL,0-1,S,VP,indx_99,4120,2730,5020
2014,"AMANDA-LOUDONVILLE,C12-20MW","AMANDA-LOUDONVILLE,C",,12-20,M,W,indx_59,940,350,1660
2014,"AMANDA-LOUDONVILLE,C2-6MW","AMANDA-LOUDONVILLE,C",,2-6,M,W,indx_69,1880,870,2650
2014,"AMANDA-LOUDONVILLE,C6-12MW","AMANDA-LOUDONVILLE,C",,6-12,M,W,indx_69,1590,630,2350
2014,"AMANDA-OCKLEY,C12-20MW","AMANDA-OCKLEY,C",,12-20,M,W,indx_69,1520,570,2270
2014,"AMANDA-OCKLEY,C6-12MW","AMANDA-OCKLEY,C",,6-12,M,W,indx_69,2190,1130,2980
2014,"AMANDA-WOOSTER,C12-18MW","AMANDA-WOOSTER,C",,12-18,M,W,indx_59,350,350,350
2014,"AMANDA-WOOSTER,C2-6SW","AMANDA-WOOSTER,C",,2-6,S,W,indx_79,1980,940,2760
2014,"AMANDA-WOOSTER,C6-12MW","AMANDA-WOOSTER,C",,6-12,M,W,indx_69,1110,350,1840
2014,"AMANDA,VSIL12-18MW","AMANDA,V",SIL,12-18,M,W,indx_59,350,350,350
2014,"AMANDA,VSIL6-12MW","AMANDA,V",SIL,6-12,M,W,indx_69,2540,1440,3350
2014,AMANDAL12-18MW,AMANDA,L,12-18,M,W,indx_69,1040,350,1770
2014,AMANDAL18-25SW,AMANDA,L,18-25,S,W,indx_59,350,350,350
2014,AMANDASICL12-20SEW,AMANDA,SICL,12-20,SE,W,indx_59,350,350,350
2014,AMANDASICL6-12SEW,AMANDA,SICL,6-12,SE,W,indx_69,1280,370,2020
2014,AMANDASIL12-18MW,AMANDA,SIL,12-18,M,W,indx_69,1040,350,1770
2014,AMANDASIL12-20MW,AMANDA,SIL,12-20,M,W,indx_69,1020,350,1750
2014,AMANDASIL18-25MW,AMANDA,SIL,18-25,M,W,indx_59,350,350,350
2014,AMANDASIL18-25SW,AMANDA,SIL,18-25,S,W,indx_59,350,350,350
2014,AMANDASIL2-6MW,AMANDA,SIL,2-6,M,W,indx_79,1980,950,2760
2014,AMANDASIL2-6SW,AMANDA,SIL,2-6,S,W,indx_79,2300,1220,3090
2014,AMANDASIL6-12MW,AMANDA,SIL,6-12,M,W,indx_69,1690,710,2450
2014,"AQUENTS,CLAYEY0-1SVP","AQUENTS,CLAYEY",,0-1,S,VP,indx_49,350,350,350
2014,"AQUENTS,NEARLY LEVEL0-2SVP","AQUENTS,NEARLY LEVEL",,0-2,S,VP,indx_49,350,350,350
2014,"ARKPORT,V.LFS0-2SW","ARKPORT,V.",LFS,0-2,S,W,indx_69,1560,590,2310
2014,"ARKPORT,V.LFS2-6SW","ARKPORT,V.",LFS,2-6,S,W,indx_69,1100,350,1830
2014,ARKPORTFS2-6SW,ARKPORT,FS,2-6,S,W,indx_69,1840,850,2610
2014,ARKPORTFS6-12SW,ARKPORT,FS,6-12,S,W,indx_69,1650,690,2410
2014,ARKPORTFSL0-6SW,ARKPORT,FSL,0-6,S,W,indx_69,2120,1090,2910
2014,ARKPORTFSL12-18SW,ARKPORT,FSL,12-18,S,W,indx_59,350,350,350
2014,ARKPORTFSL6-12SW,ARKPORT,FSL,6-12,S,W,indx_69,1820,830,2580
2014,ARKPORTLFS0-2SW,ARKPORT,LFS,0-2,S,W,indx_69,2120,1090,2910
2014,ARKPORTLFS12-18SW,ARKPORT,LFS,12-18,S,W,indx_59,350,350,350
2014,ARKPORTLFS2-6SW,ARKPORT,LFS,2-6,S,W,indx_69,1840,850,2610
2014,ARKPORTLFS6-12SW,ARKPORT,LFS,6-12,S,W,indx_69,1650,690,2410
2014,"ASHTON,OF-PHSIL0-2SW","ASHTON,OF-PH",SIL,0-2,S,W,indx_89,2890,1690,3720
2014,ASHTONSIL0-2SW,ASHTON,SIL,0-2,S,W,indx_89,2890,1690,3720
2014,ASHTONSIL0-3SW,ASHTON,SIL,0-3,S,W,indx_89,2890,1690,3720
2014,ASHTONSIL2-6SW,ASHTON,SIL,2-6,S,W,indx_79,2680,1520,3490
2014,ATHERTONSIL0-2SVP,ATHERTON,SIL,0-2,S,VP,indx_69,2090,1080,2870
2014,ATLASSICL6-12MSWP,ATLAS,SICL,6-12,M,SWP,indx_59,1280,370,2020
2014,ATLASSIL2-6MSWP,ATLAS,SIL,2-6,M,SWP,indx_69,1700,720,2470
2014,ATLASSIL2-6SSWP,ATLAS,SIL,2-6,S,SWP,indx_69,1900,880,2670
2014,ATLASSIL6-12MSWP,ATLAS,SIL,6-12,M,SWP,indx_69,1440,510,2190
2014,ATLASSIL6-12SESWP,ATLAS,SIL,6-12,SE,SWP,indx_49,350,350,350
2014,AURANDFSL0-2SSWP,AURAND,FSL,0-2,S,SWP,indx_99,4120,2730,5020
2014,AURANDL0-2SSWP,AURAND,L,0-2,S,SWP,indx_99,4270,2850,5170
2014,AURANDL0-3SSWP,AURAND,L,0-3,S,SWP,indx_99,4270,2850,5170
2014,AURANDSIL0-3SSWP,AURAND,SIL,0-3,S,SWP,indx_99,4270,2850,5170
2014,AVASIL0-3SMW,AVA,SIL,0-3,S,MW,indx_79,2890,1720,3720
2014,AVASIL3-8MMW,AVA,SIL,3-8,M,MW,indx_69,2210,1160,3000
2014,AVASIL8-15MMW,AVA,SIL,8-15,M,MW,indx_69,1860,870,2630
2014,AVERYSIL2-6SMW,AVERY,SIL,2-6,S,MW,indx_79,2800,1640,3620
2014,"AVONBURG-ATLAS,C.2-6MSWP","AVONBURG-ATLAS,C.",,2-6,M,SWP,indx_69,2050,1010,2830
2014,AVONBURGSIL0-2SSWP,AVONBURG,SIL,0-2,S,SWP,indx_79,2520,1410,3330
2014,AVONBURGSIL2-6MSWP,AVONBURG,SIL,2-6,M,SWP,indx_69,2050,1010,2830
2014,AVONBURGSIL2-6SSWP,AVONBURG,SIL,2-6,S,SWP,indx_69,2310,1230,3110
2014,"BARKCAMP,VERY STONYCN-SL0-8SW","BARKCAMP,VERY STONY",CN-SL,0-8,S,W,indx_49,350,350,350
2014,"BARKCAMP,VERY STONYFLV-SL0-8SW","BARKCAMP,VERY STONY",FLV-SL,0-8,S,W,indx_49,350,350,350
2014,"BARKCAMP,VERY STONYFLV-SL8-25SW","BARKCAMP,VERY STONY",FLV-SL,8-25,S,W,indx_49,350,350,350
2014,BARKCAMPCL0-8SW,BARKCAMP,CL,0-8,S,W,indx_59,350,350,350
2014,BARKCAMPCL8-25SW,BARKCAMP,CL,8-25,S,W,indx_49,350,350,350
2014,BARKCAMPGR-LS8-25SW,BARKCAMP,GR-LS,8-25,S,W,indx_49,350,350,350
2014,BARKCAMPGR-SL0-8SW,BARKCAMP,GR-SL,0-8,S,W,indx_49,350,350,350
2014,BARKCAMPL8-25SW,BARKCAMP,L,8-25,S,W,indx_49,350,350,350
2014,BEASLEYSIL12-18MW,BEASLEY,SIL,12-18,M,W,indx_69,1050,350,1780
2014,BEASLEYSIL6-12MW,BEASLEY,SIL,6-12,M,W,indx_69,1410,480,2160
2014,"BEAUCOUP,OF-PHSICL0-2SVP","BEAUCOUP,OF-PH",SICL,0-2,S,VP,indx_79,3530,2260,4390
2014,"BELMORE,T-SUBSTL2-6SW","BELMORE,T-SUBST",L,2-6,S,W,indx_69,1380,450,2120
2014,BELMOREL0-2SW,BELMORE,L,0-2,S,W,indx_69,1590,630,2350
2014,BELMOREL1-4SW,BELMORE,L,1-4,S,W,indx_69,1440,510,2190
2014,BELMOREL12-18MW,BELMORE,L,12-18,M,W,indx_59,350,350,350
2014,BELMOREL12-18SW,BELMORE,L,12-18,S,W,indx_59,690,350,1390
2014,BELMOREL2-6SW,BELMORE,L,2-6,S,W,indx_69,1380,450,2120
2014,BELMOREL6-12MW,BELMORE,L,6-12,M,W,indx_59,930,350,1650
2014,BELMOREL6-12SW,BELMORE,L,6-12,S,W,indx_69,1190,350,1930
2014,BELMORESL0-2SW,BELMORE,SL,0-2,S,W,indx_69,1420,490,2170
2014,BELMORESL1-4SW,BELMORE,SL,1-4,S,W,indx_69,1440,510,2190
2014,BELMORESL1-6SW,BELMORE,SL,1-6,S,W,indx_69,1260,360,2000
2014,BELMORESL2-6SW,BELMORE,SL,2-6,S,W,indx_69,1230,350,1970
2014,BELMORESL6-12SW,BELMORE,SL,6-12,S,W,indx_69,950,350,1680
2014,BELPREC12-18SW,BELPRE,C,12-18,S,W,indx_59,350,350,350
2014,BELPREC18-25SW,BELPRE,C,18-25,S,W,indx_49,350,350,350
2014,BELPREC6-12SW,BELPRE,C,6-12,S,W,indx_69,1220,350,1960
2014,BENNINGTON-FITCHVILLESIL2-6SSWP,BENNINGTON-FITCHVILLE,SIL,2-6,S,SWP,indx_69,2060,1030,2840
2014,"BENNINGTON-PYRMONT,LM-SUBSTSIL0-2SSWP","BENNINGTON-PYRMONT,LM-SUBST",SIL,0-2,S,SWP,indx_69,1380,460,2130
2014,BENNINGTON-TIROSIL0-2SSWP,BENNINGTON-TIRO,SIL,0-2,S,SWP,indx_69,2120,1090,2910
2014,"BENNINGTON,SH-SUBSTSIL0-2SSWP","BENNINGTON,SH-SUBST",SIL,0-2,S,SWP,indx_69,2140,1090,2920
2014,"BENNINGTON,SH-SUBSTSIL2-6SSWP","BENNINGTON,SH-SUBST",SIL,2-6,S,SWP,indx_69,1550,590,2300
2014,BENNINGTONL0-2SSWP,BENNINGTON,L,0-2,S,SWP,indx_69,2370,1280,3170
2014,BENNINGTONSIL0-2SSWP,BENNINGTON,SIL,0-2,S,SWP,indx_69,2370,1280,3170
2014,BENNINGTONSIL0-3SSWP,BENNINGTON,SIL,0-3,S,SWP,indx_69,2370,1280,3170
2014,BENNINGTONSIL2-4SSWP,BENNINGTON,SIL,2-4,S,SWP,indx_69,2230,1170,3020
2014,BENNINGTONSIL2-6MSWP,BENNINGTON,SIL,2-6,M,SWP,indx_69,1760,780,2530
2014,BENNINGTONSIL2-6SSWP,BENNINGTON,SIL,2-6,S,SWP,indx_69,2100,1060,2890
2014,"BERKS-AARON,C6-15SW","BERKS-AARON,C",,6-15,S,W,indx_59,610,350,1320
2014,"BERKS-GUERNSEY,C.15-25SW","BERKS-GUERNSEY,C.",,15-25,S,W,indx_49,350,350,350
2014,"BERKS-GUERNSEY,C.8-15SW","BERKS-GUERNSEY,C.",,8-15,S,W,indx_59,350,350,350
2014,BERKS-MUSKINGUM-NEOTOMACN-SIL6-18SW,BERKS-MUSKINGUM-NEOTOMA,CN-SIL,6-18,S,W,indx_49,350,350,350
2014,"BERKS-TARHOLLOW,C6-15SW","BERKS-TARHOLLOW,C",,6-15,S,W,indx_59,1200,350,1940
2014,BERKS-WESTMORELANDSIL15-25SW,BERKS-WESTMORELAND,SIL,15-25,S,W,indx_49,350,350,350
2014,BERKSCH-SIL2-8SW,BERKS,CH-SIL,2-8,S,W,indx_59,350,350,350
2014,BERKSCN-SIL0-6SW,BERKS,CN-SIL,0-6,S,W,indx_59,350,350,350
2014,BERKSCN-SIL12-18SW,BERKS,CN-SIL,12-18,S,W,indx_49,350,350,350
2014,BERKSCN-SIL12-20SW,BERKS,CN-SIL,12-20,S,W,indx_49,350,350,350
2014,BERKSCN-SIL15-25MW,BERKS,CN-SIL,15-25,M,W,indx_49,350,350,350
2014,BERKSCN-SIL15-25SW,BERKS,CN-SIL,15-25,S,W,indx_49,350,350,350
2014,BERKSCN-SIL2-6SW,BERKS,CN-SIL,2-6,S,W,indx_59,350,350,350
2014,BERKSCN-SIL2-8SW,BERKS,CN-SIL,2-8,S,W,indx_59,350,350,350
2014,BERKSCN-SIL6-12SW,BERKS,CN-SIL,6-12,S,W,indx_59,350,350,350
2014,BERKSCN-SIL6-15SW,BERKS,CN-SIL,6-15,S,W,indx_59,350,350,350
2014,BERKSCN-SIL6-18SW,BERKS,CN-SIL,6-18,S,W,indx_59,350,350,350
2014,BERKSCN-SIL8-15SW,BERKS,CN-SIL,8-15,S,W,indx_59,350,350,350
2014,BERKSSH-SIL15-25SW,BERKS,SH-SIL,15-25,S,W,indx_49,350,350,350
2014,BERKSSH-SIL3-8SW,BERKS,SH-SIL,3-8,S,W,indx_59,350,350,350
2014,BERKSSH-SIL8-15SW,BERKS,SH-SIL,8-15,S,W,indx_59,350,350,350
2014,BERKSSIL12-18SW,BERKS,SIL,12-18,S,W,indx_49,350,350,350
2014,BERKSSIL15-25SW,BERKS,SIL,15-25,S,W,indx_49,350,350,350
2014,BERKSSIL18-25SW,BERKS,SIL,18-25,S,W,indx_49,350,350,350
2014,BERKSSIL3-8SW,BERKS,SIL,3-8,S,W,indx_59,350,350,350
2014,BERKSSTV-SIL15-25MW,BERKS,STV-SIL,15-25,M,W,indx_49,350,350,350
2014,BETHESDACL0-8SW,BETHESDA,CL,0-8,S,W,indx_49,350,350,350
2014,BETHESDACL8-25SW,BETHESDA,CL,8-25,S,W,indx_49,350,350,350
2014,BETHESDACN-CL0-8SW,BETHESDA,CN-CL,0-8,S,W,indx_49,350,350,350
2014,BETHESDACN-CL15-25SW,BETHESDA,CN-CL,15-25,S,W,indx_49,350,350,350
2014,BETHESDACN-CL8-15SW,BETHESDA,CN-CL,8-15,S,W,indx_49,350,350,350
2014,BETHESDACN-CL8-20SW,BETHESDA,CN-CL,8-20,S,W,indx_49,350,350,350
2014,BETHESDACN-CL8-25SW,BETHESDA,CN-CL,8-25,S,W,indx_49,350,350,350
2014,BETHESDACN-L0-8SW,BETHESDA,CN-L,0-8,S,W,indx_49,350,350,350
2014,BETHESDACN-L8-20SW,BETHESDA,CN-L,8-20,S,W,indx_49,350,350,350
2014,BETHESDACN-L8-25SW,BETHESDA,CN-L,8-25,S,W,indx_49,350,350,350
2014,BETHESDACN-SICL0-8SW,BETHESDA,CN-SICL,0-8,S,W,indx_49,350,350,350
2014,BETHESDACN-SICL8-25SW,BETHESDA,CN-SICL,8-25,S,W,indx_49,350,350,350
2014,BETHESDACNV-CL0-8SW,BETHESDA,CNV-CL,0-8,S,W,indx_49,350,350,350
2014,BETHESDACNV-CL3-15SW,BETHESDA,CNV-CL,3-15,S,W,indx_49,350,350,350
2014,BETHESDACNV-CL8-20SW,BETHESDA,CNV-CL,8-20,S,W,indx_49,350,350,350
2014,BETHESDAL0-8SW,BETHESDA,L,0-8,S,W,indx_49,350,350,350
2014,BETHESDAL8-25SW,BETHESDA,L,8-25,S,W,indx_49,350,350,350
2014,BETHESDASH-CL0-8SW,BETHESDA,SH-CL,0-8,S,W,indx_49,350,350,350
2014,BETHESDASH-CL8-25SW,BETHESDA,SH-CL,8-25,S,W,indx_49,350,350,350
2014,BETHESDASH-SICL0-8SW,BETHESDA,SH-SICL,0-8,S,W,indx_49,350,350,350
2014,BETHESDASH-SICL8-25SW,BETHESDA,SH-SICL,8-25,S,W,indx_49,350,350,350
2014,BETHESDASH-SIL1-15SW,BETHESDA,SH-SIL,1-15,S,W,indx_49,350,350,350
2014,BETHESDASH-SIL15-25SW,BETHESDA,SH-SIL,15-25,S,W,indx_49,350,350,350
2014,BETHESDASHV-CL3-15SW,BETHESDA,SHV-CL,3-15,S,W,indx_49,350,350,350
2014,BETHESDASHV-CL8-25SW,BETHESDA,SHV-CL,8-25,S,W,indx_49,350,350,350
2014,BETHESDASHV-SIC0-8SW,BETHESDA,SHV-SIC,0-8,S,W,indx_49,350,350,350
2014,BETHESDASICL0-8SW,BETHESDA,SICL,0-8,S,W,indx_49,350,350,350
2014,BETHESDASICL15-25SW,BETHESDA,SICL,15-25,S,W,indx_49,350,350,350
2014,BETHESDASICL2-12SW,BETHESDA,SICL,2-12,S,W,indx_49,350,350,350
2014,BETHESDASICL8-20SW,BETHESDA,SICL,8-20,S,W,indx_49,350,350,350
2014,BETHESDASIL0-8SW,BETHESDA,SIL,0-8,S,W,indx_49,350,350,350
2014,BETHESDASIL8-20SW,BETHESDA,SIL,8-20,S,W,indx_49,350,350,350
2014,BETHESDASIL8-25SW,BETHESDA,SIL,8-25,S,W,indx_49,350,350,350
2014,"BIGLICK-MILTON,C0-2SW","BIGLICK-MILTON,C",,0-2,S,W,indx_59,350,350,350
2014,"BIGLICK-MILTON,C2-6SW","BIGLICK-MILTON,C",,2-6,S,W,indx_59,350,350,350
2014,BIRKBECKSIL0-2SMW,BIRKBECK,SIL,0-2,S,MW,indx_89,3470,2200,4330
2014,BIRKBECKSIL1-4SMW,BIRKBECK,SIL,1-4,S,MW,indx_89,3330,2080,4180
2014,BIRKBECKSIL2-6MMW,BIRKBECK,SIL,2-6,M,MW,indx_79,2800,1640,3620
2014,BIRKBECKSIL2-6SMW,BIRKBECK,SIL,2-6,S,MW,indx_79,3110,1900,3950
2014,"BIXLER,C-SUBSTLS0-2SSWP","BIXLER,C-SUBST",LS,0-2,S,SWP,indx_69,1970,960,2750
2014,BIXLERLFS0-2SSWP,BIXLER,LFS,0-2,S,SWP,indx_69,2200,1150,2980
2014,BIXLERLFS0-3SSWP,BIXLER,LFS,0-3,S,SWP,indx_69,2200,1150,2980
2014,BIXLERLFS2-6SSWP,BIXLER,LFS,2-6,S,SWP,indx_69,1930,920,2700
2014,"BLAIRTON-RARDEN-GILPIN,AS5-20SMW","BLAIRTON-RARDEN-GILPIN,AS",,5-20,S,MW,indx_59,790,350,1510
2014,BLAKESLEESIL0-2SMW,BLAKESLEE,SIL,0-2,S,MW,indx_79,2430,1330,3230
2014,BLAKESLEESIL2-6SMW,BLAKESLEE,SIL,2-6,S,MW,indx_69,2260,1190,3050
2014,BLAKESLEESIL6-12SMW,BLAKESLEE,SIL,6-12,S,MW,indx_69,1810,830,2580
2014,BLANCHESTERSICL0-1SVP,BLANCHESTER,SICL,0-1,S,VP,indx_79,2850,1680,3670
2014,BLANCHESTERSIL0-1SVP,BLANCHESTER,SIL,0-1,S,VP,indx_79,2850,1680,3670
2014,BLANCHESTERSIL0-2SVP,BLANCHESTER,SIL,0-2,S,VP,indx_79,3010,1820,3850
2014,BLOUNT-DEL REYSIL1-6SSWP,BLOUNT-DEL REY,SIL,1-6,S,SWP,indx_69,2320,1240,3110
2014,"BLOUNT-HOUCKTOWN,C0-3SSWP","BLOUNT-HOUCKTOWN,C",,0-3,S,SWP,indx_79,3100,1900,3940
2014,"BLOUNT-JENERA,C0-3SSWP","BLOUNT-JENERA,C",,0-3,S,SWP,indx_79,2930,1750,3760
2014,"BLOUNT-RIMER,C.2-6SSWP","BLOUNT-RIMER,C.",,2-6,S,SWP,indx_69,1740,760,2510
2014,"BLOUNT,L-SUBSTL0-2SSWP","BLOUNT,L-SUBST",L,0-2,S,SWP,indx_79,3030,1830,3860
2014,"BLOUNT,L-SUBSTL2-6SSWP","BLOUNT,L-SUBST",L,2-6,S,SWP,indx_79,2720,1580,3540
2014,"BLOUNT,LM-SUBSTSIL0-3SSWP","BLOUNT,LM-SUBST",SIL,0-3,S,SWP,indx_79,3030,1830,3860
2014,BLOUNTL0-2SSWP,BLOUNT,L,0-2,S,SWP,indx_79,3030,1830,3860
2014,BLOUNTL0-3SSWP,BLOUNT,L,0-3,S,SWP,indx_79,3030,1830,3860
2014,BLOUNTL2-6MSWP,BLOUNT,L,2-6,M,SWP,indx_79,2380,1290,3180
