year,cauv_projected_high,soil_series,texture,slope,erosion,drainage,indx,id
2020,350,RITCHEY-ROMEO,SIL,2-12,S,W,indx_49,RITCHEY-ROMEOSIL2-12SW
2020,350,RITCHEY,SICL,6-18,SE,W,indx_49,RITCHEYSICL6-18SEW
2020,350,RITCHEY,SIL,12-18,M,W,indx_49,RITCHEYSIL12-18MW
2020,350,RITCHEY,SIL,12-18,S,W,indx_49,RITCHEYSIL12-18SW
2020,350,RITCHEY,SIL,12-25,M,W,indx_49,RITCHEYSIL12-25MW
2020,350,RITCHEY,SIL,1-5,S,W,indx_49,RITCHEYSIL1-5SW
2020,350,RITCHEY,SIL,1-6,S,W,indx_49,RITCHEYSIL1-6SW
2020,350,RITCHEY,SIL,18-25,M,W,indx_49,RITCHEYSIL18-25MW
2020,350,RITCHEY,SIL,2-6,M,W,indx_49,RITCHEYSIL2-6MW
2020,350,RITCHEY,SIL,2-6,S,W,indx_49,RITCHEYSIL2-6SW
2020,350,RITCHEY,SIL,6-12,M,W,indx_49,RITCHEYSIL6-12MW
2020,350,RITCHEY,SIL,6-12,S,W,indx_49,RITCHEYSIL6-12SW
2020,350,RITCHEY,SIL,6-18,S,W,indx_49,RITCHEYSIL6-18SW
2020,350,RITCHEY,ST-L,0-2,S,W,indx_49,RITCHEYST-L0-2SW
2020,350,RITTMAN,SICL,12-18,SE,MW,indx_49,RITTMANSICL12-18SEMW
2020,350,RITTMAN,SICL,6-12,SE,MW,indx_49,RITTMANSICL6-12SEMW
2020,350,RITTMAN,SIL,10-15,M,MW,indx_59,RITTMANSIL10-15MMW
2020,350,RITTMAN,SIL,12-18,M,MW,indx_49,RITTMANSIL12-18MMW
2020,350,RITTMAN,SIL,12-18,S,MW,indx_59,RITTMANSIL12-18SMW
2020,350,RITTMAN,SIL,12-20,M,MW,indx_49,RITTMANSIL12-20MMW
2020,350,RITTMAN,SIL,12-25,M,MW,indx_49,RITTMANSIL12-25MMW
2020,350,RITTMAN,SIL,15-20,M,MW,indx_49,RITTMANSIL15-20MMW
2020,350,RITTMAN,SIL,18-25,M,MW,indx_49,RITTMANSIL18-25MMW
2020,350,RITTMAN,SIL,18-25,S,MW,indx_49,RITTMANSIL18-25SMW
2020,980,RITTMAN,SIL,2-5,S,MW,indx_69,RITTMANSIL2-5SMW
2020,350,RITTMAN,SIL,2-6,M,MW,indx_69,RITTMANSIL2-6MMW
2020,980,RITTMAN,SIL,2-6,S,MW,indx_69,RITTMANSIL2-6SMW
2020,350,RITTMAN,SIL,5-10,M,MW,indx_59,RITTMANSIL5-10MMW
2020,350,RITTMAN,SIL,6-12,M,MW,indx_59,RITTMANSIL6-12MMW
2020,350,RITTMAN,SIL,6-12,S,MW,indx_59,RITTMANSIL6-12SMW
2020,350,RITTMAN,SOILS,10-15,SE,MW,indx_49,RITTMANSOILS10-15SEMW
2020,350,RITTMAN,SOILS,15-20,SE,MW,indx_49,RITTMANSOILS15-20SEMW
2020,980,"RITTMAN,SS-SUBST",SIL,2-6,S,MW,indx_69,"RITTMAN,SS-SUBSTSIL2-6SMW"
2020,350,"RITTMAN,SS-SUBST",SIL,6-12,S,MW,indx_59,"RITTMAN,SS-SUBSTSIL6-12SMW"
2020,1060,"ROCKMILL,OF-PH",SICL,0-2,S,VP,indx_79,"ROCKMILL,OF-PHSICL0-2SVP"
2020,1060,ROCKMILL,SICL,0-2,S,VP,indx_79,ROCKMILLSICL0-2SVP
2020,350,"RODMAN-CASCO,C",,18-25,S,W,indx_49,"RODMAN-CASCO,C18-25SW"
2020,350,RODMAN-CASCO,GR-L,18-25,M,W,indx_49,RODMAN-CASCOGR-L18-25MW
2020,350,RODMAN-CASCO,L,12-18,M,W,indx_49,RODMAN-CASCOL12-18MW
2020,350,RODMAN-CASCO,L,18-25,M,W,indx_49,RODMAN-CASCOL18-25MW
2020,350,RODMAN-FOX,SOILS,18-25,M,W,indx_49,RODMAN-FOXSOILS18-25MW
2020,350,RODMAN,GR-L,12-18,M,W,indx_49,RODMANGR-L12-18MW
2020,350,RODMAN,GR-L,12-20,M,W,indx_49,RODMANGR-L12-20MW
2020,350,RODMAN,GR-L,18-25,M,W,indx_49,RODMANGR-L18-25MW
2020,350,RODMAN,GR-SL,4-12,S,W,indx_49,RODMANGR-SL4-12SW
2020,350,"RODMAN-KENDALLVILLE,C",,18-25,M,W,indx_49,"RODMAN-KENDALLVILLE,C18-25MW"
2020,1490,"ROLLERSVILLE-RISINGSUN,C",,0-1,S,VP,indx_69,"ROLLERSVILLE-RISINGSUN,C0-1SVP"
2020,350,ROMEO,,0-2,S,W,indx_59,ROMEO0-2SW
2020,350,ROMEO,,2-6,S,W,indx_59,ROMEO2-6SW
2020,350,ROMEO,SIL,0-10,S,W,indx_49,ROMEOSIL0-10SW
2020,350,ROMEO,SIL,0-6,S,W,indx_49,ROMEOSIL0-6SW
2020,350,ROMEO,SIL,6-18,S,W,indx_49,ROMEOSIL6-18SW
2020,350,ROSELMS,L,0-2,S,SWP,indx_59,ROSELMSL0-2SSWP
2020,350,ROSELMS,L,0-3,S,SWP,indx_59,ROSELMSL0-3SSWP
2020,350,ROSELMS,L,2-6,S,SWP,indx_59,ROSELMSL2-6SSWP
2020,350,ROSELMS,SIC,0-2,S,SWP,indx_59,ROSELMSSIC0-2SSWP
2020,350,ROSELMS,SIC,0-3,S,SWP,indx_59,ROSELMSSIC0-3SSWP
2020,350,ROSELMS,SIC,2-6,M,SWP,indx_49,ROSELMSSIC2-6MSWP
2020,350,ROSELMS,SIC,2-6,S,SWP,indx_59,ROSELMSSIC2-6SSWP
2020,350,ROSELMS,SICL,0-2,S,SWP,indx_59,ROSELMSSICL0-2SSWP
2020,350,ROSELMS,SICL,2-6,S,SWP,indx_59,ROSELMSSICL2-6SSWP
2020,350,ROSELMS,SIL,0-2,S,SWP,indx_59,ROSELMSSIL0-2SSWP
2020,350,ROSELMS,SIL,2-6,S,SWP,indx_59,ROSELMSSIL2-6SSWP
2020,2310,"ROSSBURG,FF-PH",SIL,0-2,S,W,indx_89,"ROSSBURG,FF-PHSIL0-2SW"
2020,2480,"ROSSBURG,MOD.WET,S-SUBST,OF-PH",SIL,0-1,S,W,indx_89,"ROSSBURG,MOD.WET,S-SUBST,OF-PHSIL0-1SW"
2020,2290,"ROSSBURG,OF-PH",SICL,0-2,S,W,indx_89,"ROSSBURG,OF-PHSICL0-2SW"
2020,2580,"ROSSBURG,OF-PH",SIL,0-2,S,W,indx_89,"ROSSBURG,OF-PHSIL0-2SW"
2020,2600,"ROSSBURG,RF-PH",SIL,0-2,S,W,indx_99,"ROSSBURG,RF-PHSIL0-2SW"
2020,2460,"ROSSBURG-SLOAN,C,OF-PH",,0-2,S,W,indx_89,"ROSSBURG-SLOAN,C,OF-PH0-2SW"
2020,2420,"ROSS,FF-PH",SIL,0-1,S,W,indx_89,"ROSS,FF-PHSIL0-1SW"
2020,2670,ROSS,L,0-2,S,W,indx_99,ROSSL0-2SW
2020,350,"ROSSMOYNE-BONNELL,C",,6-12,SE,MW,indx_59,"ROSSMOYNE-BONNELL,C6-12SEMW"
2020,1240,"ROSSMOYNE-CANA,C",,2-6,S,MW,indx_79,"ROSSMOYNE-CANA,C2-6SMW"
2020,730,"ROSSMOYNE-CANA,C",,6-12,M,MW,indx_69,"ROSSMOYNE-CANA,C6-12MMW"
2020,350,ROSSMOYNE,SICL,2-6,SE,MW,indx_69,ROSSMOYNESICL2-6SEMW
2020,350,ROSSMOYNE,SICL,6-12,SE,MW,indx_59,ROSSMOYNESICL6-12SEMW
2020,1590,ROSSMOYNE,SIL,0-2,S,MW,indx_79,ROSSMOYNESIL0-2SMW
2020,1590,ROSSMOYNE,SIL,0-3,S,MW,indx_79,ROSSMOYNESIL0-3SMW
2020,470,ROSSMOYNE,SIL,12-18,M,MW,indx_69,ROSSMOYNESIL12-18MMW
2020,1470,ROSSMOYNE,SIL,1-6,S,MW,indx_79,ROSSMOYNESIL1-6SMW
2020,1130,ROSSMOYNE,SIL,2-6,M,MW,indx_79,ROSSMOYNESIL2-6MMW
2020,1390,ROSSMOYNE,SIL,2-6,S,MW,indx_79,ROSSMOYNESIL2-6SMW
2020,1150,ROSSMOYNE,SIL,3-8,M,MW,indx_79,ROSSMOYNESIL3-8MMW
2020,610,ROSSMOYNE,SIL,6-12,M,MW,indx_69,ROSSMOYNESIL6-12MMW
2020,470,ROSSMOYNE,SIL,6-15,M,MW,indx_69,ROSSMOYNESIL6-15MMW
2020,470,ROSSMOYNE,SIL,8-15,M,MW,indx_69,ROSSMOYNESIL8-15MMW
2020,350,ROSSMOYNE,SOILS,6-12,SE,MW,indx_59,ROSSMOYNESOILS6-12SEMW
2020,2670,"ROSS,OF-PH",L,0-1,S,W,indx_99,"ROSS,OF-PHL0-1SW"
2020,2670,"ROSS,OF-PH",L,0-2,S,W,indx_99,"ROSS,OF-PHL0-2SW"
2020,2670,"ROSS,OF-PH",SIL,0-2,S,W,indx_99,"ROSS,OF-PHSIL0-2SW"
2020,2240,"ROSS,OV-PH,FF-PH",SIL,0-2,S,W,indx_89,"ROSS,OV-PH,FF-PHSIL0-2SW"
2020,2670,"ROSS,RF-PH",L,0-2,S,W,indx_99,"ROSS,RF-PHL0-2SW"
2020,2530,"ROSS,RF-PH",SICL,0-2,S,W,indx_89,"ROSS,RF-PHSICL0-2SW"
2020,2670,ROSS,SIL,0-2,S,W,indx_99,ROSSSIL0-2SW
2020,350,"ROSS,V,SHALLOW",SIL,0-2,S,W,indx_49,"ROSS,V,SHALLOWSIL0-2SW"
2020,2210,"ROUNDHEAD,L-SUBST",MUCK,0-1,S,VP,indx_89,"ROUNDHEAD,L-SUBSTMUCK0-1SVP"
2020,2210,ROUNDHEAD,MUCK,0-2,S,VP,indx_89,ROUNDHEADMUCK0-2SVP
2020,2340,RUSH,SIL,0-2,S,W,indx_89,RUSHSIL0-2SW
2020,2340,RUSH,SIL,0-3,S,W,indx_89,RUSHSIL0-3SW
2020,2130,RUSH,SIL,2-6,S,W,indx_79,RUSHSIL2-6SW
2020,1270,"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,M,W,indx_69,"RUSSELL-MIAMIAN,BR-SUBSTSIL2-6MW"
2020,1380,"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,S,W,indx_79,"RUSSELL-MIAMIAN,BR-SUBSTSIL2-6SW"
2020,1590,RUSSELL-MIAMIAN,SIL,0-2,S,W,indx_79,RUSSELL-MIAMIANSIL0-2SW
2020,350,RUSSELL-MIAMIAN,SIL,12-18,M,W,indx_49,RUSSELL-MIAMIANSIL12-18MW
2020,1270,RUSSELL-MIAMIAN,SIL,2-6,M,W,indx_69,RUSSELL-MIAMIANSIL2-6MW
2020,1380,RUSSELL-MIAMIAN,SIL,2-6,S,W,indx_79,RUSSELL-MIAMIANSIL2-6SW
2020,360,RUSSELL-MIAMIAN,SIL,6-12,M,W,indx_59,RUSSELL-MIAMIANSIL6-12MW
2020,1810,RUSSELL,SIL,0-2,S,W,indx_89,RUSSELLSIL0-2SW
2020,710,RUSSELL,SIL,12-18,M,W,indx_69,RUSSELLSIL12-18MW
2020,990,RUSSELL,SIL,12-18,S,W,indx_69,RUSSELLSIL12-18SW
2020,350,RUSSELL,SIL,18-25,M,W,indx_59,RUSSELLSIL18-25MW
2020,350,RUSSELL,SIL,18-25,S,W,indx_69,RUSSELLSIL18-25SW
2020,1360,RUSSELL,SIL,2-6,M,W,indx_79,RUSSELLSIL2-6MW
2020,1550,RUSSELL,SIL,2-6,S,W,indx_79,RUSSELLSIL2-6SW
2020,1310,RUSSELL,SIL,3-8,M,W,indx_79,RUSSELLSIL3-8MW
2020,840,RUSSELL,SIL,6-12,M,W,indx_69,RUSSELLSIL6-12MW
2020,1090,RUSSELL,SIL,6-12,S,W,indx_79,RUSSELLSIL6-12SW
2020,350,RUSSELL,SOILS,12-18,SE,W,indx_49,RUSSELLSOILS12-18SEW
2020,350,RUSSELL,SOILS,18-25,SE,W,indx_49,RUSSELLSOILS18-25SEW
2020,350,RUSSELL,SOILS,2-6,SE,W,indx_49,RUSSELLSOILS2-6SEW
2020,350,RUSSELL,SOILS,6-12,SE,W,indx_49,RUSSELLSOILS6-12SEW
2020,1340,RUSSELL-XENIA,SIL,2-6,M,W,indx_79,RUSSELL-XENIASIL2-6MW
2020,1670,SANDUSKY,GR-COSL,0-2,S,VP,indx_79,SANDUSKYGR-COSL0-2SVP
2020,1670,SANDUSKY,L,0-1,S,VP,indx_79,SANDUSKYL0-1SVP
2020,1670,SANDUSKY,L,0-2,S,VP,indx_79,SANDUSKYL0-2SVP
2020,350,"SARAHSVILLE,FF-PH",SIC,0-2,S,SWP,indx_59,"SARAHSVILLE,FF-PHSIC0-2SSWP"
2020,410,"SARAHSVILLE,FF-PH",SICL,0-2,S,SWP,indx_59,"SARAHSVILLE,FF-PHSICL0-2SSWP"
2020,1350,"SARANAC,FF-PH",SIC,0-2,S,VP,indx_79,"SARANAC,FF-PHSIC0-2SVP"
2020,940,"SARANAC,FF-PH",SICL,0-2,S,VP,indx_69,"SARANAC,FF-PHSICL0-2SVP"
2020,1820,"SARANAC,OF-PH",SICL,0-2,S,VP,indx_79,"SARANAC,OF-PHSICL0-2SVP"
2020,2240,"SARANAC,RF-PH",SICL,0-1,S,VP,indx_89,"SARANAC,RF-PHSICL0-1SVP"
2020,940,"SARANAC,T-SUBST,FF-PH",SICL,0-1,S,VP,indx_69,"SARANAC,T-SUBST,FF-PHSICL0-1SVP"
2020,1480,SARDINIA,SIL,0-2,S,MW,indx_79,SARDINIASIL0-2SMW
2020,1280,SARDINIA,SIL,1-6,S,MW,indx_69,SARDINIASIL1-6SMW
2020,1280,SARDINIA,SIL,1-8,S,MW,indx_69,SARDINIASIL1-8SMW
2020,1060,SARDINIA,SIL,2-6,M,MW,indx_69,SARDINIASIL2-6MMW
2020,1280,SARDINIA,SIL,2-6,S,MW,indx_69,SARDINIASIL2-6SMW
2020,810,SARDINIA,SIL,6-12,M,MW,indx_69,SARDINIASIL6-12MMW
2020,2430,SAVONA,SIL,0-2,S,SWP,indx_79,SAVONASIL0-2SSWP
2020,350,SAYLESVILLE,SICL,6-12,M,W,indx_69,SAYLESVILLESICL6-12MW
2020,350,SCHAFFENAKER,LS,12-18,S,W,indx_49,SCHAFFENAKERLS12-18SW
2020,350,SCHAFFENAKER,LS,12-25,S,W,indx_49,SCHAFFENAKERLS12-25SW
2020,350,SCHAFFENAKER,LS,2-12,S,W,indx_49,SCHAFFENAKERLS2-12SW
2020,750,"SCIOTO,RF-PH",SIL,0-2,S,W,indx_79,"SCIOTO,RF-PHSIL0-2SW"
2020,350,SCIOTO,SICL,6-12,M,W,indx_59,SCIOTOSICL6-12MW
2020,750,SCIOTO,SIL,0-2,S,W,indx_79,SCIOTOSIL0-2SW
2020,490,SCIOTO,SIL,2-6,S,W,indx_69,SCIOTOSIL2-6SW
2020,1530,SCIOTOVILLE,SIL,0-2,S,MW,indx_79,SCIOTOVILLESIL0-2SMW
2020,1440,SCIOTOVILLE,SIL,0-4,S,MW,indx_79,SCIOTOVILLESIL0-4SMW
2020,1340,SCIOTOVILLE,SIL,1-6,S,MW,indx_79,SCIOTOVILLESIL1-6SMW
2020,1340,SCIOTOVILLE,SIL,1-8,S,MW,indx_79,SCIOTOVILLESIL1-8SMW
2020,540,"SEBRING,RF-PH",SIL,0-2,S,P,indx_59,"SEBRING,RF-PHSIL0-2SP"
2020,380,SEBRING,SICL,0-2,S,P,indx_59,SEBRINGSICL0-2SP
2020,540,SEBRING,SIL,0-2,S,P,indx_59,SEBRINGSIL0-2SP
2020,540,"SEBRING,SS-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,SS-SUBSTSIL0-2SP"
2020,540,"SEBRING,T-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,T-SUBSTSIL0-2SP"
2020,540,"SEBRING,V,DARK SURFACE",SIL,0-2,S,P,indx_59,"SEBRING,V,DARK SURFACESIL0-2SP"
2020,1970,"SECONDCREEK,OV-PH",SIL,0-1,S,VP,indx_79,"SECONDCREEK,OV-PHSIL0-1SVP"
2020,2100,SECONDCREEK,SICL,0-1,S,VP,indx_79,SECONDCREEKSICL0-1SVP
2020,720,SEES,SICL,12-18,M,MW,indx_69,SEESSICL12-18MMW
2020,1420,SEES,SICL,2-6,S,MW,indx_79,SEESSICL2-6SMW
2020,1170,SEES,SICL,4-12,M,MW,indx_69,SEESSICL4-12MMW
2020,350,SEES-WOOLPER,SIL,12-18,S,MW,indx_59,SEES-WOOLPERSIL12-18SMW
2020,1130,SENECAVILLE,SIL,0-2,S,MW,indx_79,SENECAVILLESIL0-2SMW
2020,450,"SEWARD,DEEP-PH",LFS,0-5,S,MW,indx_69,"SEWARD,DEEP-PHLFS0-5SMW"
2020,470,SEWARD,FSL,2-6,S,MW,indx_69,SEWARDFSL2-6SMW
2020,620,SEWARD,LFS,0-2,S,MW,indx_69,SEWARDLFS0-2SMW
2020,350,SEWARD,LFS,12-18,S,MW,indx_59,SEWARDLFS12-18SMW
2020,440,SEWARD,LFS,1-6,S,MW,indx_69,SEWARDLFS1-6SMW
2020,430,SEWARD,LFS,2-6,S,MW,indx_69,SEWARDLFS2-6SMW
2020,350,SEWARD,LFS,6-12,S,MW,indx_59,SEWARDLFS6-12SMW
2020,620,"SEWARD-OTTOKEE,OVER CLAY",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS0-2SMW"
2020,430,"SEWARD-OTTOKEE,OVER CLAY",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS2-6SMW"
2020,620,"SEWARD-OTTOKEE,T-SUBST",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS0-2SMW"
2020,430,"SEWARD-OTTOKEE,T-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS2-6SMW"
2020,430,"SEWARD,ST-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD,ST-SUBSTLFS2-6SMW"
2020,350,"SEWARD,ST-SUBST",LFS,6-12,S,MW,indx_59,"SEWARD,ST-SUBSTLFS6-12SMW"
2020,540,SHAWTOWN,L,0-2,S,W,indx_69,SHAWTOWNL0-2SW
2020,400,SHAWTOWN,L,2-6,S,W,indx_69,SHAWTOWNL2-6SW
2020,400,SHEFFIELD,SIL,0-2,S,P,indx_59,SHEFFIELDSIL0-2SP
2020,400,"SHEFFIELD,STRAT-SUBST",SIL,0-2,S,P,indx_59,"SHEFFIELD,STRAT-SUBSTSIL0-2SP"
2020,350,"SHELOCTA-CRUZE,C",,15-25,S,W,indx_59,"SHELOCTA-CRUZE,C15-25SW"
2020,350,SHELOCTA-CRUZE,SIL,15-25,S,W,indx_59,SHELOCTA-CRUZESIL15-25SW
2020,350,"SHELOCTA-MUSE,AS,HILLY",,15-25,S,W,indx_49,"SHELOCTA-MUSE,AS,HILLY15-25SW"
2020,350,"SHELOCTA-MUSE,C",,15-25,S,W,indx_59,"SHELOCTA-MUSE,C15-25SW"
2020,350,SHELOCTA,SIL,12-20,S,W,indx_59,SHELOCTASIL12-20SW
2020,350,SHELOCTA,SIL,15-25,S,W,indx_59,SHELOCTASIL15-25SW
2020,1040,SHELOCTA,SIL,1-6,S,W,indx_69,SHELOCTASIL1-6SW
2020,1040,SHELOCTA,SIL,2-6,S,W,indx_69,SHELOCTASIL2-6SW
2020,1040,SHELOCTA,SIL,3-8,S,W,indx_69,SHELOCTASIL3-8SW
2020,500,SHELOCTA,SIL,6-15,S,W,indx_69,SHELOCTASIL6-15SW
2020,500,SHELOCTA,SIL,8-15,S,W,indx_69,SHELOCTASIL8-15SW
2020,740,SHINROCK,CL,6-12,M,MW,indx_69,SHINROCKCL6-12MMW
2020,1530,SHINROCK,L,0-2,S,MW,indx_79,SHINROCKL0-2SMW
2020,350,"SHINROCK-MARTINSVILLE,C",,12-18,M,MW,indx_59,"SHINROCK-MARTINSVILLE,C12-18MMW"
2020,1380,"SHINROCK-MARTINSVILLE,C",,6-12,M,MW,indx_69,"SHINROCK-MARTINSVILLE,C6-12MMW"
2020,370,SHINROCK,SICL,12-18,M,MW,indx_69,SHINROCKSICL12-18MMW
2020,1010,SHINROCK,SICL,2-6,M,MW,indx_79,SHINROCKSICL2-6MMW
2020,740,SHINROCK,SICL,6-12,M,MW,indx_69,SHINROCKSICL6-12MMW
2020,350,SHINROCK,SICL,8-20,SE,MW,indx_49,SHINROCKSICL8-20SEMW
2020,1530,SHINROCK,SIL,0-2,S,MW,indx_79,SHINROCKSIL0-2SMW
2020,460,SHINROCK,SIL,12-18,M,MW,indx_69,SHINROCKSIL12-18MMW
2020,1130,SHINROCK,SIL,2-6,M,MW,indx_79,SHINROCKSIL2-6MMW
2020,1370,SHINROCK,SIL,2-6,S,MW,indx_79,SHINROCKSIL2-6SMW
2020,880,SHINROCK,SIL,6-12,M,MW,indx_69,SHINROCKSIL6-12MMW
2020,1130,SHINROCK,SIL,6-12,S,MW,indx_79,SHINROCKSIL6-12SMW
2020,350,SHINROCK,SOILS,18-25,S,MW,indx_59,SHINROCKSOILS18-25SMW
2020,1190,"SHINROCK,T-SUB-GLYNWOOD,C",,1-4,S,MW,indx_79,"SHINROCK,T-SUB-GLYNWOOD,C1-4SMW"
2020,530,"SHINROCK-TUSCOLA,C",,3-8,M,MW,indx_69,"SHINROCK-TUSCOLA,C3-8MMW"
2020,1530,"SHINROCK,V,S-SUBSL",SIL,0-2,S,MW,indx_79,"SHINROCK,V,S-SUBSLSIL0-2SMW"
2020,1030,"SHOALS,FF-PH",L,0-2,S,SWP,indx_69,"SHOALS,FF-PHL0-2SSWP"
2020,900,"SHOALS,FF-PH",SICL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSICL0-2SSWP"
2020,1030,"SHOALS,FF-PH",SIL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSIL0-2SSWP"
2020,1810,SHOALS,L,0-2,S,SWP,indx_79,SHOALSL0-2SSWP
2020,1810,"SHOALS,OF-PH",L,0-2,S,SWP,indx_79,"SHOALS,OF-PHL0-2SSWP"
2020,1810,"SHOALS,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,OF-PHSIL0-1SSWP"
2020,1810,"SHOALS,OF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,OF-PHSIL0-2SSWP"
2020,2320,"SHOALS,RF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,RF-PHSIL0-2SSWP"
2020,1670,SHOALS,SICL,0-2,S,SWP,indx_79,SHOALSSICL0-2SSWP
2020,1810,SHOALS,SIL,0-2,S,SWP,indx_79,SHOALSSIL0-2SSWP
2020,350,"SHOALS-SLOAN,C,MOD TO LM,FF-PH",,0-2,S,SWP,indx_49,"SHOALS-SLOAN,C,MOD TO LM,FF-PH0-2SSWP"
2020,1620,"SHOALS-SLOAN,OVER LM",SOILS,0-2,S,SWP,indx_79,"SHOALS-SLOAN,OVER LMSOILS0-2SSWP"
2020,1810,"SHOALS,T-SUBST,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,T-SUBST,OF-PHSIL0-1SSWP"
2020,350,"SHOALS,V,CO-SUBSL",L,0-2,S,SWP,indx_69,"SHOALS,V,CO-SUBSLL0-2SSWP"
2020,350,"SHOALS,V,MOD.SHALLOW",SIL,0-2,S,SWP,indx_59,"SHOALS,V,MOD.SHALLOWSIL0-2SSWP"
2020,1810,"SHOALS,V,T-SUBST",SIL,0-2,S,SWP,indx_79,"SHOALS,V,T-SUBSTSIL0-2SSWP"
2020,1110,SISSON,FSL,2-6,S,W,indx_79,SISSONFSL2-6SW
2020,710,SISSON,FSL,6-12,M,W,indx_69,SISSONFSL6-12MW
2020,690,SISSON,L,12-18,S,W,indx_69,SISSONL12-18SW
2020,1500,SISSON,L,2-6,S,W,indx_89,SISSONL2-6SW
2020,1100,SISSON,L,6-12,S,W,indx_79,SISSONL6-12SW
2020,930,SISSON,LFS,2-6,S,W,indx_79,SISSONLFS2-6SW
2020,480,SISSON,SIL,12-18,M,W,indx_69,SISSONSIL12-18MW
2020,350,SISSON,SIL,12-18,SE,W,indx_49,SISSONSIL12-18SEW
2020,350,SISSON,SIL,18-25,M,W,indx_59,SISSONSIL18-25MW
2020,1500,SISSON,SIL,2-6,S,W,indx_89,SISSONSIL2-6SW
2020,890,SISSON,SIL,6-12,M,W,indx_79,SISSONSIL6-12MW
2020,350,"SKIDMORE,0F-PH",CB-SIL,0-2,S,W,indx_49,"SKIDMORE,0F-PHCB-SIL0-2SW"
2020,350,"SKIDMORE,0F-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,0F-PHGR-L0-2SW"
2020,350,"SKIDMORE,FF-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,FF-PHGR-L0-2SW"
2020,350,"SKIDMORE,OF-PH",CN-SIL,2-6,S,W,indx_59,"SKIDMORE,OF-PHCN-SIL2-6SW"
2020,350,"SKIDMORE,OF-PH",SIL,0-2,S,W,indx_59,"SKIDMORE,OF-PHSIL0-2SW"
2020,750,"SKIDMORE,V",GR-L,0-3,S,W,indx_69,"SKIDMORE,VGR-L0-3SW"
2020,520,"SKIDMORE,V",GR-L,3-8,S,W,indx_59,"SKIDMORE,VGR-L3-8SW"
2020,2010,SLEETH,L,0-3,S,SWP,indx_79,SLEETHL0-3SSWP
2020,2010,"SLEETH,L-SUBST",SIL,0-3,S,SWP,indx_79,"SLEETH,L-SUBSTSIL0-3SSWP"
2020,2010,"SLEETH,M-SUBST",SIL,0-2,S,SWP,indx_79,"SLEETH,M-SUBSTSIL0-2SSWP"
2020,1660,"SLEETH,M-SUBST",SIL,2-6,S,SWP,indx_79,"SLEETH,M-SUBSTSIL2-6SSWP"
2020,2010,SLEETH,SIL,0-2,S,SWP,indx_79,SLEETHSIL0-2SSWP
2020,2010,SLEETH,SIL,0-3,S,SWP,indx_79,SLEETHSIL0-3SSWP
2020,1660,SLEETH,SIL,2-6,S,SWP,indx_79,SLEETHSIL2-6SSWP
2020,1590,"SLIGO,OF-PH",SIL,0-1,S,MW,indx_79,"SLIGO,OF-PHSIL0-1SMW"
2020,1810,"SLOAN,FF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,FF-PHSICL0-1SVP"
2020,1810,"SLOAN,FF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,FF-PHSICL0-2SVP"
2020,1930,"SLOAN,FF-PH",SIL,0-1,S,VP,indx_89,"SLOAN,FF-PHSIL0-1SVP"
2020,1930,"SLOAN,FF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,FF-PHSIL0-2SVP"
2020,1930,SLOAN,L,0-2,S,VP,indx_89,SLOANL0-2SVP
2020,2200,"SLOAN,LM-SUBST,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,LM-SUBST,OF-PHSICL0-1SVP"
2020,2320,"SLOAN,OF-PH",L,0-1,S,VP,indx_89,"SLOAN,OF-PHL0-1SVP"
2020,2320,"SLOAN,OF-PH",L,0-2,S,VP,indx_89,"SLOAN,OF-PHL0-2SVP"
2020,2200,"SLOAN,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,OF-PHSICL0-1SVP"
2020,2200,"SLOAN,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,OF-PHSICL0-2SVP"
2020,2320,"SLOAN,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OF-PHSIL0-2SVP"
2020,1660,"SLOAN,OVER LM",SICL,0-2,S,VP,indx_79,"SLOAN,OVER LMSICL0-2SVP"
2020,1930,"SLOAN,OV-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OV-PHSIL0-2SVP"
