year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2009,"AMANDA-LOUDONVILLE,C6-12MW","AMANDA-LOUDONVILLE,C",,6-12,M,W,indx_69,170,NA,NA
2009,"AMANDA-OCKLEY,C12-20MW","AMANDA-OCKLEY,C",,12-20,M,W,indx_69,170,NA,NA
2009,"AMANDA-OCKLEY,C6-12MW","AMANDA-OCKLEY,C",,6-12,M,W,indx_69,370,NA,NA
2009,"AMANDA-WOOSTER,C12-18MW","AMANDA-WOOSTER,C",,12-18,M,W,indx_59,170,NA,NA
2009,"AMANDA-WOOSTER,C2-6SW","AMANDA-WOOSTER,C",,2-6,S,W,indx_79,270,NA,NA
2009,"AMANDA-WOOSTER,C6-12MW","AMANDA-WOOSTER,C",,6-12,M,W,indx_69,170,NA,NA
2009,"AMANDA,VSIL12-18MW","AMANDA,V",SIL,12-18,M,W,indx_59,170,NA,NA
2009,"AMANDA,VSIL6-12MW","AMANDA,V",SIL,6-12,M,W,indx_69,480,NA,NA
2009,AMANDAL12-18MW,AMANDA,L,12-18,M,W,indx_69,170,NA,NA
2009,AMANDAL18-25SW,AMANDA,L,18-25,S,W,indx_59,170,170,170
2009,AMANDASICL12-20SEW,AMANDA,SICL,12-20,SE,W,indx_59,170,170,170
2009,AMANDASICL6-12SEW,AMANDA,SICL,6-12,SE,W,indx_69,170,NA,NA
2009,AMANDASIL12-18MW,AMANDA,SIL,12-18,M,W,indx_69,170,NA,NA
2009,AMANDASIL12-20MW,AMANDA,SIL,12-20,M,W,indx_69,170,NA,NA
2009,AMANDASIL18-25MW,AMANDA,SIL,18-25,M,W,indx_59,170,170,170
2009,AMANDASIL18-25SW,AMANDA,SIL,18-25,S,W,indx_59,170,170,170
2009,AMANDASIL2-6MW,AMANDA,SIL,2-6,M,W,indx_79,300,NA,NA
2009,AMANDASIL2-6SW,AMANDA,SIL,2-6,S,W,indx_79,400,NA,NA
2009,AMANDASIL6-12MW,AMANDA,SIL,6-12,M,W,indx_69,190,NA,NA
2009,"AQUENTS,CLAYEY0-1SVP","AQUENTS,CLAYEY",,0-1,S,VP,indx_49,170,170,170
2009,"AQUENTS,NEARLY LEVEL0-2SVP","AQUENTS,NEARLY LEVEL",,0-2,S,VP,indx_49,170,170,170
2009,"ARKPORT,V.LFS0-2SW","ARKPORT,V.",LFS,0-2,S,W,indx_69,170,NA,NA
2009,"ARKPORT,V.LFS2-6SW","ARKPORT,V.",LFS,2-6,S,W,indx_69,170,NA,NA
2009,ARKPORTFS2-6SW,ARKPORT,FS,2-6,S,W,indx_69,240,NA,NA
2009,ARKPORTFS6-12SW,ARKPORT,FS,6-12,S,W,indx_69,170,NA,NA
2009,ARKPORTFSL0-6SW,ARKPORT,FSL,0-6,S,W,indx_69,340,NA,NA
2009,ARKPORTFSL12-18SW,ARKPORT,FSL,12-18,S,W,indx_59,170,170,170
2009,ARKPORTFSL6-12SW,ARKPORT,FSL,6-12,S,W,indx_69,230,NA,NA
2009,ARKPORTLFS0-2SW,ARKPORT,LFS,0-2,S,W,indx_69,340,NA,NA
2009,ARKPORTLFS12-18SW,ARKPORT,LFS,12-18,S,W,indx_59,170,170,170
2009,ARKPORTLFS2-6SW,ARKPORT,LFS,2-6,S,W,indx_69,240,NA,NA
2009,ARKPORTLFS6-12SW,ARKPORT,LFS,6-12,S,W,indx_69,170,NA,NA
2009,"ASHTON,OF-PHSIL0-2SW","ASHTON,OF-PH",SIL,0-2,S,W,indx_89,590,NA,NA
2009,ASHTONSIL0-2SW,ASHTON,SIL,0-2,S,W,indx_89,590,NA,NA
2009,ASHTONSIL0-3SW,ASHTON,SIL,0-3,S,W,indx_89,590,NA,NA
2009,ASHTONSIL2-6SW,ASHTON,SIL,2-6,S,W,indx_79,510,NA,NA
2009,ATHERTONSIL0-2SVP,ATHERTON,SIL,0-2,S,VP,indx_69,300,NA,NA
2009,ATLASSICL6-12MSWP,ATLAS,SICL,6-12,M,SWP,indx_59,170,NA,NA
2009,ATLASSIL2-6MSWP,ATLAS,SIL,2-6,M,SWP,indx_69,200,NA,NA
2009,ATLASSIL2-6SSWP,ATLAS,SIL,2-6,S,SWP,indx_69,280,NA,NA
2009,ATLASSIL6-12MSWP,ATLAS,SIL,6-12,M,SWP,indx_69,170,NA,NA
2009,ATLASSIL6-12SESWP,ATLAS,SIL,6-12,SE,SWP,indx_49,170,170,170
2009,AURANDFSL0-2SSWP,AURAND,FSL,0-2,S,SWP,indx_99,1050,NA,NA
2009,AURANDL0-2SSWP,AURAND,L,0-2,S,SWP,indx_99,1120,NA,NA
2009,AURANDL0-3SSWP,AURAND,L,0-3,S,SWP,indx_99,1120,NA,NA
2009,AURANDSIL0-3SSWP,AURAND,SIL,0-3,S,SWP,indx_99,1120,NA,NA
2009,AVASIL0-3SMW,AVA,SIL,0-3,S,MW,indx_79,620,NA,NA
2009,AVASIL3-8MMW,AVA,SIL,3-8,M,MW,indx_69,360,NA,NA
2009,AVASIL8-15MMW,AVA,SIL,8-15,M,MW,indx_69,240,NA,NA
2009,AVERYSIL2-6SMW,AVERY,SIL,2-6,S,MW,indx_79,610,NA,NA
2009,"AVONBURG-ATLAS,C.2-6MSWP","AVONBURG-ATLAS,C.",,2-6,M,SWP,indx_69,310,NA,NA
2009,AVONBURGSIL0-2SSWP,AVONBURG,SIL,0-2,S,SWP,indx_79,480,NA,NA
2009,AVONBURGSIL2-6MSWP,AVONBURG,SIL,2-6,M,SWP,indx_69,310,NA,NA
2009,AVONBURGSIL2-6SSWP,AVONBURG,SIL,2-6,S,SWP,indx_69,410,NA,NA
2009,"BARKCAMP,VERY STONYCN-SL0-8SW","BARKCAMP,VERY STONY",CN-SL,0-8,S,W,indx_49,170,170,170
2009,"BARKCAMP,VERY STONYFLV-SL0-8SW","BARKCAMP,VERY STONY",FLV-SL,0-8,S,W,indx_49,170,170,170
2009,"BARKCAMP,VERY STONYFLV-SL8-25SW","BARKCAMP,VERY STONY",FLV-SL,8-25,S,W,indx_49,170,170,170
2009,BARKCAMPCL0-8SW,BARKCAMP,CL,0-8,S,W,indx_59,170,170,170
2009,BARKCAMPCL8-25SW,BARKCAMP,CL,8-25,S,W,indx_49,170,170,170
2009,BARKCAMPGR-LS8-25SW,BARKCAMP,GR-LS,8-25,S,W,indx_49,170,170,170
2009,BARKCAMPGR-SL0-8SW,BARKCAMP,GR-SL,0-8,S,W,indx_49,170,170,170
2009,BARKCAMPL8-25SW,BARKCAMP,L,8-25,S,W,indx_49,170,170,170
2009,BEASLEYSIL12-18MW,BEASLEY,SIL,12-18,M,W,indx_69,170,NA,NA
2009,BEASLEYSIL6-12MW,BEASLEY,SIL,6-12,M,W,indx_69,170,NA,NA
2009,"BEAUCOUP,OF-PHSICL0-2SVP","BEAUCOUP,OF-PH",SICL,0-2,S,VP,indx_79,860,NA,NA
2009,"BELMORE,T-SUBSTL2-6SW","BELMORE,T-SUBST",L,2-6,S,W,indx_69,170,NA,NA
2009,BELMOREL0-2SW,BELMORE,L,0-2,S,W,indx_69,170,NA,NA
2009,BELMOREL1-4SW,BELMORE,L,1-4,S,W,indx_69,170,NA,NA
2009,BELMOREL12-18MW,BELMORE,L,12-18,M,W,indx_59,170,170,170
2009,BELMOREL12-18SW,BELMORE,L,12-18,S,W,indx_59,170,NA,NA
2009,BELMOREL2-6SW,BELMORE,L,2-6,S,W,indx_69,170,NA,NA
2009,BELMOREL6-12MW,BELMORE,L,6-12,M,W,indx_59,170,NA,NA
2009,BELMOREL6-12SW,BELMORE,L,6-12,S,W,indx_69,170,NA,NA
2009,BELMORESL0-2SW,BELMORE,SL,0-2,S,W,indx_69,170,NA,NA
2009,BELMORESL1-4SW,BELMORE,SL,1-4,S,W,indx_69,170,NA,NA
2009,BELMORESL1-6SW,BELMORE,SL,1-6,S,W,indx_69,170,NA,NA
2009,BELMORESL2-6SW,BELMORE,SL,2-6,S,W,indx_69,170,NA,NA
2009,BELMORESL6-12SW,BELMORE,SL,6-12,S,W,indx_69,170,NA,NA
2009,BELPREC12-18SW,BELPRE,C,12-18,S,W,indx_59,170,170,170
2009,BELPREC18-25SW,BELPRE,C,18-25,S,W,indx_49,170,170,170
2009,BELPREC6-12SW,BELPRE,C,6-12,S,W,indx_69,170,NA,NA
2009,BENNINGTON-FITCHVILLESIL2-6SSWP,BENNINGTON-FITCHVILLE,SIL,2-6,S,SWP,indx_69,300,NA,NA
2009,"BENNINGTON-PYRMONT,LM-SUBSTSIL0-2SSWP","BENNINGTON-PYRMONT,LM-SUBST",SIL,0-2,S,SWP,indx_69,170,NA,NA
2009,BENNINGTON-TIROSIL0-2SSWP,BENNINGTON-TIRO,SIL,0-2,S,SWP,indx_69,340,NA,NA
2009,"BENNINGTON,SH-SUBSTSIL0-2SSWP","BENNINGTON,SH-SUBST",SIL,0-2,S,SWP,indx_69,330,NA,NA
2009,"BENNINGTON,SH-SUBSTSIL2-6SSWP","BENNINGTON,SH-SUBST",SIL,2-6,S,SWP,indx_69,170,NA,NA
2009,BENNINGTONL0-2SSWP,BENNINGTON,L,0-2,S,SWP,indx_69,420,NA,NA
2009,BENNINGTONSIL0-2SSWP,BENNINGTON,SIL,0-2,S,SWP,indx_69,420,NA,NA
2009,BENNINGTONSIL0-3SSWP,BENNINGTON,SIL,0-3,S,SWP,indx_69,420,NA,NA
2009,BENNINGTONSIL2-4SSWP,BENNINGTON,SIL,2-4,S,SWP,indx_69,360,NA,NA
2009,BENNINGTONSIL2-6MSWP,BENNINGTON,SIL,2-6,M,SWP,indx_69,220,NA,NA
2009,BENNINGTONSIL2-6SSWP,BENNINGTON,SIL,2-6,S,SWP,indx_69,320,NA,NA
2009,"BERKS-AARON,C6-15SW","BERKS-AARON,C",,6-15,S,W,indx_59,170,NA,NA
2009,"BERKS-GUERNSEY,C.15-25SW","BERKS-GUERNSEY,C.",,15-25,S,W,indx_49,170,170,170
2009,"BERKS-GUERNSEY,C.8-15SW","BERKS-GUERNSEY,C.",,8-15,S,W,indx_59,170,170,170
2009,BERKS-MUSKINGUM-NEOTOMACN-SIL6-18SW,BERKS-MUSKINGUM-NEOTOMA,CN-SIL,6-18,S,W,indx_49,170,170,170
2009,"BERKS-TARHOLLOW,C6-15SW","BERKS-TARHOLLOW,C",,6-15,S,W,indx_59,170,NA,NA
2009,BERKS-WESTMORELANDSIL15-25SW,BERKS-WESTMORELAND,SIL,15-25,S,W,indx_49,170,170,170
2009,BERKSCH-SIL2-8SW,BERKS,CH-SIL,2-8,S,W,indx_59,170,170,170
2009,BERKSCN-SIL0-6SW,BERKS,CN-SIL,0-6,S,W,indx_59,170,170,170
2009,BERKSCN-SIL12-18SW,BERKS,CN-SIL,12-18,S,W,indx_49,170,170,170
2009,BERKSCN-SIL12-20SW,BERKS,CN-SIL,12-20,S,W,indx_49,170,170,170
2009,BERKSCN-SIL15-25MW,BERKS,CN-SIL,15-25,M,W,indx_49,170,170,170
2009,BERKSCN-SIL15-25SW,BERKS,CN-SIL,15-25,S,W,indx_49,170,170,170
2009,BERKSCN-SIL2-6SW,BERKS,CN-SIL,2-6,S,W,indx_59,170,170,170
2009,BERKSCN-SIL2-8SW,BERKS,CN-SIL,2-8,S,W,indx_59,170,170,170
2009,BERKSCN-SIL6-12SW,BERKS,CN-SIL,6-12,S,W,indx_59,170,170,170
2009,BERKSCN-SIL6-15SW,BERKS,CN-SIL,6-15,S,W,indx_59,170,170,170
2009,BERKSCN-SIL6-18SW,BERKS,CN-SIL,6-18,S,W,indx_59,170,170,170
2009,BERKSCN-SIL8-15SW,BERKS,CN-SIL,8-15,S,W,indx_59,170,170,170
2009,BERKSSH-SIL15-25SW,BERKS,SH-SIL,15-25,S,W,indx_49,170,170,170
2009,BERKSSH-SIL3-8SW,BERKS,SH-SIL,3-8,S,W,indx_59,170,170,170
2009,BERKSSH-SIL8-15SW,BERKS,SH-SIL,8-15,S,W,indx_59,170,170,170
2009,BERKSSIL12-18SW,BERKS,SIL,12-18,S,W,indx_49,170,170,170
2009,BERKSSIL15-25SW,BERKS,SIL,15-25,S,W,indx_49,170,170,170
2009,BERKSSIL18-25SW,BERKS,SIL,18-25,S,W,indx_49,170,170,170
2009,BERKSSIL3-8SW,BERKS,SIL,3-8,S,W,indx_59,170,170,170
2009,BERKSSTV-SIL15-25MW,BERKS,STV-SIL,15-25,M,W,indx_49,170,170,170
2009,BETHESDACL0-8SW,BETHESDA,CL,0-8,S,W,indx_49,170,170,170
2009,BETHESDACL8-25SW,BETHESDA,CL,8-25,S,W,indx_49,170,170,170
2009,BETHESDACN-CL0-8SW,BETHESDA,CN-CL,0-8,S,W,indx_49,170,170,170
2009,BETHESDACN-CL15-25SW,BETHESDA,CN-CL,15-25,S,W,indx_49,170,170,170
2009,BETHESDACN-CL8-15SW,BETHESDA,CN-CL,8-15,S,W,indx_49,170,170,170
2009,BETHESDACN-CL8-20SW,BETHESDA,CN-CL,8-20,S,W,indx_49,170,170,170
2009,BETHESDACN-CL8-25SW,BETHESDA,CN-CL,8-25,S,W,indx_49,170,170,170
2009,BETHESDACN-L0-8SW,BETHESDA,CN-L,0-8,S,W,indx_49,170,170,170
2009,BETHESDACN-L8-20SW,BETHESDA,CN-L,8-20,S,W,indx_49,170,170,170
2009,BETHESDACN-L8-25SW,BETHESDA,CN-L,8-25,S,W,indx_49,170,170,170
2009,BETHESDACN-SICL0-8SW,BETHESDA,CN-SICL,0-8,S,W,indx_49,170,170,170
2009,BETHESDACN-SICL8-25SW,BETHESDA,CN-SICL,8-25,S,W,indx_49,170,170,170
2009,BETHESDACNV-CL0-8SW,BETHESDA,CNV-CL,0-8,S,W,indx_49,170,170,170
2009,BETHESDACNV-CL3-15SW,BETHESDA,CNV-CL,3-15,S,W,indx_49,170,170,170
2009,BETHESDACNV-CL8-20SW,BETHESDA,CNV-CL,8-20,S,W,indx_49,170,170,170
2009,BETHESDAL0-8SW,BETHESDA,L,0-8,S,W,indx_49,170,170,170
2009,BETHESDAL8-25SW,BETHESDA,L,8-25,S,W,indx_49,170,170,170
2009,BETHESDASH-CL0-8SW,BETHESDA,SH-CL,0-8,S,W,indx_49,170,170,170
2009,BETHESDASH-CL8-25SW,BETHESDA,SH-CL,8-25,S,W,indx_49,170,170,170
2009,BETHESDASH-SICL0-8SW,BETHESDA,SH-SICL,0-8,S,W,indx_49,170,170,170
2009,BETHESDASH-SICL8-25SW,BETHESDA,SH-SICL,8-25,S,W,indx_49,170,170,170
2009,BETHESDASH-SIL1-15SW,BETHESDA,SH-SIL,1-15,S,W,indx_49,170,170,170
2009,BETHESDASH-SIL15-25SW,BETHESDA,SH-SIL,15-25,S,W,indx_49,170,170,170
2009,BETHESDASHV-CL3-15SW,BETHESDA,SHV-CL,3-15,S,W,indx_49,170,170,170
2009,BETHESDASHV-CL8-25SW,BETHESDA,SHV-CL,8-25,S,W,indx_49,170,170,170
2009,BETHESDASHV-SIC0-8SW,BETHESDA,SHV-SIC,0-8,S,W,indx_49,170,170,170
2009,BETHESDASICL0-8SW,BETHESDA,SICL,0-8,S,W,indx_49,170,170,170
2009,BETHESDASICL15-25SW,BETHESDA,SICL,15-25,S,W,indx_49,170,170,170
2009,BETHESDASICL2-12SW,BETHESDA,SICL,2-12,S,W,indx_49,170,170,170
2009,BETHESDASICL8-20SW,BETHESDA,SICL,8-20,S,W,indx_49,170,170,170
2009,BETHESDASIL0-8SW,BETHESDA,SIL,0-8,S,W,indx_49,170,170,170
2009,BETHESDASIL8-20SW,BETHESDA,SIL,8-20,S,W,indx_49,170,170,170
2009,BETHESDASIL8-25SW,BETHESDA,SIL,8-25,S,W,indx_49,170,170,170
2009,"BIGLICK-MILTON,C0-2SW","BIGLICK-MILTON,C",,0-2,S,W,indx_59,170,170,170
2009,"BIGLICK-MILTON,C2-6SW","BIGLICK-MILTON,C",,2-6,S,W,indx_59,170,170,170
2009,BIRKBECKSIL0-2SMW,BIRKBECK,SIL,0-2,S,MW,indx_89,820,NA,NA
2009,BIRKBECKSIL1-4SMW,BIRKBECK,SIL,1-4,S,MW,indx_89,770,NA,NA
2009,BIRKBECKSIL2-6MMW,BIRKBECK,SIL,2-6,M,MW,indx_79,600,NA,NA
2009,BIRKBECKSIL2-6SMW,BIRKBECK,SIL,2-6,S,MW,indx_79,710,NA,NA
2009,"BIXLER,C-SUBSTLS0-2SSWP","BIXLER,C-SUBST",LS,0-2,S,SWP,indx_69,260,NA,NA
2009,BIXLERLFS0-2SSWP,BIXLER,LFS,0-2,S,SWP,indx_69,350,NA,NA
2009,BIXLERLFS0-3SSWP,BIXLER,LFS,0-3,S,SWP,indx_69,350,NA,NA
2009,BIXLERLFS2-6SSWP,BIXLER,LFS,2-6,S,SWP,indx_69,240,NA,NA
2009,"BLAIRTON-RARDEN-GILPIN,AS5-20SMW","BLAIRTON-RARDEN-GILPIN,AS",,5-20,S,MW,indx_59,170,NA,NA
2009,BLAKESLEESIL0-2SMW,BLAKESLEE,SIL,0-2,S,MW,indx_79,430,NA,NA
2009,BLAKESLEESIL2-6SMW,BLAKESLEE,SIL,2-6,S,MW,indx_69,370,NA,NA
2009,BLAKESLEESIL6-12SMW,BLAKESLEE,SIL,6-12,S,MW,indx_69,210,NA,NA
2009,BLANCHESTERSICL0-1SVP,BLANCHESTER,SICL,0-1,S,VP,indx_79,600,NA,NA
2009,BLANCHESTERSIL0-1SVP,BLANCHESTER,SIL,0-1,S,VP,indx_79,600,NA,NA
2009,BLANCHESTERSIL0-2SVP,BLANCHESTER,SIL,0-2,S,VP,indx_79,660,NA,NA
2009,BLOUNT-DEL REYSIL1-6SSWP,BLOUNT-DEL REY,SIL,1-6,S,SWP,indx_69,390,NA,NA
2009,"BLOUNT-HOUCKTOWN,C0-3SSWP","BLOUNT-HOUCKTOWN,C",,0-3,S,SWP,indx_79,690,NA,NA
2009,"BLOUNT-JENERA,C0-3SSWP","BLOUNT-JENERA,C",,0-3,S,SWP,indx_79,660,NA,NA
2009,"BLOUNT-RIMER,C.2-6SSWP","BLOUNT-RIMER,C.",,2-6,S,SWP,indx_69,240,NA,NA
2009,"BLOUNT,L-SUBSTL0-2SSWP","BLOUNT,L-SUBST",L,0-2,S,SWP,indx_79,680,NA,NA
2009,"BLOUNT,L-SUBSTL2-6SSWP","BLOUNT,L-SUBST",L,2-6,S,SWP,indx_79,570,NA,NA
2009,"BLOUNT,LM-SUBSTSIL0-3SSWP","BLOUNT,LM-SUBST",SIL,0-3,S,SWP,indx_79,680,NA,NA
2009,BLOUNTL0-2SSWP,BLOUNT,L,0-2,S,SWP,indx_79,680,NA,NA
2009,BLOUNTL0-3SSWP,BLOUNT,L,0-3,S,SWP,indx_79,680,NA,NA
2009,BLOUNTL2-6MSWP,BLOUNT,L,2-6,M,SWP,indx_79,440,NA,NA
2009,BLOUNTL2-6SSWP,BLOUNT,L,2-6,S,SWP,indx_79,570,NA,NA
